StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Texas,TX,School,No,Remington Point Elementary,Regular school,481770009509,220918107,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,562,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,424,0,138,,
Texas,TX,School,No,Saginaw High School,Regular school,481770011031,220918004,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,2011,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1194,0,817,,
Texas,TX,School,No,Saginaw High School,Regular school,481770011031,220918004,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,1977,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,1079,0,898,,
Texas,TX,School,No,Creekview Middle,Regular school,481770011033,220918043,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,801,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,560,0,241,,
Texas,TX,School,No,Creekview Middle,Regular school,481770011033,220918043,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,816,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,586,0,230,,
Texas,TX,School,No,Chisholm Ridge,Regular school,481770011034,220918108,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,619,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,428,0,191,,
Texas,TX,School,No,Chisholm Ridge,Regular school,481770011034,220918108,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,609,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,439,0,170,,
Texas,TX,School,No,Prairie Vista,Regular school,481770011344,220918044,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,849,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,560,0,289,,
Texas,TX,School,No,Prairie Vista,Regular school,481770011344,220918044,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,849,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,582,0,267,,
Texas,TX,School,No,Elkins Elementary,Regular school,481770011345,220918109,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,673,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,525,0,148,,
Texas,TX,School,No,Elkins Elementary,Regular school,481770011345,220918109,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,687,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,557,0,130,,
Texas,TX,School,No,Comanche Springs Elementary,Regular school,481770011346,220918110,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,481,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,385,0,96,,
Texas,TX,School,No,Comanche Springs Elementary,Regular school,481770011346,220918110,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,484,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,397,0,87,,
Texas,TX,School,No,Northbrook Elementary,Regular school,481770011869,220918111,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,535,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,330,0,205,,
Texas,TX,School,No,Northbrook Elementary,Regular school,481770011869,220918111,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,531,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,330,0,201,,
Texas,TX,School,No,Lake Pointe Elementary,Regular school,481770011880,220918112,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,903,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,718,0,185,,
Texas,TX,School,No,Lake Pointe Elementary,Regular school,481770011880,220918112,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,930,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,767,0,163,,
Texas,TX,School,No,Parkview Elementary,Regular school,481770011940,220918113,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,525,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,392,0,133,,
Texas,TX,School,No,Parkview Elementary,Regular school,481770011940,220918113,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,514,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,397,0,117,,
Texas,TX,School,No,Ed Willkie Middle,Regular school,481770012120,220918045,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,714,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,470,0,244,,
Texas,TX,School,No,Ed Willkie Middle,Regular school,481770012120,220918045,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,723,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,469,0,254,,
Texas,TX,School,No,Willow Creek Elementary,Regular school,481770012416,220918114,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,585,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,442,0,143,,
Texas,TX,School,No,Willow Creek Elementary,Regular school,481770012416,220918114,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,590,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,468,0,122,,
Texas,TX,School,No,Chisholm Trail High School,Regular school,481770012760,220918006,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,2293,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1283,0,1010,,
Texas,TX,School,No,Chisholm Trail High School,Regular school,481770012760,220918006,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,2275,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,1057,0,1218,,
Texas,TX,School,No,Dozier Elementary,Regular school,481770013221,220918115,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,634,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,512,0,122,,
Texas,TX,School,No,Dozier Elementary,Regular school,481770013221,220918115,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,640,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,515,0,125,,
Texas,TX,School,No,Marine Creek Middle,Regular school,481770013789,220918046,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,1083,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,684,0,399,,
Texas,TX,School,No,Marine Creek Middle,Regular school,481770013789,220918046,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,1073,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,656,0,417,,
Texas,TX,School,No,Copper Creek Elementary,Regular school,481770013980,220918116,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,436,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,347,0,89,,
Texas,TX,School,No,Copper Creek Elementary,Regular school,481770013980,220918116,Eagle Mt-Saginaw ISD,Regular local school district,4817700,220918,439,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,364,0,75,,
Texas,TX,School,No,Benavides Heights Elementary,Regular school,481773001537,159901111,Eagle Pass ISD,Regular local school district,4817730,159901,293,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,1,0,292,,
Texas,TX,School,No,Benavides Heights Elementary,Regular school,481773001537,159901111,Eagle Pass ISD,Regular local school district,4817730,159901,299,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,24,0,275,,
Texas,TX,School,No,Eagle Pass High School,Regular school,481773001538,159901001,Eagle Pass ISD,Regular local school district,4817730,159901,2264,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,1,0,2263,,
Texas,TX,School,No,Eagle Pass High School,Regular school,481773001538,159901001,Eagle Pass ISD,Regular local school district,4817730,159901,2219,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,24,0,2195,,
Texas,TX,School,No,Eagle Pass Junior High,Regular school,481773001539,159901041,Eagle Pass ISD,Regular local school district,4817730,159901,1105,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,51,0,1054,,
Texas,TX,School,No,Eagle Pass Junior High,Regular school,481773001539,159901041,Eagle Pass ISD,Regular local school district,4817730,159901,1089,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,87,0,1002,,
Texas,TX,School,No,Nellie Mae Glass Elementary,Regular school,481773001540,159901105,Eagle Pass ISD,Regular local school district,4817730,159901,437,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,44,0,393,,
Texas,TX,School,No,Nellie Mae Glass Elementary,Regular school,481773001540,159901105,Eagle Pass ISD,Regular local school district,4817730,159901,445,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,59,0,386,,
Texas,TX,School,No,Dena Kelso Graves Elementary,Regular school,481773001541,159901104,Eagle Pass ISD,Regular local school district,4817730,159901,480,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,43,0,437,,
Texas,TX,School,No,Dena Kelso Graves Elementary,Regular school,481773001541,159901104,Eagle Pass ISD,Regular local school district,4817730,159901,488,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,48,0,440,,
Texas,TX,School,No,Robert E Lee Elementary,Regular school,481773001542,159901106,Eagle Pass ISD,Regular local school district,4817730,159901,267,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,20,0,247,,
Texas,TX,School,No,Robert E Lee Elementary,Regular school,481773001542,159901106,Eagle Pass ISD,Regular local school district,4817730,159901,272,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,19,0,253,,
Texas,TX,School,No,Maude Mae Kirchner Elementary,Regular school,481773001543,159901107,Eagle Pass ISD,Regular local school district,4817730,159901,108,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,29,0,79,,
Texas,TX,School,No,Maude Mae Kirchner Elementary,Regular school,481773001543,159901107,Eagle Pass ISD,Regular local school district,4817730,159901,107,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,28,0,79,,
Texas,TX,School,No,San Luis Elementary,Regular school,481773001544,159901109,Eagle Pass ISD,Regular local school district,4817730,159901,340,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,0,0,340,,
Texas,TX,School,No,San Luis Elementary,Regular school,481773001544,159901109,Eagle Pass ISD,Regular local school district,4817730,159901,340,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,10,0,330,,
Texas,TX,School,No,Language Development Center,Regular school,481773005037,159901103,Eagle Pass ISD,Regular local school district,4817730,159901,433,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,55,0,378,,
Texas,TX,School,No,Language Development Center,Regular school,481773005037,159901103,Eagle Pass ISD,Regular local school district,4817730,159901,437,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,65,0,372,,
Texas,TX,School,No,Rosita Valley Elementary,Regular school,481773005038,159901110,Eagle Pass ISD,Regular local school district,4817730,159901,472,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,57,0,415,,
Texas,TX,School,No,Rosita Valley Elementary,Regular school,481773005038,159901110,Eagle Pass ISD,Regular local school district,4817730,159901,486,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,66,0,420,,
Texas,TX,School,No,Seco Mines Elementary,Regular school,481773005698,159901113,Eagle Pass ISD,Regular local school district,4817730,159901,339,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,0,0,339,,
Texas,TX,School,No,Seco Mines Elementary,Regular school,481773005698,159901113,Eagle Pass ISD,Regular local school district,4817730,159901,339,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,28,0,311,,
Texas,TX,School,No,Ray H Darr Elementary,Regular school,481773006096,159901102,Eagle Pass ISD,Regular local school district,4817730,159901,445,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,43,0,402,,
Texas,TX,School,No,Ray H Darr Elementary,Regular school,481773006096,159901102,Eagle Pass ISD,Regular local school district,4817730,159901,454,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,57,0,397,,
Texas,TX,School,No,Memorial Junior High,Regular school,481773006245,159901042,Eagle Pass ISD,Regular local school district,4817730,159901,1127,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,42,0,1085,,
Texas,TX,School,No,Memorial Junior High,Regular school,481773006245,159901042,Eagle Pass ISD,Regular local school district,4817730,159901,1139,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,32,0,1107,,
Texas,TX,School,No,C C Winn High School,Regular school,481773007986,159901004,Eagle Pass ISD,Regular local school district,4817730,159901,2087,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,0,0,2087,,
Texas,TX,School,No,C C Winn High School,Regular school,481773007986,159901004,Eagle Pass ISD,Regular local school district,4817730,159901,2108,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,59,0,2049,,
Texas,TX,School,No,Sam Houston Elementary,Regular school,481773007987,159901115,Eagle Pass ISD,Regular local school district,4817730,159901,469,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,42,0,427,,
Texas,TX,School,No,Sam Houston Elementary,Regular school,481773007987,159901115,Eagle Pass ISD,Regular local school district,4817730,159901,479,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,67,0,412,,
Texas,TX,School,No,Rosita Valley Literacy Academy,Regular school,481773007988,159901116,Eagle Pass ISD,Regular local school district,4817730,159901,360,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,45,0,315,,
Texas,TX,School,No,Rosita Valley Literacy Academy,Regular school,481773007988,159901116,Eagle Pass ISD,Regular local school district,4817730,159901,367,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,74,0,293,,
Texas,TX,School,No,Pete Gallego Elementary,Regular school,481773008329,159901117,Eagle Pass ISD,Regular local school district,4817730,159901,378,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,16,0,362,,
Texas,TX,School,No,Pete Gallego Elementary,Regular school,481773008329,159901117,Eagle Pass ISD,Regular local school district,4817730,159901,381,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,14,0,367,,
Texas,TX,School,No,Henry B Gonzalez Elementary,Regular school,481773008330,159901118,Eagle Pass ISD,Regular local school district,4817730,159901,400,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,42,0,358,,
Texas,TX,School,No,Henry B Gonzalez Elementary,Regular school,481773008330,159901118,Eagle Pass ISD,Regular local school district,4817730,159901,410,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,49,0,361,,
Texas,TX,School,No,Kennedy Elementary,Regular school,481773008868,159901119,Eagle Pass ISD,Regular local school district,4817730,159901,353,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,42,0,311,,
Texas,TX,School,No,Kennedy Elementary,Regular school,481773008868,159901119,Eagle Pass ISD,Regular local school district,4817730,159901,359,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,64,0,295,,
Texas,TX,School,No,Liberty Elementary,Regular school,481773009338,159901120,Eagle Pass ISD,Regular local school district,4817730,159901,478,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,35,0,443,,
Texas,TX,School,No,Liberty Elementary,Regular school,481773009338,159901120,Eagle Pass ISD,Regular local school district,4817730,159901,476,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,31,0,445,,
Texas,TX,School,No,Perfecto Mancha Elementary,Regular school,481773012537,159901122,Eagle Pass ISD,Regular local school district,4817730,159901,470,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,26,0,444,,
Texas,TX,School,No,Perfecto Mancha Elementary,Regular school,481773012537,159901122,Eagle Pass ISD,Regular local school district,4817730,159901,470,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,10,0,460,,
Texas,TX,School,No,Armando Cerna Elementary,Regular school,481773012546,159901121,Eagle Pass ISD,Regular local school district,4817730,159901,505,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,73,0,432,,
Texas,TX,School,No,Armando Cerna Elementary,Regular school,481773012546,159901121,Eagle Pass ISD,Regular local school district,4817730,159901,499,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,75,0,424,,
Texas,TX,School,No,Cedar Creek Elementary,Regular school,481776001546,227909102,Eanes ISD,Regular local school district,4817760,227909,540,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,376,0,164,,
Texas,TX,School,No,Cedar Creek Elementary,Regular school,481776001546,227909102,Eanes ISD,Regular local school district,4817760,227909,544,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,277,0,267,,
Texas,TX,School,No,Eanes Elementary,Regular school,481776001547,227909101,Eanes ISD,Regular local school district,4817760,227909,577,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,354,0,223,,
Texas,TX,School,No,Eanes Elementary,Regular school,481776001547,227909101,Eanes ISD,Regular local school district,4817760,227909,583,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,331,0,252,,
Texas,TX,School,No,Hill Country Middle,Regular school,481776001548,227909041,Eanes ISD,Regular local school district,4817760,227909,1031,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,667,0,364,,
Texas,TX,School,No,Hill Country Middle,Regular school,481776001548,227909041,Eanes ISD,Regular local school district,4817760,227909,1047,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,237,0,810,,
Texas,TX,School,No,Westlake High School,Regular school,481776001549,227909001,Eanes ISD,Regular local school district,4817760,227909,2822,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1245,0,1577,,
Texas,TX,School,No,Westlake High School,Regular school,481776001549,227909001,Eanes ISD,Regular local school district,4817760,227909,2824,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,451,0,2373,,
Texas,TX,School,No,Valley View Elementary,Regular school,481776005699,227909103,Eanes ISD,Regular local school district,4817760,227909,384,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,265,0,119,,
Texas,TX,School,No,Valley View Elementary,Regular school,481776005699,227909103,Eanes ISD,Regular local school district,4817760,227909,381,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,213,0,168,,
Texas,TX,School,No,Forest Trail Elementary,Regular school,481776005979,227909104,Eanes ISD,Regular local school district,4817760,227909,550,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,360,0,190,,
Texas,TX,School,No,Forest Trail Elementary,Regular school,481776005979,227909104,Eanes ISD,Regular local school district,4817760,227909,559,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,313,0,246,,
Texas,TX,School,No,West Ridge Middle,Regular school,481776006398,227909042,Eanes ISD,Regular local school district,4817760,227909,908,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,553,0,355,,
Texas,TX,School,No,West Ridge Middle,Regular school,481776006398,227909042,Eanes ISD,Regular local school district,4817760,227909,909,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,387,0,522,,
