,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,asian
1068,23902001,2015,0.0,0.4666666666666667,0.0,0.0,0,15,0.6666666666666666,0.6,0.0,0.4,0.0
1069,23902001,2016,0.0,0.5625,0.0,0.0,0,16,0.75,0.5625,0.0,0.375,0.0
1070,23902001,2017,0.0,0.875,0.0,0.0,0,8,0.5,0.5,0.0,0.5,0.0
1071,23902001,2018,0.0,0.2631578947368421,0.0,0.0,0,19,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.5789473684210527,0.0
1072,23902001,2019,0.0,0.6428571428571429,0.0,0.0,0,14,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.0
1073,23902001,2021,0.0,0.6666666666666666,0.0,0.0,0,21,0.6190476190476191,0.5238095238095238,0.0,0.47619047619047616,0.0
1074,24901001,2015,1.0,0.3543307086614173,0.0,0.0,0,127,0.4251968503937008,0.007874015748031496,0.0,0.9921259842519685,0.0
1075,24901001,2016,1.0,0.24489795918367346,0.0,0.0,0,147,0.48299319727891155,0.006802721088435374,0.006802721088435374,0.9863945578231292,0.0
1076,24901001,2017,1.0,0.24342105263157895,0.0,0.0,0,152,0.46710526315789475,0.013157894736842105,0.006578947368421052,0.9802631578947368,0.0
1077,24901001,2018,1.0,0.2765957446808511,0.0,0.0,0,141,0.48226950354609927,0.0070921985815602835,0.0,0.9929078014184397,0.0
1078,24901001,2019,1.0,0.3722627737226277,0.0,0.0,0,137,0.5766423357664233,0.0,0.0,1.0,0.0
1079,24901001,2021,1.0,0.47959183673469385,0.0,0.0,0,98,0.5408163265306123,0.0,0.0,1.0,0.0
1080,25901001,2015,0.0,0.5176470588235295,0.0,0.0,0,85,0.29411764705882354,0.7058823529411765,0.03529411764705882,0.2235294117647059,0.0
1081,25901001,2016,0.0,0.6041666666666666,0.0,0.0,0,96,0.3229166666666667,0.7291666666666666,0.020833333333333332,0.22916666666666666,0.0
1082,25901001,2017,0.0,0.47058823529411764,0.0,0.0,0,102,0.5686274509803921,0.7156862745098039,0.0392156862745098,0.23529411764705882,0.0
1083,25901001,2018,0.0,0.550561797752809,0.0,0.0,0,89,0.5168539325842697,0.5955056179775281,0.011235955056179775,0.34831460674157305,0.0
1084,25901001,2019,0.0,0.4050632911392405,0.0,0.0,0,79,0.5443037974683544,0.6582278481012658,0.012658227848101266,0.2911392405063291,0.012658227848101266
1085,25901001,2021,0.0,0.589041095890411,0.0,0.0,0,73,0.5342465753424658,0.6438356164383562,0.0136986301369863,0.3013698630136986,0.0136986301369863
1086,25902001,2015,0.0,0.44866920152091255,0.0,0.0,0,263,0.6463878326996197,0.5247148288973384,0.04182509505703422,0.3840304182509506,0.0076045627376425855
1087,25902001,2016,0.0,0.4589041095890411,0.0,0.0,0,292,0.660958904109589,0.5034246575342466,0.04794520547945205,0.4041095890410959,0.0
1088,25902001,2017,0.0,0.44673539518900346,0.0,0.0,0,291,0.6082474226804123,0.4570446735395189,0.041237113402061855,0.42955326460481097,0.006872852233676976
1089,25902001,2018,0.0,0.4119601328903654,0.0,0.0,0,301,0.5149501661129569,0.4750830564784053,0.0664451827242525,0.4318936877076412,0.0033222591362126247
1090,25902001,2019,0.0,0.4169278996865204,0.0,0.0,0,319,0.5893416927899686,0.4827586206896552,0.0438871473354232,0.438871473354232,0.003134796238244514
1091,25902001,2021,0.0,0.4827586206896552,0.0,0.0,0,261,0.4827586206896552,0.4789272030651341,0.06513409961685823,0.3946360153256705,0.007662835249042145
1092,25904001,2015,0.0,0.625,0.0,0.0,0,16,0.0,0.8125,0.0,0.1875,0.0
1093,25904001,2016,0.0,0.4117647058823529,0.0,0.0,0,17,0.0,0.5882352941176471,0.0,0.35294117647058826,0.0
1094,25904001,2017,0.0,0.6428571428571429,0.0,0.0,0,14,0.0,0.7857142857142857,0.0,0.14285714285714285,0.0
1095,25904001,2018,0.0,0.6666666666666666,0.0,0.0,0,18,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0
1096,25904001,2019,0.0,0.6,0.0,0.0,0,15,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
1097,25904001,2021,0.0,0.6363636363636364,0.0,0.0,0,11,0.5454545454545454,0.6363636363636364,0.0,0.36363636363636365,0.0
1098,25905001,2015,0.0,0.2962962962962963,0.0,0.0,0,27,0.6666666666666666,0.8148148148148148,0.0,0.18518518518518517,0.0
1099,25905001,2016,0.0,0.6774193548387096,0.0,0.0,0,31,0.45161290322580644,0.8064516129032258,0.0,0.16129032258064516,0.0
1100,25905001,2017,0.0,0.5,0.0,0.0,0,18,0.6666666666666666,0.8888888888888888,0.0,0.1111111111111111,0.0
1101,25905001,2018,0.0,0.4827586206896552,0.0,0.0,0,29,0.6896551724137931,0.5517241379310345,0.034482758620689655,0.3448275862068966,0.0
1102,25905001,2019,0.0,0.6785714285714286,0.0,0.0,0,28,0.6071428571428571,0.7142857142857143,0.0,0.21428571428571427,0.0
1103,25905001,2021,0.0,0.5555555555555556,0.0,0.0,0,27,0.6666666666666666,0.8888888888888888,0.037037037037037035,0.07407407407407407,0.0
1104,25906001,2015,0.0,0.6666666666666666,0.0,0.0,0,24,0.5833333333333334,0.875,0.0,0.08333333333333333,0.0
1105,25906001,2016,0.0,0.75,0.0,0.0,0,20,0.7,1.0,0.0,0.0,0.0
1106,25906001,2017,0.0,0.6363636363636364,0.0,0.0,0,11,0.2727272727272727,1.0,0.0,0.0,0.0
1107,25906001,2018,0.0,0.5652173913043478,0.0,0.0,0,23,0.6521739130434783,0.8260869565217391,0.0,0.043478260869565216,0.0
1108,25906001,2019,0.0,0.6,0.0,0.0,0,15,0.5333333333333333,0.6,0.06666666666666667,0.3333333333333333,0.0
1109,25906001,2021,0.0,0.4444444444444444,0.0,0.0,0,9,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.0,0.0
1110,25908001,2015,0.0,0.25,0.0,0.0,0,20,0.05,0.7,0.0,0.25,0.05
1111,25908001,2016,0.0,0.45454545454545453,0.0,0.0,0,11,0.0,0.5454545454545454,0.0,0.45454545454545453,0.0
1112,25908001,2017,0.0,0.5,0.0,0.0,0,14,0.07142857142857142,0.8571428571428571,0.0,0.14285714285714285,0.0
1113,25908001,2018,0.0,0.7272727272727273,0.0,0.0,0,11,0.6363636363636364,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.0
1114,25908001,2019,0.0,0.5,0.0,0.0,0,10,0.6,0.7,0.0,0.3,0.0
1115,25908001,2021,0.0,0.36363636363636365,0.0,0.0,0,11,0.5454545454545454,0.8181818181818182,0.0,0.09090909090909091,0.0
1116,25909001,2015,0.0,0.628099173553719,0.0,0.0,0,121,0.35537190082644626,0.7520661157024794,0.01652892561983471,0.17355371900826447,0.024793388429752067
1117,25909001,2016,0.0,0.74,0.0,0.0,0,100,0.42,0.78,0.02,0.16,0.02
1118,25909001,2017,0.0,0.6041666666666666,0.0,0.0,0,96,0.4895833333333333,0.6979166666666666,0.0,0.23958333333333334,0.020833333333333332
1119,25909001,2018,0.0,0.5053763440860215,0.0,0.0,0,93,0.45161290322580644,0.7419354838709677,0.021505376344086023,0.20430107526881722,0.010752688172043012
1120,25909001,2019,0.0,0.6285714285714286,0.0,0.0,0,105,0.44761904761904764,0.6857142857142857,0.0380952380952381,0.20952380952380953,0.009523809523809525
1121,25909001,2021,0.0,0.7282608695652174,0.0,0.0,0,92,0.40217391304347827,0.5869565217391305,0.021739130434782608,0.34782608695652173,0.0
1122,26901001,2015,0.0,0.5352112676056338,0.0,0.0,0,142,0.4507042253521127,0.5774647887323944,0.08450704225352113,0.3380281690140845,0.0
1123,26901001,2016,0.0,0.65,0.0,0.0,0,140,0.4785714285714286,0.5071428571428571,0.12857142857142856,0.3357142857142857,0.014285714285714285
1124,26901001,2017,0.0,0.539568345323741,0.0,0.0,0,139,0.5467625899280576,0.48201438848920863,0.09352517985611511,0.41007194244604317,0.007194244604316547
1125,26901001,2018,0.0,0.5422535211267606,0.0,0.0,0,142,0.47183098591549294,0.5070422535211268,0.07042253521126761,0.3873239436619718,0.007042253521126761
1126,26901001,2019,0.0,0.5933333333333334,0.0,0.0,0,150,0.5,0.5,0.1,0.38,0.0
1127,26901001,2021,0.0,0.5037037037037037,0.0,0.0,0,135,0.5259259259259259,0.4740740740740741,0.044444444444444446,0.43703703703703706,0.007407407407407408
1128,26902001,2015,0.0,0.25,0.0,0.0,0,40,0.65,0.475,0.275,0.225,0.0
1129,26902001,2016,0.0,0.3157894736842105,0.0,0.0,0,38,0.42105263157894735,0.47368421052631576,0.21052631578947367,0.3157894736842105,0.0
1130,26902001,2017,0.0,0.3333333333333333,0.0,0.0,0,27,0.8148148148148148,0.4074074074074074,0.2962962962962963,0.25925925925925924,0.0
1131,26902001,2018,0.0,0.08333333333333333,0.0,0.0,0,36,0.7777777777777778,0.3055555555555556,0.2777777777777778,0.3333333333333333,0.0
1132,26902001,2019,0.0,0.21428571428571427,0.0,0.0,0,42,0.6428571428571429,0.42857142857142855,0.23809523809523808,0.3333333333333333,0.0
1133,26902001,2021,0.0,0.3111111111111111,0.0,0.0,0,45,0.6666666666666666,0.28888888888888886,0.2,0.4888888888888889,0.0
1134,26903002,2015,0.0,0.3877551020408163,0.0,0.0,0,49,0.7346938775510204,0.46938775510204084,0.3469387755102041,0.1836734693877551,0.0
1135,26903002,2016,0.0,0.34210526315789475,0.0,0.0,0,38,0.6052631578947368,0.5526315789473685,0.2631578947368421,0.15789473684210525,0.0
1136,26903002,2017,0.0,0.275,0.0,0.0,0,40,0.8,0.35,0.3,0.325,0.0
1137,26903002,2018,0.0,0.35294117647058826,0.0,0.0,0,51,0.5490196078431373,0.39215686274509803,0.29411764705882354,0.27450980392156865,0.0
1138,26903002,2019,0.0,0.24390243902439024,0.0,0.0,0,41,0.7073170731707317,0.24390243902439024,0.43902439024390244,0.2926829268292683,0.0
1139,26903002,2021,0.0,0.17073170731707318,0.0,0.0,0,41,0.7804878048780488,0.36585365853658536,0.34146341463414637,0.2926829268292683,0.0
1140,27903001,2015,0.0,0.3371647509578544,0.0,0.0,0,261,0.4942528735632184,0.6628352490421456,0.01532567049808429,0.29118773946360155,0.007662835249042145
1141,27903001,2016,0.0,0.25691699604743085,0.0,0.0,0,253,0.5770750988142292,0.6482213438735178,0.015810276679841896,0.31620553359683795,0.011857707509881422
1142,27903001,2017,0.0,0.29705882352941176,0.0,0.0,0,340,0.6176470588235294,0.6411764705882353,0.01764705882352941,0.3058823529411765,0.0
1143,27903001,2018,0.0,0.42857142857142855,0.0,0.0,0,308,0.6006493506493507,0.5974025974025974,0.01948051948051948,0.36688311688311687,0.006493506493506494
1144,27903001,2019,0.0,0.4548736462093863,0.0,0.0,0,277,0.6209386281588448,0.6209386281588448,0.010830324909747292,0.34657039711191334,0.0036101083032490976
1145,27903001,2021,0.0,0.5197132616487455,0.0,0.0,0,279,0.5053763440860215,0.6487455197132617,0.0035842293906810036,0.3046594982078853,0.0035842293906810036
1146,27904001,2015,0.0,0.4416403785488959,0.0,0.0,0,317,0.6151419558359621,0.5078864353312302,0.031545741324921134,0.4195583596214511,0.00946372239747634
1147,27904001,2016,0.0,0.4676470588235294,0.0,0.0,0,340,0.5941176470588235,0.4764705882352941,0.03823529411764706,0.45,0.011764705882352941
1148,27904001,2017,0.0,0.44254278728606355,0.0,0.0,0,409,0.58679706601467,0.44254278728606355,0.03667481662591687,0.4792176039119804,0.012224938875305624
1149,27904001,2018,0.0,0.3315068493150685,0.0,0.0,0,365,0.5972602739726027,0.4273972602739726,0.01643835616438356,0.5287671232876713,0.00821917808219178
1150,27904001,2019,0.0,0.49144254278728605,0.0,0.0,0,409,0.5965770171149144,0.4229828850855746,0.012224938875305624,0.5256723716381418,0.007334963325183374
1151,27904001,2021,0.0,0.4938650306748466,0.0,0.0,0,326,0.37116564417177916,0.4325153374233129,0.012269938650306749,0.5276073619631901,0.009202453987730062
1152,28902001,2015,0.0,0.03296703296703297,0.0,0.0,0,91,0.7912087912087912,0.23076923076923078,0.03296703296703297,0.7032967032967034,0.0
1153,28902001,2016,0.0,0.05343511450381679,0.0,0.0,0,131,0.7633587786259542,0.16030534351145037,0.030534351145038167,0.7862595419847328,0.0
1154,28902001,2017,0.0,0.3054003724394786,0.0,0.0,0,537,0.6722532588454376,0.20297951582867785,0.0446927374301676,0.7355679702048417,0.00186219739292365
1155,28902001,2018,0.0,0.28499156829679595,0.0,0.0,0,593,0.7740303541315345,0.16863406408094436,0.05227655986509275,0.7689713322091062,0.0
1156,28902001,2019,0.0,0.34974533106960953,0.0,0.0,0,589,0.7300509337860781,0.16468590831918506,0.03225806451612903,0.7877758913412564,0.0050933786078098476
1157,28902001,2021,0.0,0.35306553911205074,0.0,0.0,0,473,0.7061310782241015,0.17758985200845667,0.03382663847780127,0.7758985200845666,0.0021141649048625794
1158,28903001,2015,0.0,0.27722772277227725,0.0,0.0,0,101,0.7326732673267327,0.31683168316831684,0.0891089108910891,0.5841584158415841,0.0
1159,28903001,2016,0.0,0.35537190082644626,0.0,0.0,0,121,0.6198347107438017,0.19008264462809918,0.08264462809917356,0.7107438016528925,0.0
1160,28903001,2017,0.0,0.2805755395683453,0.0,0.0,0,139,0.7194244604316546,0.2158273381294964,0.06474820143884892,0.6906474820143885,0.007194244604316547
1161,28903001,2018,0.0,0.3082706766917293,0.0,0.0,0,133,0.7142857142857143,0.2631578947368421,0.07518796992481203,0.6390977443609023,0.007518796992481203
1162,28903001,2019,0.0,0.3548387096774194,0.0,0.0,0,155,0.7806451612903226,0.2129032258064516,0.07741935483870968,0.6903225806451613,0.0
1163,28903001,2021,0.0,0.3333333333333333,0.0,0.0,0,126,0.6507936507936508,0.23015873015873015,0.047619047619047616,0.6904761904761905,0.007936507936507936
1164,28906001,2015,0.0,0.2,0.0,0.0,0,10,0.4,0.4,0.0,0.6,0.0
1165,28906001,2016,0.0,0.5384615384615384,0.0,0.0,0,13,0.38461538461538464,0.3076923076923077,0.0,0.6153846153846154,0.0
1166,28906001,2017,0.0,0.23809523809523808,0.0,0.0,0,21,0.6190476190476191,0.23809523809523808,0.14285714285714285,0.6190476190476191,0.0
1167,28906001,2018,0.0,0.2,0.0,0.0,0,25,0.8,0.16,0.24,0.6,0.0
1168,28906001,2019,0.0,0.35,0.0,0.0,0,20,0.7,0.6,0.1,0.3,0.0
1169,28906001,2021,0.0,0.25,0.0,0.0,0,20,0.7,0.4,0.0,0.6,0.0
1170,29901001,2015,0.0,0.3463687150837989,0.0,0.0,0,358,0.5586592178770949,0.27932960893854747,0.030726256983240222,0.6201117318435754,0.04748603351955307
1171,29901001,2016,0.0,0.3293768545994065,0.0,0.0,0,337,0.6409495548961425,0.2433234421364985,0.020771513353115726,0.6646884272997032,0.050445103857566766
1172,29901001,2017,0.0,0.37777777777777777,0.0,0.0,0,405,0.5975308641975309,0.2716049382716049,0.02962962962962963,0.6370370370370371,0.04691358024691358
1173,29901001,2018,0.0,0.38613861386138615,0.0,0.0,0,404,0.6955445544554455,0.2202970297029703,0.022277227722772276,0.6707920792079208,0.06930693069306931
1174,29901001,2019,0.0,0.46176470588235297,0.0,0.0,0,340,0.5294117647058824,0.18823529411764706,0.01764705882352941,0.7058823529411765,0.07352941176470588
1175,29901001,2021,0.0,0.38741721854304634,0.0,0.0,0,302,0.4503311258278146,0.26158940397350994,0.009933774834437087,0.6589403973509934,0.059602649006622516
1176,30901001,2015,0.0,0.6538461538461539,0.0,0.0,0,26,0.5,0.9615384615384616,0.0,0.038461538461538464,0.0
1177,30901001,2016,0.0,0.5806451612903226,0.0,0.0,0,31,0.5483870967741935,0.9354838709677419,0.0,0.06451612903225806,0.0
1178,30901001,2017,0.0,0.4090909090909091,0.0,0.0,0,22,0.7272727272727273,0.8636363636363636,0.0,0.13636363636363635,0.0
1179,30901001,2018,0.0,0.5263157894736842,0.0,0.0,0,38,0.5263157894736842,0.8157894736842105,0.0,0.13157894736842105,0.02631578947368421
1180,30901001,2019,0.0,0.6666666666666666,0.0,0.0,0,21,0.42857142857142855,0.9047619047619048,0.0,0.09523809523809523,0.0
1181,30901001,2021,0.0,0.6153846153846154,0.0,0.0,0,26,0.46153846153846156,0.7692307692307693,0.0,0.23076923076923078,0.0
1182,30902001,2015,0.0,0.5859375,0.0,0.0,0,128,0.3828125,0.7578125,0.0078125,0.21875,0.0
1183,30902001,2016,0.0,0.625,0.0,0.0,0,112,0.3392857142857143,0.8035714285714286,0.03571428571428571,0.125,0.017857142857142856
1184,30902001,2017,0.0,0.43410852713178294,0.0,0.0,0,129,0.4418604651162791,0.8062015503875969,0.023255813953488372,0.14728682170542637,0.0
1185,30902001,2018,0.0,0.3828125,0.0,0.0,0,128,0.5078125,0.8359375,0.0234375,0.1171875,0.0
1186,30902001,2019,0.0,0.4251968503937008,0.0,0.0,0,127,0.4645669291338583,0.8818897637795275,0.0,0.08661417322834646,0.0
1187,30902001,2021,0.0,0.6124031007751938,0.0,0.0,0,129,0.4108527131782946,0.7984496124031008,0.015503875968992248,0.13953488372093023,0.0
1188,30903001,2015,0.0,0.39285714285714285,0.0,0.0,0,28,0.5357142857142857,0.7857142857142857,0.0,0.21428571428571427,0.0
1189,30903001,2016,0.0,0.3,0.0,0.0,0,30,0.6333333333333333,0.9,0.0,0.06666666666666667,0.0
1190,30903001,2017,0.0,0.45161290322580644,0.0,0.0,0,31,0.6774193548387096,0.8387096774193549,0.0,0.12903225806451613,0.0
1191,30903001,2018,0.0,0.2222222222222222,0.0,0.0,0,27,0.7037037037037037,0.8888888888888888,0.0,0.1111111111111111,0.0
1192,30903001,2019,0.0,0.5769230769230769,0.0,0.0,0,26,0.6153846153846154,0.7307692307692307,0.0,0.2692307692307692,0.0
1193,30903001,2021,0.0,0.5,0.0,0.0,0,22,0.5909090909090909,0.7727272727272727,0.0,0.22727272727272727,0.0
1194,30906001,2015,0.0,0.7727272727272727,0.0,0.0,0,22,0.5909090909090909,0.6818181818181818,0.0,0.22727272727272727,0.0
1195,30906001,2016,0.0,0.4375,0.0,0.0,0,32,0.375,0.90625,0.0,0.09375,0.0
1196,30906001,2017,0.0,0.5483870967741935,0.0,0.0,0,31,0.5161290322580645,0.8387096774193549,0.0,0.0967741935483871,0.0
1197,30906001,2018,0.0,0.5,0.0,0.0,0,28,0.4642857142857143,0.75,0.0,0.21428571428571427,0.0
1198,30906001,2019,0.0,0.6551724137931034,0.0,0.0,0,29,0.3103448275862069,0.8275862068965517,0.0,0.06896551724137931,0.0
1199,30906001,2021,0.0,0.5769230769230769,0.0,0.0,0,26,0.3076923076923077,0.8461538461538461,0.0,0.15384615384615385,0.0
1200,31901001,2015,0.0,0.46199524940617576,0.0,0.0,0,842,0.0011876484560570072,0.009501187648456057,0.0,0.9857482185273159,0.0035629453681710215
1201,31901001,2016,0.0,0.40718562874251496,0.0,0.0,0,835,0.0,0.009580838323353293,0.0,0.9808383233532935,0.008383233532934131
1202,31901001,2017,0.0,0.4710843373493976,0.0,0.0,0,830,0.0,0.00963855421686747,0.0012048192771084338,0.9843373493975903,0.0036144578313253013
1203,31901001,2018,0.0,0.4578005115089514,0.0,0.0,0,782,0.0,0.0076726342710997444,0.0012787723785166241,0.989769820971867,0.0
1204,31901001,2019,0.0,0.5753052917232022,0.0,0.0,0,737,0.5427408412483039,0.0067842605156037995,0.0013568521031207597,0.989145183175034,0.0027137042062415195
1205,31901001,2021,0.0,0.4918625678119349,1.0,1.0,0,553,0.46473779385171793,0.018083182640144666,0.0018083182640144665,0.9746835443037974,0.0018083182640144665
1206,31901002,2015,0.0,0.2314674735249622,0.0,0.0,0,661,0.0045385779122541605,0.0,0.0,1.0,0.0
1207,31901002,2016,0.0,0.23802395209580837,0.0,0.0,0,668,0.0014970059880239522,0.008982035928143712,0.0,0.9910179640718563,0.0
1208,31901002,2017,0.0,0.2811188811188811,0.0,0.0,0,715,0.002797202797202797,0.0,0.0013986013986013986,0.9986013986013986,0.0
1209,31901002,2018,0.0,0.3195435092724679,0.0,0.0,0,701,0.0,0.005706134094151213,0.0,0.9942938659058488,0.0
1210,31901002,2019,0.0,0.3890625,0.0,0.0,0,640,0.6375,0.009375,0.0,0.990625,0.0
1211,31901002,2021,0.0,0.35913978494623655,1.0,1.0,0,465,0.6301075268817204,0.0064516129032258064,0.0,0.9935483870967742,0.0
1212,31901003,2015,0.0,0.39226519337016574,0.0,0.0,0,543,0.0,0.01289134438305709,0.0,0.9834254143646409,0.003683241252302026
1213,31901003,2016,0.0,0.38461538461538464,0.0,0.0,0,598,0.0,0.006688963210702341,0.0,0.9916387959866221,0.0016722408026755853
1214,31901003,2017,0.0,0.371875,0.0,0.0,0,640,0.003125,0.0078125,0.0015625,0.9890625,0.0015625
1215,31901003,2018,0.0,0.46063651591289784,0.0,0.0,0,597,0.0,0.006700167504187605,0.0,0.9899497487437185,0.0016750418760469012
1216,31901003,2019,0.0,0.4984423676012461,0.0,0.0,0,642,0.6012461059190031,0.003115264797507788,0.0,0.9968847352024922,0.0
1217,31901003,2021,0.0,0.37259100642398285,1.0,1.0,0,467,0.5374732334047109,0.0021413276231263384,0.0,0.9957173447537473,0.0
1218,31901004,2015,0.0,0.2881773399014778,0.0,0.0,0,812,0.0,0.0024630541871921183,0.0,0.9963054187192119,0.0012315270935960591
1219,31901004,2016,0.0,0.2991850989522701,0.0,0.0,0,859,0.0,0.005820721769499418,0.0011641443538998836,0.9918509895227008,0.0011641443538998836
1220,31901004,2017,0.0,0.2869047619047619,0.0,0.0,0,840,0.002380952380952381,0.013095238095238096,0.0,0.986904761904762,0.0
1221,31901004,2018,0.0,0.32844932844932845,0.0,0.0,0,819,0.001221001221001221,0.0231990231990232,0.001221001221001221,0.9743589743589743,0.001221001221001221
1222,31901004,2019,0.0,0.42822966507177035,0.0,0.0,0,836,0.6004784688995215,0.02631578947368421,0.0011961722488038277,0.972488038277512,0.0
1223,31901004,2021,0.0,0.40398550724637683,1.0,1.0,0,552,0.5489130434782609,0.010869565217391304,0.0,0.9891304347826086,0.0
1224,31901007,2015,0.0,0.2853146853146853,0.0,0.0,0,715,0.0,0.0,0.0,0.9986013986013986,0.0
1225,31901007,2016,0.0,0.29121725731895226,0.0,0.0,0,649,0.0,0.0030816640986132513,0.0,0.9969183359013868,0.0
1226,31901007,2017,0.0,0.33791208791208793,0.0,0.0,0,728,0.0,0.0013736263736263737,0.0,0.9986263736263736,0.0
1227,31901007,2018,0.0,0.3510971786833856,0.0,0.0,0,638,0.0,0.004702194357366771,0.0,0.9952978056426333,0.0
1228,31901007,2019,0.0,0.4599092284417549,0.0,0.0,0,661,0.649016641452345,0.0015128593040847202,0.0,0.9984871406959153,0.0
1229,31901007,2021,0.0,0.4051724137931034,1.0,1.0,0,464,0.5775862068965517,0.0,0.0,1.0,0.0
1230,31901008,2015,0.0,0.923728813559322,0.0,0.0,0,118,0.0,0.00847457627118644,0.0,0.9745762711864406,0.00847457627118644
1231,31901008,2016,0.0,0.8849557522123894,0.0,0.0,0,113,0.0,0.035398230088495575,0.0,0.9557522123893806,0.008849557522123894
1232,31901008,2017,0.0,0.92,0.0,0.0,0,100,0.0,0.0,0.01,0.99,0.0
1233,31901008,2018,0.0,0.9722222222222222,0.0,0.0,0,108,0.0,0.027777777777777776,0.0,0.9537037037037037,0.018518518518518517
1234,31901008,2019,0.0,0.8333333333333334,0.0,0.0,0,102,0.5294117647058824,0.0,0.0196078431372549,0.9607843137254902,0.0196078431372549
1235,31901008,2021,0.0,0.6521739130434783,0.0,0.0,0,161,0.5900621118012422,0.037267080745341616,0.0,0.9503105590062112,0.012422360248447204
1236,31901009,2015,0.0,0.4385245901639344,0.0,0.0,0,488,0.0020491803278688526,0.03483606557377049,0.0020491803278688526,0.9610655737704918,0.0020491803278688526
1237,31901009,2016,0.0,0.501984126984127,0.0,0.0,0,504,0.001984126984126984,0.011904761904761904,0.003968253968253968,0.9801587301587301,0.003968253968253968
1238,31901009,2017,0.0,0.5661764705882353,0.0,0.0,0,544,0.0,0.003676470588235294,0.001838235294117647,0.9871323529411765,0.0055147058823529415
1239,31901009,2018,0.0,0.6355785837651122,0.0,0.0,0,579,0.0034542314335060447,0.008635578583765112,0.0034542314335060447,0.9861830742659758,0.0017271157167530224
1240,31901009,2019,0.0,0.63671875,0.0,0.0,0,512,0.369140625,0.001953125,0.00390625,0.9921875,0.001953125
1241,31901009,2021,0.0,0.7031963470319634,1.0,1.0,0,438,0.2968036529680365,0.0091324200913242,0.00228310502283105,0.9885844748858448,0.0
1242,31903001,2015,0.0,0.02643171806167401,0.0,0.0,0,227,0.5242290748898678,0.022026431718061675,0.004405286343612335,0.973568281938326,0.0
1243,31903001,2016,0.0,0.08056872037914692,0.0,0.0,0,211,0.5734597156398105,0.004739336492890996,0.004739336492890996,0.990521327014218,0.0
1244,31903001,2017,0.0,0.02843601895734597,0.0,0.0,0,211,0.5165876777251185,0.023696682464454975,0.0,0.9715639810426541,0.004739336492890996
1245,31903001,2018,0.0,0.03488372093023256,0.0,0.0,0,172,0.6627906976744186,0.011627906976744186,0.0,0.9883720930232558,0.0
1246,31903001,2019,0.0,0.11515151515151516,0.0,0.0,0,165,0.6666666666666666,0.006060606060606061,0.0,0.9878787878787879,0.0
1247,31903001,2021,0.0,0.13953488372093023,0.0,0.0,0,86,0.627906976744186,0.046511627906976744,0.0,0.9534883720930233,0.0
1248,31903002,2015,0.0,0.031746031746031744,0.0,0.0,0,126,0.46825396825396826,0.015873015873015872,0.007936507936507936,0.9761904761904762,0.0
1249,31903002,2016,0.0,0.027522935779816515,0.0,0.0,0,109,0.4954128440366973,0.009174311926605505,0.009174311926605505,0.963302752293578,0.009174311926605505
1250,31903002,2017,0.0,0.022556390977443608,0.0,0.0,0,133,0.5939849624060151,0.0,0.007518796992481203,0.9699248120300752,0.015037593984962405
1251,31903002,2018,0.0,0.06382978723404255,0.0,0.0,0,141,0.6312056737588653,0.0070921985815602835,0.0070921985815602835,0.9645390070921985,0.014184397163120567
1252,31903002,2019,0.0,0.07333333333333333,0.0,0.0,0,150,0.6866666666666666,0.006666666666666667,0.013333333333333334,0.9733333333333334,0.006666666666666667
1253,31903002,2021,0.0,0.10344827586206896,0.0,0.0,0,58,0.7413793103448276,0.06896551724137931,0.0,0.9310344827586207,0.0
1254,31903005,2015,0.0,0.8117647058823529,0.0,0.0,0,85,0.21176470588235294,0.11764705882352941,0.023529411764705882,0.8588235294117647,0.0
1255,31903005,2016,0.0,0.6923076923076923,0.0,0.0,0,78,0.3333333333333333,0.10256410256410256,0.01282051282051282,0.8846153846153846,0.0
1256,31903005,2017,0.0,0.8607594936708861,0.0,0.0,0,79,0.31645569620253167,0.0759493670886076,0.0,0.9113924050632911,0.012658227848101266
1257,31903005,2018,0.0,0.8452380952380952,0.0,0.0,0,84,0.44047619047619047,0.047619047619047616,0.0,0.9523809523809523,0.0
1258,31903005,2019,0.0,0.9181818181818182,0.0,0.0,0,110,0.41818181818181815,0.06363636363636363,0.00909090909090909,0.9090909090909091,0.01818181818181818
1259,31903005,2021,0.0,0.7904761904761904,1.0,1.0,0,105,0.4666666666666667,0.10476190476190476,0.009523809523809525,0.8761904761904762,0.009523809523809525
1260,31903007,2015,0.0,0.3930254476908577,0.0,0.0,0,1061,0.40150801131008484,0.06974552309142319,0.005655042412818096,0.9189443920829407,0.003770028275212064
1261,31903007,2016,0.0,0.4319371727748691,0.0,0.0,0,1146,0.4389179755671902,0.06108202443280977,0.004363001745200698,0.9275741710296684,0.004363001745200698
1262,31903007,2017,0.0,0.44686411149825783,0.0,0.0,0,1148,0.46602787456445993,0.05313588850174216,0.0017421602787456446,0.9416376306620209,0.003484320557491289
