,cdc_code,hybridper,virtualper,inpersonper,charter,lowincome,totalenrolled,dropout,white,black,hispanic,year,remote
163,1612000133397,0.0,0.0,1.0,0,0.15,2164,0.0018484288354898,0.5549907578558225,0.0092421441774491,0.2518484288354898,2016,0.0
164,1612000133397,0.0,0.0,1.0,0,0.2215189873417721,474,0.8,0.6118143459915611,0.0,0.2172995780590717,2017,0.0
165,1612000133397,0.0,0.0,1.0,0,0.2152380952380952,525,1.0,0.5580952380952381,0.0,0.2361904761904762,2018,0.0
166,1612000133397,0.0,0.0,1.0,0,0.238095238095238,546,0.4,0.5238095238095238,0.0,0.2454212454212454,2019,0.0
167,1612000133397,0.3636363636363636,0.6363636363636364,0.0,0,0.2958015267175573,524,0.4,0.5095419847328244,0.0,0.2614503816793893,2021,0.8181818181818181
168,1612000134536,0.0,0.0,1.0,0,0.24,1771,0.0062111801242236,0.5330321852060983,0.0152456239412761,0.2913608130999435,2015,0.0
169,1612000134536,0.0,0.0,1.0,0,0.2,1810,0.0022099447513812,0.5281767955801105,0.0204419889502762,0.2823204419889503,2016,0.0
170,1612000134536,0.0,0.0,1.0,0,0.3073170731707317,410,2.4,0.5341463414634147,0.0,0.2926829268292683,2017,0.0
171,1612000134536,0.0,0.0,1.0,0,0.3045356371490281,463,0.9,0.5269978401727862,0.0,0.2958963282937365,2018,0.0
172,1612000134536,0.0,0.0,1.0,0,0.3340961098398169,437,0.7,0.5194508009153318,0.0,0.2723112128146453,2019,0.0
173,1612000134536,0.0909090909090909,0.9090909090909092,0.0,0,0.315668202764977,434,1.2,0.5023041474654378,0.0,0.2972350230414746,2021,0.9545454545454546
174,1612340130054,0.0,0.0,1.0,0,0.45,1850,0.0108108108108108,0.1583783783783783,0.0675675675675675,0.4854054054054054,2015,0.0
175,1612340130054,0.0,0.0,1.0,0,0.42,1703,0.0017615971814445,0.1520845566647093,0.0481503229594832,0.5202583675866118,2016,0.0
176,1612340130054,0.0,0.0,1.0,0,0.6098265895953757,346,6.6,0.1445086705202312,0.0462427745664739,0.4884393063583815,2017,0.0
177,1612340130054,0.0,0.0,1.0,0,0.572139303482587,402,5.0,0.1517412935323383,0.0547263681592039,0.4701492537313433,2018,0.0
178,1612340130054,0.0,0.0,1.0,0,0.5678391959798995,398,5.3,0.1708542713567839,0.0402010050251256,0.4974874371859296,2019,0.0
179,1612340130054,0.0,1.0,0.0,0,0.606280193236715,414,6.8,0.1376811594202898,0.036231884057971,0.5096618357487923,2021,1.0
180,1612340130484,0.0,0.0,1.0,0,0.47,33,0.1818181818181818,0.1515151515151515,0.0,0.7575757575757576,2015,0.0
181,1612340130484,0.0,0.0,1.0,0,0.55,54,0.0555555555555555,0.2407407407407407,0.0555555555555555,0.5370370370370371,2016,0.0
182,1612340130484,0.0,0.0,1.0,0,0.8333333333333334,42,40.5,0.0,0.0,0.5714285714285714,2017,0.0
183,1612340130484,0.0,0.0,1.0,0,0.7333333333333333,30,16.7,0.0,0.0,0.7333333333333333,2018,0.0
184,1612340130484,0.0,0.0,1.0,0,0.8148148148148148,27,18.5,0.0,0.0,0.5555555555555556,2019,0.0
185,1612340130484,0.0,1.0,0.0,0,0.0,13,7.7,0.0,0.0,0.0,2021,1.0
186,1612420134668,0.0,0.0,1.0,0,0.4,3912,0.0071574642126789,0.0633946830265848,0.0807770961145194,0.3397239263803681,2015,0.0
187,1612420134668,0.0,0.0,1.0,0,0.41,3750,0.0085333333333333,0.0584,0.0666666666666666,0.3485333333333333,2016,0.0
188,1612420134668,0.0,0.0,1.0,0,0.5756457564575646,813,4.3,0.056580565805658,0.07380073800738,0.3284132841328413,2017,0.0
189,1612420134668,0.0,0.0,1.0,0,0.5836065573770491,915,3.1,0.0502732240437158,0.0601092896174863,0.321311475409836,2018,0.0
190,1612420134668,0.0,0.0,1.0,0,0.5797807551766139,821,2.9,0.0548112058465286,0.0621193666260657,0.2898903775883069,2019,0.0
191,1612420134668,0.0,0.9090909090909092,0.0,0,0.5564102564102564,780,1.9,0.0461538461538461,0.05,0.2974358974358974,2021,0.9090909090909092
192,1612590100065,0.0,0.0,1.0,1,0.78,311,0.022508038585209,0.0,0.0739549839228295,0.8392282958199357,2015,0.0
193,1612590100065,0.0,0.0,1.0,1,0.76,345,0.008695652173913,0.0,0.0666666666666666,0.855072463768116,2016,0.0
194,1612590100065,0.0,0.0,1.0,1,0.9365079365079364,63,4.8,0.0,0.0,0.873015873015873,2017,0.0
195,1612590100065,0.0,0.0,1.0,1,0.987012987012987,77,11.7,0.0,0.0,0.8441558441558441,2018,0.0
