,schoolcode,district,county,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
2553,101001040002,4,02,2021,0.0,95,0.5,0.08,0.84,19,21.0526,84.2105,5.2632,5.2632,5.2632
2554,101300010001,1,01,2021,0.0,40,0.46,0.0,0.92,10,40.0,70.0,10.0,0.0,20.0
2555,101401040005,4,05,2021,0.0,76,0.5,0.08,0.84,93,35.4839,84.9462,5.3763,6.4516,0.0
2556,110101040002,4,02,2021,0.0,75,0.0,0.0,0.0,16,56.25,100.0,0.0,0.0,0.0
2557,110200010011,1,11,2021,0.0,57,0.04,0.04,0.0,58,44.8276,94.8276,1.7241,1.7241,0.0
2558,110304040002,4,02,2021,0.0,74,0.0,0.0,0.0,38,44.7368,97.3684,0.0,2.6316,0.0
2559,110701060001,6,01,2021,0.0,56,0.3,0.0,0.6,27,44.4444,92.5926,0.0,0.0,0.0
2560,110901040001,4,01,2021,0.0,67,0.26,0.0,0.52,54,55.5556,98.1481,1.8519,0.0,0.0
2561,120102040001,4,01,2021,0.0,0,0.0,0.0,0.0,4,75.0,75.0,25.0,0.0,0.0
2562,120301040001,4,01,2021,0.0,63,0.08,0.08,0.0,19,47.3684,94.7368,5.2632,0.0,0.0
2563,120401040001,4,01,2021,0.0,38,0.08,0.08,0.0,24,62.5,95.8333,0.0,4.1667,0.0
2564,120501040002,4,02,2021,0.0,86,0.34,0.04,0.6,42,28.5714,92.8571,0.0,2.381,0.0
2565,120701040001,4,01,2021,0.0,65,0.3,0.0,0.6,17,41.1765,82.3529,0.0,17.6471,0.0
2566,120906040002,4,02,2021,0.0,47,0.48,0.0,0.96,34,52.9412,97.0588,2.9412,0.0,0.0
2567,121401040001,4,01,2021,0.0,60,0.24,0.0,0.48,20,45.0,55.0,0.0,40.0,0.0
2568,121502040001,4,01,2021,0.0,94,0.32,0.32,0.0,18,11.1111,94.4444,0.0,5.5556,0.0
2569,121601060006,6,06,2021,0.0,70,0.48,0.0,0.96,74,52.7027,93.2432,0.0,5.4054,0.0
2570,121701040001,4,01,2021,0.0,73,0.12,0.08,0.08,11,45.4545,81.8182,18.1818,0.0,0.0
2571,121702040001,4,01,2021,0.0,96,0.04,0.0,0.08,23,43.4783,100.0,0.0,0.0,0.0
2572,121901040002,4,02,2021,0.0,40,0.44,0.04,0.8,5,20.0,100.0,0.0,0.0,0.0
2573,130200010005,1,05,2021,0.0,80,0.48,0.0,0.96,10,30.0,50.0,0.0,50.0,0.0
2574,130502020003,2,03,2021,0.0,25,0.32,0.08,0.48,8,37.5,37.5,0.0,37.5,0.0
2575,130801060007,6,07,2021,0.0,61,0.48,0.0,0.96,31,51.6129,54.8387,9.6774,22.5806,0.0
2576,131101040004,4,04,2021,0.0,0,0.52,0.08,0.88,2,50.0,100.0,0.0,0.0,0.0
2577,131201040002,4,02,2021,0.0,60,0.28,0.0,0.56,40,35.0,67.5,0.0,32.5,0.0
2578,131301040002,4,02,2021,0.0,81,0.52,0.12,0.8,27,14.8148,85.1852,0.0,7.4074,0.0
2579,131500010010,1,10,2021,0.0,20,0.58,0.2,0.76,5,60.0,20.0,60.0,0.0,20.0
2580,131601060008,6,08,2021,0.0,0,0.52,0.08,0.88,2,0.0,50.0,50.0,0.0,0.0
2581,131602020005,2,05,2021,0.0,69,0.54,0.12,0.84,16,25.0,50.0,25.0,25.0,0.0
2582,131701060002,6,02,2021,0.0,50,0.52,0.08,0.88,8,25.0,100.0,0.0,0.0,0.0
2583,131801040001,4,01,2021,0.0,100,0.52,0.08,0.88,16,18.75,93.75,0.0,6.25,0.0
2584,132101060011,6,11,2021,0.0,58,0.32,0.0,0.64,33,48.4848,45.4545,12.1212,39.3939,3.0303
2585,132101060015,6,15,2021,0.0,56,0.5,0.04,0.92,9,22.2222,55.5556,0.0,33.3333,11.1111
2586,132201040005,4,05,2021,0.0,40,0.48,0.0,0.96,10,30.0,70.0,10.0,20.0,0.0
2587,140101060006,6,06,2021,0.0,0,0.34,0.0,0.68,4,50.0,75.0,0.0,0.0,0.0
2588,140201060002,6,02,2021,0.0,80,0.46,0.0,0.92,20,25.0,80.0,5.0,0.0,15.0
2589,140203060004,6,04,2021,0.0,85,0.34,0.0,0.68,33,21.2121,72.7273,6.0606,3.0303,18.1818
2590,140203060010,6,10,2021,0.0,81,0.34,0.0,0.68,26,11.5385,69.2308,3.8462,3.8462,19.2308
2591,140203060013,6,13,2021,0.0,84,0.34,0.0,0.68,32,40.625,50.0,21.875,0.0,18.75
2592,140207060006,6,06,2021,0.0,22,0.44,0.0,0.88,9,55.5556,33.3333,44.4444,11.1111,11.1111
2593,140301030005,3,05,2021,0.0,89,0.46,0.0,0.92,19,0.0,84.2105,0.0,15.7895,0.0
2594,140600010056,1,56,2021,0.0,67,0.24,0.0,0.48,15,46.6667,26.6667,26.6667,6.6667,40.0
2595,140600010097,1,97,2021,0.0,64,0.54,0.16,0.76,14,50.0,21.4286,64.2857,7.1429,0.0
2596,140600010102,1,02,2021,0.0,91,0.44,0.16,0.56,47,25.5319,63.8298,2.1277,2.1277,23.4043
2597,140600010104,1,04,2021,0.0,0,0.52,0.16,0.72,3,100.0,0.0,66.6667,33.3333,0.0
2598,140600010105,1,05,2021,0.0,38,0.54,0.2,0.68,16,75.0,18.75,43.75,18.75,18.75
2599,140600010135,1,35,2021,0.0,0,0.54,0.16,0.76,3,33.3333,0.0,33.3333,33.3333,33.3333
2600,140600010310,1,10,2021,0.0,0,0.54,0.16,0.76,2,50.0,50.0,50.0,0.0,0.0
2605,140701060006,6,06,2021,0.0,24,0.3,0.0,0.6,41,75.6098,21.9512,51.2195,14.6341,9.7561
2606,140702030006,3,06,2021,0.0,25,0.44,0.0,0.88,8,37.5,50.0,12.5,12.5,12.5
2607,140703020003,2,03,2021,0.0,38,0.46,0.0,0.92,13,61.5385,76.9231,23.0769,0.0,0.0
2608,140707030003,3,03,2021,0.0,50,0.46,0.0,0.92,16,37.5,81.25,6.25,6.25,0.0
2609,140709030004,3,04,2021,0.0,00,0.5,0.0,1.0,11,72.7273,72.7273,9.0909,0.0,9.0909
2610,140801060006,6,06,2021,0.0,63,0.44,0.0,0.88,51,21.5686,80.3922,5.8824,3.9216,3.9216
2611,141101060001,6,01,2021,0.0,76,0.36,0.0,0.72,106,41.5094,93.3962,0.0,0.9434,1.8868
2612,141201060001,6,01,2021,0.0,47,0.36,0.0,0.72,15,33.3333,93.3333,0.0,6.6667,0.0
2613,141301060006,6,06,2021,0.0,56,0.34,0.0,0.68,101,19.802,96.0396,0.0,2.9703,0.0
2614,141401060003,6,03,2021,0.0,59,0.5,0.0,1.0,17,70.5882,82.3529,0.0,0.0,0.0
2615,141501060004,6,04,2021,0.0,83,0.3,0.0,0.6,83,16.8675,90.3614,0.0,1.2048,4.8193
2616,141601060007,6,07,2021,0.0,00,0.46,0.0,0.92,10,40.0,100.0,0.0,0.0,0.0
2617,141604060008,6,08,2021,0.0,82,0.5,0.08,0.84,28,17.8571,85.7143,0.0,7.1429,3.5714
2618,141701040001,4,01,2021,0.0,94,0.46,0.0,0.92,16,37.5,100.0,0.0,0.0,0.0
2619,141800010008,1,08,2021,0.0,14,0.5,0.08,0.84,7,85.7143,71.4286,0.0,28.5714,0.0
2621,141901060008,6,08,2021,0.0,56,0.38,0.0,0.76,52,36.5385,86.5385,3.8462,1.9231,0.0
2622,142101040002,4,02,2021,0.0,28,0.46,0.0,0.92,25,72.0,72.0,0.0,0.0,0.0
2623,142301060006,6,06,2021,0.0,77,0.44,0.0,0.88,13,7.6923,100.0,0.0,0.0,0.0
2624,142500010009,1,09,2021,0.0,15,0.34,0.0,0.68,26,65.3846,84.6154,0.0,7.6923,0.0
2625,142601030025,3,25,2021,0.0,77,0.46,0.0,0.92,22,40.9091,77.2727,9.0909,0.0,9.0909
2626,142601030026,3,26,2021,0.0,79,0.46,0.0,0.92,14,21.4286,71.4286,0.0,14.2857,0.0
2628,142801060010,6,10,2021,0.0,18,0.48,0.04,0.88,44,63.6364,88.6364,4.5455,2.2727,0.0
2629,142801060016,6,16,2021,0.0,27,0.48,0.04,0.88,30,53.3333,86.6667,6.6667,0.0,6.6667
2630,150203040001,4,01,2021,0.0,86,0.02,0.0,0.04,22,36.3636,100.0,0.0,0.0,0.0
2631,150601040001,4,01,2021,0.0,100,0.46,0.0,0.92,5,40.0,80.0,0.0,0.0,0.0
2632,150801040001,4,01,2021,0.0,100,0.46,0.0,0.92,7,57.1429,100.0,0.0,0.0,0.0
2633,150901040004,4,04,2021,0.0,89,0.28,0.0,0.56,9,22.2222,100.0,0.0,0.0,0.0
2634,151001040001,4,01,2021,0.0,100,0.0,0.0,0.0,5,20.0,100.0,0.0,0.0,0.0
2635,151102040001,4,01,2021,0.0,52,0.04,0.04,0.0,48,31.25,97.9167,2.0833,0.0,0.0
2636,151401040001,4,01,2021,0.0,69,0.0,0.0,0.0,16,62.5,100.0,0.0,0.0,0.0
2637,151501060001,6,01,2021,0.0,67,0.32,0.0,0.64,18,22.2222,100.0,0.0,0.0,0.0
2638,151701040001,4,01,2021,0.0,89,0.08,0.08,0.0,9,77.7778,77.7778,0.0,0.0,0.0
2639,160101060001,6,01,2021,0.0,66,0.46,0.0,0.92,32,50.0,100.0,0.0,0.0,0.0
2640,160801040002,4,02,2021,0.0,96,0.2,0.16,0.08,25,48.0,100.0,0.0,0.0,0.0
2641,161201040002,4,02,2021,0.0,0,0.5,0.08,0.84,3,66.6667,66.6667,0.0,0.0,0.0
2642,161401060002,6,02,2021,0.0,83,0.34,0.0,0.68,6,16.6667,100.0,0.0,0.0,0.0
2643,161601040002,4,02,2021,0.0,77,0.5,0.08,0.84,30,36.6667,96.6667,0.0,0.0,3.3333
2644,170500010008,1,08,2021,0.0,75,0.5,0.08,0.84,28,28.5714,78.5714,0.0,10.7143,3.5714
2645,170500010009,1,09,2021,0.0,60,0.46,0.0,0.92,20,55.0,75.0,5.0,10.0,0.0
2646,170600010006,1,06,2021,0.0,45,0.46,0.0,0.92,88,31.8182,92.0455,1.1364,3.4091,2.2727
2647,170801040002,4,02,2021,0.0,93,0.5,0.08,0.84,14,50.0,100.0,0.0,0.0,0.0
2648,170901040001,4,01,2021,0.0,77,0.52,0.12,0.8,39,46.1538,89.7436,0.0,5.1282,2.5641
2649,171102040004,4,04,2021,0.0,100,0.5,0.08,0.84,12,8.3333,100.0,0.0,0.0,0.0
2650,180202040003,4,03,2021,0.0,91,0.52,0.04,0.96,11,9.0909,100.0,0.0,0.0,0.0
2651,180300010006,1,06,2021,0.0,31,0.26,0.0,0.52,59,52.5424,81.3559,8.4746,6.7797,1.6949
2652,180701040001,4,01,2021,0.0,80,0.5,0.08,0.84,50,28.0,90.0,0.0,2.0,4.0
2653,180901040002,4,02,2021,0.0,81,0.2,0.0,0.4,32,37.5,84.375,0.0,15.625,0.0
2654,181001060002,6,02,2021,0.0,81,0.24,0.0,0.48,64,25.0,87.5,6.25,3.125,0.0
2655,181101040001,4,01,2021,0.0,95,0.04,0.04,0.0,22,27.2727,95.4545,0.0,4.5455,0.0
2656,181201040001,4,01,2021,0.0,80,0.48,0.0,0.96,40,47.5,92.5,0.0,7.5,0.0
2657,181302040002,4,02,2021,0.0,0,0.0,0.0,0.0,4,100.0,75.0,0.0,25.0,0.0
2658,190301040003,4,03,2021,0.0,92,0.48,0.0,0.96,13,30.7692,76.9231,0.0,23.0769,0.0
2659,190401060003,6,03,2021,0.0,66,0.54,0.16,0.76,29,100.0,72.4138,10.3448,10.3448,0.0
2660,190501040001,4,01,2021,0.0,25,0.08,0.08,0.0,8,50.0,75.0,0.0,25.0,0.0
2661,190701040004,4,04,2021,0.0,77,0.48,0.0,0.96,13,23.0769,100.0,0.0,0.0,0.0
2662,190901040001,4,01,2021,0.0,83,0.24,0.12,0.24,12,25.0,75.0,0.0,25.0,0.0
2663,191401040001,4,01,2021,0.0,92,0.46,0.0,0.92,12,33.3333,75.0,0.0,16.6667,0.0
2664,200401040001,4,01,2021,0.0,100,0.04,0.04,0.0,5,20.0,80.0,20.0,0.0,0.0
2665,200701040001,4,01,2021,0.0,22,0.0,0.0,0.0,9,44.4444,77.7778,0.0,22.2222,0.0
2666,200901040001,4,01,2021,0.0,55,0.04,0.04,0.0,11,36.3636,100.0,0.0,0.0,0.0
2667,210302040003,4,03,2021,0.0,58,0.5,0.04,0.92,24,29.1667,100.0,0.0,0.0,0.0
2668,210402060001,6,01,2021,0.0,100,0.56,0.24,0.64,12,33.3333,91.6667,0.0,0.0,0.0
2669,210601060005,6,05,2021,0.0,55,0.46,0.0,0.92,77,59.7403,84.4156,7.7922,2.5974,2.5974
2670,210800050005,5,05,2021,0.0,60,0.44,0.0,0.88,5,40.0,100.0,0.0,0.0,0.0
2671,211003040002,4,02,2021,0.0,50,0.36,0.04,0.64,16,81.25,100.0,0.0,0.0,0.0
2672,211103040001,4,01,2021,0.0,95,0.08,0.08,0.0,22,31.8182,95.4545,0.0,0.0,0.0
2673,211701040001,4,01,2021,0.0,82,0.48,0.04,0.88,11,36.3636,100.0,0.0,0.0,0.0
2674,211901020001,2,01,2021,0.0,90,0.04,0.04,0.0,20,30.0,95.0,5.0,0.0,0.0
2675,212001040003,4,03,2021,0.0,60,0.3,0.12,0.36,73,54.7945,97.2603,1.3699,0.0,1.3699
2676,220101040002,4,02,2021,0.0,61,0.48,0.0,0.96,23,34.7826,86.9565,0.0,4.3478,0.0
2677,220202040002,4,02,2021,0.0,47,0.14,0.0,0.28,45,55.5556,95.5556,2.2222,2.2222,0.0
2678,220301060007,6,07,2021,0.0,86,0.48,0.0,0.96,7,42.8571,85.7143,0.0,0.0,14.2857
2679,220401040004,4,04,2021,0.0,86,0.46,0.0,0.92,28,39.2857,100.0,0.0,0.0,0.0
2680,220701040003,4,03,2021,0.0,85,0.46,0.0,0.92,13,23.0769,92.3077,0.0,7.6923,0.0
2681,220909040010,4,10,2021,0.0,88,0.48,0.0,0.96,25,44.0,84.0,4.0,0.0,4.0
2682,221001040001,4,01,2021,0.0,81,0.46,0.0,0.92,21,38.0952,95.2381,0.0,0.0,0.0
2683,221301040001,4,01,2021,0.0,59,0.0,0.0,0.0,17,52.9412,94.1176,0.0,0.0,0.0
2684,221401040001,4,01,2021,0.0,61,0.3,0.0,0.6,36,58.3333,88.8889,2.7778,5.5556,0.0
2685,222000010016,1,16,2021,0.0,42,0.52,0.12,0.8,38,89.4737,84.2105,5.2632,5.2632,0.0
2686,222201060001,6,01,2021,0.0,59,0.52,0.12,0.8,102,49.0196,73.5294,6.8627,7.8431,1.9608
2687,230201040001,4,01,2021,0.0,88,0.0,0.0,0.0,24,37.5,91.6667,0.0,0.0,0.0
2688,230301040002,4,02,2021,0.0,87,0.22,0.0,0.44,23,47.8261,91.3043,0.0,8.6957,0.0
2689,230901040002,4,02,2021,0.0,66,0.46,0.0,0.92,80,42.5,96.25,2.5,1.25,0.0
2690,231101040007,4,07,2021,0.0,61,0.5,0.04,0.92,23,73.913,100.0,0.0,0.0,0.0
2691,231301040002,4,02,2021,0.0,92,0.46,0.0,0.92,24,33.3333,95.8333,0.0,0.0,4.1667
2692,240101040002,4,02,2021,0.0,38,0.46,0.0,0.92,65,41.5385,93.8462,0.0,3.0769,1.5385
2693,240201040002,4,02,2021,0.0,52,0.14,0.0,0.28,25,52.0,84.0,8.0,8.0,0.0
2694,240401040001,4,01,2021,0.0,94,0.46,0.0,0.92,35,14.2857,85.7143,0.0,8.5714,2.8571
2695,240801060002,6,02,2021,0.0,86,0.0,0.0,0.0,29,17.2414,100.0,0.0,0.0,0.0
2696,240901040001,4,01,2021,0.0,58,0.04,0.04,0.0,40,45.0,75.0,7.5,15.0,2.5
2697,241001060003,6,03,2021,0.0,68,0.46,0.04,0.84,37,32.4324,94.5946,0.0,2.7027,0.0
2698,241101040003,4,03,2021,0.0,83,0.46,0.0,0.92,24,54.1667,91.6667,0.0,4.1667,0.0
2699,241701040004,4,04,2021,0.0,44,0.46,0.0,0.92,34,47.0588,94.1176,0.0,5.8824,0.0
2700,250109040001,4,01,2021,0.0,100,0.46,0.2,0.52,8,50.0,100.0,0.0,0.0,0.0
2701,250201060002,6,02,2021,0.0,79,0.0,0.0,0.0,81,20.9877,92.5926,1.2346,4.9383,0.0
2702,250301040001,4,01,2021,0.0,65,0.08,0.0,0.16,23,56.5217,91.3043,0.0,8.6957,0.0
2703,250401040004,4,04,2021,0.0,83,0.0,0.0,0.0,42,40.4762,97.619,0.0,0.0,2.381
2704,250701040001,4,01,2021,0.0,84,0.46,0.0,0.92,56,23.2143,98.2143,1.7857,0.0,0.0
2705,250901060004,6,04,2021,0.0,58,0.46,0.0,0.92,40,30.0,92.5,0.0,0.0,2.5
2706,251101040003,4,03,2021,0.0,62,0.28,0.08,0.4,21,47.619,100.0,0.0,0.0,0.0
2707,251400010009,1,09,2021,0.0,64,0.5,0.08,0.84,87,43.6782,89.6552,1.1494,5.7471,0.0
2708,251501040001,4,01,2021,0.0,29,0.04,0.04,0.0,7,42.8571,85.7143,0.0,0.0,0.0
2709,251601060005,6,05,2021,0.0,63,0.48,0.0,0.96,80,41.25,88.75,1.25,3.75,1.25
2710,260101060004,6,04,2021,0.0,86,0.46,0.0,0.92,58,24.1379,62.069,1.7241,10.3448,17.2414
2711,260401060001,6,01,2021,0.0,50,0.44,0.0,0.88,52,59.6154,38.4615,23.0769,9.6154,5.7692
2712,260501060008,6,08,2021,0.0,42,0.46,0.0,0.92,24,54.1667,41.6667,12.5,20.8333,8.3333
2713,260501060010,6,10,2021,0.0,40,0.46,0.0,0.92,5,40.0,80.0,20.0,0.0,0.0
2714,260501060013,6,13,2021,0.0,44,0.46,0.0,0.92,54,68.5185,44.4444,14.8148,27.7778,3.7037
2715,260501060019,6,19,2021,0.0,27,0.46,0.0,0.92,33,66.6667,42.4242,33.3333,15.1515,3.0303
2717,260801060006,6,06,2021,0.0,0,0.46,0.0,0.92,2,50.0,50.0,0.0,50.0,0.0
2718,261001060001,6,01,2021,0.0,50,0.46,0.0,0.92,6,33.3333,66.6667,16.6667,0.0,0.0
2719,261101060004,6,04,2021,0.0,90,0.46,0.0,0.92,10,20.0,90.0,0.0,10.0,0.0
2720,261201060006,6,06,2021,0.0,91,0.46,0.0,0.92,67,22.3881,80.597,5.9701,5.9701,4.4776
2721,261301060007,6,07,2021,0.0,95,0.46,0.0,0.92,187,12.2995,89.3048,2.6738,2.6738,1.6043
2722,261301060009,6,09,2021,0.0,73,0.46,0.0,0.92,22,31.8182,90.9091,0.0,0.0,9.0909
2723,261313030002,3,02,2021,0.0,86,0.46,0.0,0.92,42,54.7619,66.6667,11.9048,14.2857,0.0
2724,261401060006,6,06,2021,0.0,95,0.46,0.0,0.92,44,2.2727,70.4545,0.0,13.6364,15.9091
2725,261401060010,6,10,2021,0.0,91,0.46,0.0,0.92,32,0.0,75.0,9.375,0.0,12.5
2726,261501060004,6,04,2021,0.0,73,0.48,0.0,0.96,77,16.8831,88.3117,2.5974,3.8961,2.5974
2727,261600010058,1,58,2021,0.0,20,0.5,0.0,1.0,25,68.0,16.0,68.0,16.0,0.0
2728,261600010061,1,61,2021,0.0,33,0.64,0.28,0.72,12,75.0,16.6667,41.6667,41.6667,0.0
2729,261600010066,1,66,2021,0.0,20,0.74,0.56,0.36,5,100.0,0.0,60.0,40.0,0.0
2730,261600010067,1,67,2021,0.0,0,0.48,0.0,0.96,2,0.0,50.0,0.0,50.0,0.0
2731,261600010073,1,73,2021,0.0,17,0.6,0.24,0.72,6,83.3333,0.0,83.3333,16.6667,0.0
2732,261600010074,1,74,2021,0.0,60,0.68,0.44,0.48,48,39.5833,56.25,22.9167,12.5,6.25
2733,261600010095,1,95,2021,0.0,10,0.46,0.0,0.92,10,90.0,20.0,50.0,30.0,0.0
2734,261600010102,1,02,2021,0.0,17,0.64,0.28,0.72,12,91.6667,8.3333,83.3333,8.3333,0.0
2735,261600010103,1,03,2021,0.0,0,0.58,0.24,0.68,4,75.0,25.0,75.0,0.0,0.0
2738,261701060013,6,13,2021,0.0,0,0.46,0.0,0.92,2,100.0,50.0,0.0,50.0,0.0
2739,261801060003,6,03,2021,0.0,58,0.42,0.0,0.84,65,46.1538,76.9231,6.1538,13.8462,0.0
2740,261901060009,6,09,2021,0.0,47,0.38,0.0,0.76,30,30.0,70.0,13.3333,6.6667,0.0
2741,261901060015,6,15,2021,0.0,88,0.38,0.0,0.76,33,36.3636,78.7879,9.0909,6.0606,6.0606
2742,262001040003,4,03,2021,0.0,81,0.46,0.0,0.92,32,43.75,68.75,12.5,12.5,3.125
2743,270100010010,1,10,2021,0.0,17,0.52,0.12,0.8,6,50.0,33.3333,0.0,50.0,0.0
2744,270301040002,4,02,2021,0.0,26,0.46,0.0,0.92,23,95.6522,95.6522,0.0,0.0,0.0
2745,270601040002,4,02,2021,0.0,93,0.48,0.04,0.88,14,14.2857,92.8571,0.0,7.1429,0.0
2746,270701040003,4,03,2021,0.0,76,0.38,0.0,0.76,41,53.6585,85.3659,4.878,9.7561,0.0
2747,271201040004,4,04,2021,0.0,35,0.46,0.0,0.92,20,55.0,95.0,5.0,0.0,0.0
2748,280100010007,1,07,2021,0.0,13,0.4,0.0,0.8,15,86.6667,0.0,13.3333,86.6667,0.0
2749,280201030007,3,07,2021,0.0,26,0.44,0.08,0.72,190,61.0526,0.5263,16.3158,81.0526,0.5263
2750,280202030010,3,10,2021,0.0,0,0.52,0.12,0.8,3,33.3333,0.0,0.0,100.0,0.0
2751,280203030010,3,10,2021,0.0,81,0.46,0.0,0.92,21,33.3333,28.5714,4.7619,52.381,14.2857
2752,280203030011,3,11,2021,0.0,74,0.46,0.0,0.92,86,20.9302,52.3256,1.1628,27.907,18.6047
2753,280205030015,3,15,2021,0.0,64,0.22,0.0,0.44,11,54.5455,45.4545,0.0,45.4545,9.0909
2754,280205030016,3,16,2021,0.0,63,0.22,0.0,0.44,8,12.5,62.5,0.0,37.5,0.0
2755,280206030006,3,06,2021,0.0,81,0.26,0.0,0.52,21,23.8095,66.6667,0.0,14.2857,19.0476
2756,280208030005,3,05,2021,0.0,0,0.48,0.04,0.88,4,50.0,0.0,75.0,25.0,0.0
2757,280209030007,3,07,2021,0.0,54,0.22,0.0,0.44,28,71.4286,3.5714,39.2857,57.1429,0.0
2758,280210030013,3,13,2021,0.0,0,0.44,0.0,0.88,3,33.3333,0.0,100.0,0.0,0.0
2759,280211030010,3,10,2021,0.0,50,0.3,0.0,0.6,16,56.25,18.75,6.25,75.0,0.0
2760,280212030005,3,05,2021,0.0,80,0.26,0.0,0.52,5,40.0,0.0,20.0,40.0,40.0
2761,280214030007,3,07,2021,0.0,83,0.0,0.0,0.0,6,16.6667,83.3333,0.0,16.6667,0.0
2762,280215030007,3,07,2021,0.0,00,0.46,0.0,0.92,7,71.4286,14.2857,14.2857,71.4286,0.0
2763,280218030007,3,07,2021,0.0,0,0.16,0.0,0.32,4,0.0,100.0,0.0,0.0,0.0
2764,280223030005,3,05,2021,0.0,74,0.2,0.0,0.4,129,5.4264,84.4961,1.5504,8.5271,1.5504
2765,280226030006,3,06,2021,0.0,96,0.0,0.0,0.0,69,26.087,66.6667,1.4493,20.2899,11.5942
2766,280251070002,7,02,2021,0.0,73,0.46,0.0,0.92,48,31.25,20.8333,14.5833,29.1667,29.1667
2767,280251070003,7,03,2021,0.0,93,0.46,0.0,0.92,72,29.1667,11.1111,34.7222,33.3333,19.4444
2768,280252070002,7,02,2021,0.0,71,0.42,0.0,0.84,24,75.0,0.0,54.1667,12.5,29.1667
2769,280252070003,7,03,2021,0.0,88,0.42,0.0,0.84,137,10.9489,65.6934,7.2993,7.2993,19.708
2770,280252070004,7,04,2021,0.0,82,0.42,0.0,0.84,96,18.75,63.5417,1.0417,17.7083,15.625
2771,280252070005,7,05,2021,0.0,89,0.42,0.0,0.84,103,19.4175,17.4757,0.9709,9.7087,69.9029
2772,280252070006,7,06,2021,0.0,78,0.4,0.0,0.8,86,47.6744,13.9535,26.7442,22.093,34.8837
2773,280253070005,7,05,2021,0.0,77,0.0,0.0,0.0,57,17.5439,78.9474,5.2632,10.5263,5.2632
2774,280253070006,7,06,2021,0.0,72,0.0,0.0,0.0,108,15.7407,77.7778,1.8519,15.7407,4.6296
2775,280253070007,7,07,2021,0.0,78,0.0,0.0,0.0,67,19.403,82.0896,2.9851,10.4478,2.9851
2776,280300010008,1,08,2021,0.0,63,0.46,0.0,0.92,54,20.3704,59.2593,3.7037,33.3333,3.7037
2777,280401030007,3,07,2021,0.0,31,0.44,0.0,0.88,16,62.5,0.0,43.75,50.0,0.0
2778,280402030003,3,03,2021,0.0,98,0.0,0.0,0.0,120,5.0,53.3333,1.6667,6.6667,33.3333
2779,280404030009,3,09,2021,0.0,83,0.46,0.0,0.92,23,8.6957,56.5217,0.0,4.3478,17.3913
2780,280406030002,3,02,2021,0.0,93,0.46,0.0,0.92,28,0.0,64.2857,0.0,0.0,32.1429
2781,280407030014,3,14,2021,0.0,82,0.34,0.0,0.68,11,18.1818,18.1818,18.1818,0.0,63.6364
2782,280407030015,3,15,2021,0.0,71,0.46,0.0,0.92,7,28.5714,71.4286,14.2857,14.2857,0.0
2783,280407030016,3,16,2021,0.0,0,0.42,0.04,0.76,2,0.0,100.0,0.0,0.0,0.0
2784,280409030008,3,08,2021,0.0,88,0.46,0.0,0.92,16,12.5,37.5,0.0,12.5,50.0
2785,280410030006,3,06,2021,0.0,100,0.4,0.0,0.8,7,14.2857,71.4286,0.0,14.2857,14.2857
2786,280411030003,3,03,2021,0.0,100,0.0,0.0,0.0,74,10.8108,67.5676,0.0,21.6216,9.4595
2787,280501060004,6,04,2021,0.0,100,0.28,0.0,0.56,13,15.3846,69.2308,0.0,23.0769,7.6923
2788,280502060014,6,14,2021,0.0,0,0.46,0.0,0.92,2,0.0,0.0,0.0,0.0,100.0
2789,280503060003,6,03,2021,0.0,72,0.46,0.0,0.92,65,20.0,69.2308,3.0769,23.0769,4.6154
2790,280504060010,6,10,2021,0.0,80,0.46,0.0,0.92,76,17.1053,67.1053,0.0,10.5263,22.3684
2791,280506060002,6,02,2021,0.0,91,0.0,0.0,0.0,76,15.7895,68.4211,1.3158,21.0526,2.6316
2792,280515030005,3,05,2021,0.0,95,0.28,0.0,0.56,57,8.7719,47.3684,0.0,1.7544,50.8772
2793,280517030010,3,10,2021,0.0,0,0.46,0.0,0.92,2,50.0,0.0,0.0,0.0,100.0
2794,280521030006,3,06,2021,0.0,87,0.0,0.0,0.0,141,29.7872,65.9574,0.0,17.7305,14.8936
2795,280522030009,3,09,2021,0.0,68,0.26,0.0,0.52,112,34.8214,58.0357,6.25,28.5714,4.4643
2796,310100011292,1,92,2021,0.0,0,0.66,0.4,0.52,4,100.0,0.0,75.0,25.0,0.0
2797,310100011515,1,15,2021,0.0,0,0.66,0.4,0.52,2,50.0,0.0,0.0,0.0,50.0
2798,310100011539,1,39,2021,0.0,100,0.46,0.0,0.92,23,8.6957,26.087,4.3478,4.3478,47.8261
2799,310100011696,1,96,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,50.0,0.0
2800,310200010416,1,16,2021,0.0,88,0.66,0.4,0.52,8,37.5,0.0,25.0,0.0,12.5
2801,310200011139,1,39,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,50.0,50.0,0.0
2802,310200011296,1,96,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,0.0
2803,310200011394,1,94,2021,0.0,44,0.66,0.4,0.52,9,77.7778,0.0,33.3333,44.4444,22.2222
2804,310200011400,1,00,2021,0.0,57,0.66,0.4,0.52,14,64.2857,21.4286,7.1429,42.8571,14.2857
