,RCDTS,Charter,totaltested,elapass,white,black,hispanic,lowincome,year,closedper,hybridper,inpersonper,virtualper,remote
414,15016299025010C,1,58.0,0.052000000000000005,0.0,1.0,0.0,0.8793103448275862,2018,0.0,0.0,1.0,0.0,0.0
415,15016299025010C,1,82.0,0.073,0.0,0.0,1.0,0.8536585365853658,2017,0.0,0.0,1.0,0.0,0.0
416,15016299025012C,1,150.0,0.02,0.0,0.0,0.9933333333333332,0.9266666666666666,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
417,15016299025012C,1,158.0,0.057,0.0,0.0,0.9683544303797468,0.9556962025316456,2019,0.0,0.0,1.0,0.0,0.0
418,15016299025012C,1,175.0,0.034,0.0,0.0,0.9714285714285714,1.0,2018,0.0,0.0,1.0,0.0,0.0
419,15016299025012C,1,161.0,0.05,0.0062111801242236,0.9565217391304348,0.0372670807453416,0.9751552795031057,2017,0.0,0.0,1.0,0.0,0.0
420,15016299025013C,1,87.0,0.057,0.0,1.0,0.0,0.8505747126436781,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
421,15016299025013C,1,62.0,0.08199999999999999,0.0,0.935483870967742,0.0,0.8225806451612904,2019,0.0,0.0,1.0,0.0,0.0
422,15016299025013C,1,56.0,0.0,0.0,0.9642857142857144,0.0,0.8214285714285714,2018,0.0,0.0,1.0,0.0,0.0
423,15016299025013C,1,93.0,0.14300000000000002,0.0,0.0,0.989247311827957,0.7526881720430108,2017,0.0,0.0,1.0,0.0,0.0
424,15016299025015C,1,102.0,0.069,0.0,0.5392156862745098,0.4019607843137255,0.9901960784313726,2021,0.0909090909090909,0.5454545454545454,0.0,0.3636363636363636,0.7272727272727273
425,15016299025015C,1,109.0,0.111,0.0,0.6972477064220184,0.2935779816513761,0.9541284403669724,2019,0.0,0.0,1.0,0.0,0.0
426,15016299025015C,1,134.0,0.142,0.0,0.582089552238806,0.4029850746268656,0.9626865671641792,2018,0.0,0.0,1.0,0.0,0.0
427,15016299025015C,1,80.0,0.2,0.0,0.4375,0.5625,0.95,2017,0.0,0.0,1.0,0.0,0.0
428,15016299025019C,1,43.0,0.0,0.0,1.0,0.0,0.9302325581395348,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
429,15016299025019C,1,80.0,0.013000000000000001,0.0,0.9875,0.0,0.95,2019,0.0,0.0,1.0,0.0,0.0
430,15016299025019C,1,58.0,0.034,0.0,1.0,0.0,0.9827586206896552,2018,0.0,0.0,1.0,0.0,0.0
431,15016299025019C,1,58.0,0.017,0.0,0.0,1.0,0.913793103448276,2017,0.0,0.0,1.0,0.0,0.0
432,15016299025022C,1,154.0,0.125,0.0,0.0,0.961038961038961,0.8506493506493507,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
433,15016299025022C,1,167.0,0.222,0.0,0.0,0.9161676646706588,0.8023952095808383,2019,0.0,0.0,1.0,0.0,0.0
434,15016299025022C,1,154.0,0.22699999999999998,0.0,0.0,0.8766233766233766,0.8376623376623377,2018,0.0,0.0,1.0,0.0,0.0
435,15016299025022C,1,489.0,0.358,0.0490797546012269,0.8752556237218814,0.0511247443762781,0.8323108384458078,2017,0.0,0.0,1.0,0.0,0.0
436,15016299025027C,1,28.0,0.0,0.0,0.8928571428571429,0.0,0.7142857142857143,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
437,15016299025027C,1,64.0,0.065,0.0,0.859375,0.0,0.921875,2019,0.0,0.0,1.0,0.0,0.0
438,15016299025027C,1,57.0,0.08800000000000001,0.0,0.8771929824561403,0.0,0.9298245614035088,2018,0.0,0.0,1.0,0.0,0.0
439,15016299025027C,1,52.0,0.078,0.0384615384615384,0.1538461538461538,0.7884615384615384,0.9230769230769232,2017,0.0,0.0,1.0,0.0,0.0
440,15016299025028C,1,210.0,0.233,0.0,0.0,0.9476190476190476,0.9523809523809524,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
441,15016299025028C,1,251.0,0.38299999999999995,0.0,0.0,0.9721115537848606,0.9561752988047808,2019,0.0,0.0,1.0,0.0,0.0
442,15016299025028C,1,203.0,0.46299999999999997,0.0,0.0,0.955665024630542,0.9359605911330048,2018,0.0,0.0,1.0,0.0,0.0
443,15016299025028C,1,216.0,0.39799999999999996,0.0092592592592592,0.9675925925925926,0.0185185185185185,0.9583333333333334,2017,0.0,0.0,1.0,0.0,0.0
444,15016299025029C,1,129.0,0.163,0.0,0.2170542635658914,0.751937984496124,0.6511627906976745,2021,0.0909090909090909,0.0909090909090909,0.0,0.8181818181818182,0.9545454545454546
445,15016299025029C,1,140.0,0.321,0.0,0.2,0.7714285714285715,0.85,2019,0.0,0.0,1.0,0.0,0.0
446,15016299025029C,1,157.0,0.35100000000000003,0.0,0.10828025477707,0.8598726114649682,0.802547770700637,2018,0.0,0.0,1.0,0.0,0.0
447,15016299025029C,1,123.0,0.305,0.056910569105691,0.8536585365853658,0.056910569105691,0.8130081300813008,2017,0.0,0.0,1.0,0.0,0.0
448,15016299025030C,1,105.0,0.086,0.0,0.8857142857142857,0.0,0.8571428571428571,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
449,15016299025030C,1,88.0,0.161,0.0,0.7386363636363636,0.2272727272727272,0.9659090909090908,2019,0.0,0.0,1.0,0.0,0.0
450,15016299025030C,1,85.0,0.2,0.0,0.7647058823529411,0.2352941176470588,0.9882352941176472,2018,0.0,0.0,1.0,0.0,0.0
451,15016299025030C,1,117.0,0.252,0.0085470085470085,0.3076923076923077,0.6837606837606838,0.9658119658119658,2017,0.0,0.0,1.0,0.0,0.0
452,15016299025031C,1,170.0,0.106,0.0,0.1705882352941176,0.8058823529411765,0.888235294117647,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
453,15016299025031C,1,144.0,0.25,0.0,0.1388888888888889,0.8194444444444444,0.9305555555555556,2019,0.0,0.0,1.0,0.0,0.0
454,15016299025031C,1,149.0,0.315,0.0,0.1140939597315436,0.8456375838926175,0.9463087248322148,2018,0.0,0.0,1.0,0.0,0.0
455,15016299025031C,1,150.0,0.313,0.0266666666666666,0.86,0.0933333333333333,0.9266666666666666,2017,0.0,0.0,1.0,0.0,0.0
456,15016299025032C,1,188.0,0.085,0.0,0.9787234042553192,0.0,0.851063829787234,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
457,15016299025032C,1,191.0,0.146,0.0,0.9685863874345548,0.0,0.8219895287958116,2019,0.0,0.0,1.0,0.0,0.0
458,15016299025032C,1,165.0,0.21200000000000002,0.0,0.9757575757575756,0.0,0.8666666666666667,2018,0.0,0.0,1.0,0.0,0.0
459,15016299025032C,1,493.0,0.228,0.0,0.0304259634888438,0.9594320486815416,0.8519269776876268,2017,0.0,0.0,1.0,0.0,0.0
460,15016299025033C,1,233.0,0.155,0.0,0.2746781115879828,0.6566523605150214,0.8454935622317596,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
461,15016299025033C,1,223.0,0.426,0.0,0.2600896860986547,0.6905829596412556,0.8340807174887892,2019,0.0,0.0,1.0,0.0,0.0
462,15016299025033C,1,207.0,0.36700000000000005,0.0,0.3043478260869565,0.6570048309178744,0.8309178743961353,2018,0.0,0.0,1.0,0.0,0.0
463,15016299025033C,1,218.0,0.569,0.018348623853211,0.6788990825688074,0.2339449541284403,0.8302752293577982,2017,0.0,0.0,1.0,0.0,0.0
464,15016299025034C,1,243.0,0.149,0.0,0.2962962962962963,0.6872427983539094,0.8765432098765432,2021,0.0909090909090909,0.0909090909090909,0.0,0.8181818181818182,0.9545454545454546
465,15016299025034C,1,242.0,0.281,0.0,0.3099173553719008,0.6776859504132231,0.859504132231405,2019,0.0,0.0,1.0,0.0,0.0
466,15016299025034C,1,247.0,0.292,0.0,0.2874493927125506,0.7004048582995951,0.8987854251012146,2018,0.0,0.0,1.0,0.0,0.0
467,15016299025034C,1,245.0,0.395,0.0,0.7224489795918367,0.273469387755102,0.8857142857142857,2017,0.0,0.0,1.0,0.0,0.0
468,15016299025035C,1,254.0,0.17,0.0,0.3149606299212598,0.6141732283464567,0.8110236220472441,2021,0.0909090909090909,0.0909090909090909,0.0,0.8181818181818182,0.9545454545454546
469,15016299025035C,1,232.0,0.31,0.0,0.2155172413793103,0.7456896551724138,0.7974137931034483,2019,0.0,0.0,1.0,0.0,0.0
470,15016299025035C,1,200.0,0.4,0.0,0.25,0.69,0.88,2018,0.0,0.0,1.0,0.0,0.0
471,15016299025035C,1,223.0,0.395,0.0089686098654708,0.6278026905829597,0.2825112107623318,0.8654708520179372,2017,0.0,0.0,1.0,0.0,0.0
472,15016299025036C,1,150.0,0.02,0.0,0.9533333333333334,0.0,0.88,2021,0.0909090909090909,0.0909090909090909,0.0,0.8181818181818182,0.9545454545454546
473,15016299025036C,1,163.0,0.092,0.0,0.9386503067484664,0.0613496932515337,0.9202453987730062,2019,0.0,0.0,1.0,0.0,0.0
474,15016299025036C,1,200.0,0.085,0.0,0.96,0.0,0.965,2018,0.0,0.0,1.0,0.0,0.0
475,15016299025036C,1,173.0,0.252,0.0,0.0,0.9942196531791908,0.9710982658959536,2017,0.0,0.0,1.0,0.0,0.0
476,15016299025037C,1,116.0,0.095,0.0,0.9913793103448276,0.0,0.8706896551724138,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
477,15016299025037C,1,115.0,0.2,0.0,0.991304347826087,0.0,0.7130434782608696,2019,0.0,0.0,1.0,0.0,0.0
478,15016299025037C,1,115.0,0.217,0.0,0.982608695652174,0.0,0.9043478260869564,2018,0.0,0.0,1.0,0.0,0.0
479,15016299025037C,1,155.0,0.20800000000000002,0.0,0.0129032258064516,0.9806451612903224,0.8580645161290322,2017,0.0,0.0,1.0,0.0,0.0
480,15016299025038C,1,53.0,0.038,0.0,0.9245283018867924,0.0,0.8490566037735849,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
481,15016299025038C,1,77.0,0.065,0.0,0.935064935064935,0.0,0.922077922077922,2019,0.0,0.0,1.0,0.0,0.0
482,15016299025038C,1,121.0,0.124,0.0,0.950413223140496,0.0,0.9338842975206612,2018,0.0,0.0,1.0,0.0,0.0
483,15016299025038C,1,69.0,0.159,0.0,0.0579710144927536,0.9420289855072465,0.9420289855072465,2017,0.0,0.0,1.0,0.0,0.0
484,15016299025039C,1,148.0,0.021,0.0,0.9594594594594594,0.0,0.8986486486486487,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
485,15016299025039C,1,149.0,0.07400000000000001,0.0,0.9261744966442952,0.0,0.8859060402684564,2019,0.0,0.0,1.0,0.0,0.0
486,15016299025039C,1,132.0,0.159,0.0,0.9621212121212122,0.0,0.9318181818181818,2018,0.0,0.0,1.0,0.0,0.0
487,15016299025039C,1,117.0,0.183,0.0,0.017094017094017,0.9743589743589745,0.9487179487179488,2017,0.0,0.0,1.0,0.0,0.0
488,15016299025040C,1,39.0,0.077,0.0,0.7948717948717948,0.0,0.8717948717948718,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
489,15016299025040C,1,44.0,0.159,0.0,0.8636363636363636,0.0,0.9545454545454546,2019,0.0,0.0,1.0,0.0,0.0
490,15016299025040C,1,96.0,0.16699999999999998,0.0,0.8125,0.1458333333333333,0.9479166666666666,2018,0.0,0.0,1.0,0.0,0.0
491,15016299025040C,1,95.0,0.239,0.0,0.1368421052631579,0.8526315789473684,0.968421052631579,2017,0.0,0.0,1.0,0.0,0.0
492,15016299025041C,1,157.0,0.17800000000000002,0.0,0.10828025477707,0.8662420382165605,0.8280254777070064,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
493,15016299025041C,1,169.0,0.37799999999999995,0.0,0.1183431952662721,0.8402366863905325,0.8165680473372781,2019,0.0,0.0,1.0,0.0,0.0
494,15016299025041C,1,146.0,0.37,0.0,0.0,0.9383561643835616,0.8561643835616438,2018,0.0,0.0,1.0,0.0,0.0
495,15016299025041C,1,133.0,0.348,0.0300751879699248,0.9022556390977444,0.0601503759398496,0.8947368421052632,2017,0.0,0.0,1.0,0.0,0.0
496,15016299025042C,1,268.0,0.138,0.0,0.1194029850746268,0.8619402985074627,0.9067164179104478,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
497,15016299025042C,1,138.0,0.358,0.0,0.1231884057971014,0.855072463768116,0.9130434782608696,2019,0.0,0.0,1.0,0.0,0.0
498,15016299025042C,1,329.0,0.317,0.0,0.1306990881458966,0.8358662613981763,0.878419452887538,2018,0.0,0.0,1.0,0.0,0.0
499,15016299025042C,1,223.0,0.27399999999999997,0.0134529147982062,0.8340807174887892,0.116591928251121,0.9237668161434978,2017,0.0,0.0,1.0,0.0,0.0
500,15016299025043C,1,117.0,0.188,0.0,0.3504273504273504,0.5897435897435898,0.6239316239316239,2021,0.0909090909090909,0.0909090909090909,0.0,0.8181818181818182,0.9545454545454546
501,15016299025043C,1,92.0,0.37,0.0,0.4782608695652174,0.4673913043478261,0.8478260869565217,2019,0.0,0.0,1.0,0.0,0.0
502,15016299025043C,1,84.0,0.429,0.0,0.3809523809523809,0.5357142857142857,0.9166666666666666,2018,0.0,0.0,1.0,0.0,0.0
503,15016299025043C,1,123.0,0.46299999999999997,0.048780487804878,0.4471544715447154,0.4308943089430894,0.8048780487804879,2017,0.0,0.0,1.0,0.0,0.0
504,15016299025046C,1,96.0,0.02,0.0,0.9791666666666666,0.0,0.9583333333333334,2021,0.0909090909090909,0.5454545454545454,0.0,0.3636363636363636,0.7272727272727273
505,15016299025046C,1,78.0,0.066,0.0,0.9871794871794872,0.0,0.9487179487179488,2019,0.0,0.0,1.0,0.0,0.0
506,15016299025046C,1,82.0,0.024,0.0,0.9878048780487804,0.0,0.975609756097561,2018,0.0,0.0,1.0,0.0,0.0
507,15016299025046C,1,77.0,0.0,0.0,0.0,1.0,0.974025974025974,2017,0.0,0.0,1.0,0.0,0.0
508,15016299025049C,1,25.0,0.04,0.0,0.56,0.44,0.92,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
509,15016299025049C,1,25.0,0.113,0.0,0.0,0.72,0.96,2019,0.0,0.0,1.0,0.0,0.0
510,15016299025049C,1,39.0,0.077,0.0,0.3333333333333333,0.5897435897435898,0.8461538461538461,2018,0.0,0.0,1.0,0.0,0.0
511,15016299025049C,1,423.0,0.092,0.0118203309692671,0.7635933806146572,0.1891252955082742,0.9763593380614656,2017,0.0,0.0,1.0,0.0,0.0
512,15016299025050C,1,65.0,0.015,0.0,0.9230769230769232,0.0,0.9076923076923076,2021,0.0909090909090909,0.5454545454545454,0.0,0.3636363636363636,0.7272727272727273
513,15016299025050C,1,56.0,0.071,0.0,0.8928571428571429,0.0,0.8392857142857143,2019,0.0,0.0,1.0,0.0,0.0
514,15016299025050C,1,59.0,0.102,0.0,0.847457627118644,0.0,0.847457627118644,2018,0.0,0.0,1.0,0.0,0.0
515,15016299025050C,1,212.0,0.161,0.0047169811320754,0.1132075471698113,0.8632075471698113,0.8773584905660378,2017,0.0,0.0,1.0,0.0,0.0
516,15016299025051C,1,77.0,0.039,0.0,1.0,0.0,0.948051948051948,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
517,15016299025051C,1,51.0,0.0,0.0,0.9607843137254902,0.0,0.9411764705882352,2019,0.0,0.0,1.0,0.0,0.0
518,15016299025051C,1,94.0,0.07400000000000001,0.0,0.9680851063829788,0.0,0.9361702127659576,2018,0.0,0.0,1.0,0.0,0.0
519,15016299025051C,1,234.0,0.102,0.0,0.0085470085470085,0.9743589743589745,0.9615384615384616,2017,0.0,0.0,1.0,0.0,0.0
520,150162990250526,0,192.0,0.005,0.0,0.9895833333333334,0.0,0.96875,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
521,150162990250526,0,176.0,0.011000000000000001,0.0,0.9943181818181818,0.0,0.9204545454545454,2019,0.0,0.0,1.0,0.0,0.0
522,150162990250526,0,210.0,0.043,0.0,0.9666666666666668,0.0,0.938095238095238,2018,0.0,0.0,1.0,0.0,0.0
523,150162990250526,0,211.0,0.038,0.0,0.0189573459715639,0.971563981042654,0.95260663507109,2017,0.0,0.0,1.0,0.0,0.0
524,15016299025052C,1,75.0,0.04,0.0,0.9733333333333334,0.0,0.9333333333333332,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
525,15016299025052C,1,65.0,0.046,0.0,0.9692307692307692,0.0,0.9076923076923076,2019,0.0,0.0,1.0,0.0,0.0
526,15016299025052C,1,78.0,0.013000000000000001,0.0,0.9871794871794872,0.0,0.8717948717948718,2018,0.0,0.0,1.0,0.0,0.0
527,15016299025052C,1,84.0,0.107,0.0,0.0238095238095238,0.9761904761904762,0.9166666666666666,2017,0.0,0.0,1.0,0.0,0.0
528,150162990250531,0,52.0,0.0,0.0,1.0,0.0,0.9807692307692308,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
529,150162990250531,0,75.0,0.04,0.0,0.96,0.0,0.9733333333333334,2019,0.0,0.0,1.0,0.0,0.0
530,150162990250531,0,89.0,0.022000000000000002,0.0,0.9887640449438202,0.0,0.9887640449438202,2018,0.0,0.0,1.0,0.0,0.0
531,150162990250531,0,116.0,0.009000000000000001,0.0,0.0258620689655172,0.9741379310344828,0.9913793103448276,2017,0.0,0.0,1.0,0.0,0.0
532,150162990250533,0,492.0,0.917,0.4227642276422764,0.0955284552845528,0.2845528455284553,0.3495934959349593,2021,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
533,150162990250533,0,448.0,0.9570000000000001,0.3950892857142857,0.1272321428571428,0.2767857142857143,0.3816964285714285,2019,0.0,0.0,1.0,0.0,0.0
534,150162990250533,0,435.0,0.912,0.4091954022988506,0.1264367816091954,0.264367816091954,0.335632183908046,2018,0.0,0.0,1.0,0.0,0.0
535,150162990250533,0,476.0,0.892,0.3823529411764705,0.2773109243697479,0.1722689075630252,0.4138655462184873,2017,0.0,0.0,1.0,0.0,0.0
536,150162990250534,0,233.0,0.177,0.0,0.2875536480686695,0.6909871244635193,0.8798283261802575,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
537,150162990250534,0,310.0,0.21899999999999997,0.0,0.1516129032258064,0.7967741935483871,0.9032258064516128,2019,0.0,0.0,1.0,0.0,0.0
538,150162990250534,0,312.0,0.169,0.0,0.1794871794871795,0.7948717948717948,0.9230769230769232,2018,0.0,0.0,1.0,0.0,0.0
539,150162990250534,0,321.0,0.142,0.0218068535825545,0.7601246105919003,0.1962616822429906,0.9345794392523364,2017,0.0,0.0,1.0,0.0,0.0
540,150162990250536,0,67.0,0.015,0.0,0.2985074626865671,0.6865671641791045,0.9104477611940298,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
541,150162990250536,0,67.0,0.015,0.0,0.3880597014925373,0.6119402985074627,0.9253731343283582,2019,0.0,0.0,1.0,0.0,0.0
542,150162990250536,0,65.0,0.046,0.0,0.3846153846153846,0.6,0.9384615384615383,2018,0.0,0.0,1.0,0.0,0.0
543,150162990250536,0,56.0,0.0,0.0178571428571428,0.5892857142857143,0.3928571428571428,0.9464285714285714,2017,0.0,0.0,1.0,0.0,0.0
544,150162990250537,0,312.0,0.022000000000000002,0.0,0.9871794871794872,0.0,0.7724358974358975,2021,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
545,150162990250537,0,268.0,0.042,0.0,0.9850746268656716,0.0,0.8395522388059702,2019,0.0,0.0,1.0,0.0,0.0
546,150162990250537,0,243.0,0.061,0.0,0.9958847736625516,0.0,0.9012345679012346,2018,0.0,0.0,1.0,0.0,0.0
547,150162990250537,0,322.0,0.11800000000000001,0.0031055900621118,0.0062111801242236,0.984472049689441,0.9161490683229814,2017,0.0,0.0,1.0,0.0,0.0
548,15016299025053C,1,100.0,0.01,0.0,0.99,0.0,1.0,2021,0.0909090909090909,0.4545454545454545,0.0,0.4545454545454545,0.7727272727272727
549,15016299025053C,1,106.0,0.075,0.0,0.981132075471698,0.0,0.9056603773584906,2019,0.0,0.0,1.0,0.0,0.0
550,15016299025053C,1,112.0,0.125,0.0,0.9821428571428572,0.0,0.9553571428571428,2018,0.0,0.0,1.0,0.0,0.0
551,15016299025053C,1,148.0,0.094,0.0,0.0405405405405405,0.9527027027027029,0.9256756756756755,2017,0.0,0.0,1.0,0.0,0.0
552,150162990250543,0,64.0,0.016,0.0,0.9375,0.0,0.828125,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
553,150162990250543,0,70.0,0.013999999999999999,0.0,0.9857142857142858,0.0,0.9,2019,0.0,0.0,1.0,0.0,0.0
554,150162990250543,0,86.0,0.012,0.0,0.9883720930232558,0.0,0.872093023255814,2018,0.0,0.0,1.0,0.0,0.0
555,150162990250543,0,89.0,0.011000000000000001,0.0,0.0,1.0,0.9662921348314608,2017,0.0,0.0,1.0,0.0,0.0
556,150162990250545,0,126.0,0.032,0.0,0.2857142857142857,0.6428571428571429,0.8809523809523809,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
557,150162990250545,0,158.0,0.08900000000000001,0.0,0.2848101265822785,0.6708860759493671,0.8670886075949367,2019,0.0,0.0,1.0,0.0,0.0
558,150162990250545,0,181.0,0.08900000000000001,0.0,0.287292817679558,0.6795580110497238,0.9447513812154696,2018,0.0,0.0,1.0,0.0,0.0
559,150162990250545,0,192.0,0.063,0.0208333333333333,0.6875,0.2864583333333333,0.9479166666666666,2017,0.0,0.0,1.0,0.0,0.0
560,15016299025056C,1,48.0,0.042,0.0,0.0,0.875,0.8958333333333334,2021,0.0909090909090909,0.0909090909090909,0.0,0.8181818181818182,0.9545454545454546
561,15016299025056C,1,59.0,0.034,0.0,0.0,0.8983050847457628,0.9322033898305084,2019,0.0,0.0,1.0,0.0,0.0
562,15016299025056C,1,50.0,0.017,0.0,0.0,0.9,0.98,2018,0.0,0.0,1.0,0.0,0.0
563,15016299025056C,1,44.0,0.026000000000000002,0.0,0.9545454545454546,0.0454545454545454,0.9772727272727272,2017,0.0,0.0,1.0,0.0,0.0
564,15016299025058C,1,10.0,0.0,0.0,0.0,0.0,1.0,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
565,15016299025058C,1,39.0,0.0,0.0,0.9743589743589745,0.0,0.9743589743589745,2019,0.0,0.0,1.0,0.0,0.0
566,15016299025058C,1,85.0,0.0,0.0,0.9882352941176472,0.0,0.9882352941176472,2018,0.0,0.0,1.0,0.0,0.0
567,15016299025058C,1,19.0,0.1,0.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,2017,0.0,0.0,1.0,0.0,0.0
568,15016299025060C,1,14.0,0.071,0.0,0.7857142857142857,0.0,0.7142857142857143,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
569,15016299025060C,1,61.0,0.0,0.0,1.0,0.0,0.918032786885246,2019,0.0,0.0,1.0,0.0,0.0
570,15016299025060C,1,88.0,0.0,0.0,0.9659090909090908,0.0,1.0,2018,0.0,0.0,1.0,0.0,0.0
571,15016299025060C,1,45.0,0.0,0.0,0.0,1.0,0.9555555555555556,2017,0.0,0.0,1.0,0.0,0.0
572,150162990250616,0,24.0,0.0,0.0,0.8333333333333334,0.0,0.875,2021,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
573,150162990250616,0,52.0,0.013999999999999999,0.0,0.9615384615384616,0.0,0.9423076923076924,2019,0.0,0.0,1.0,0.0,0.0
574,150162990250616,0,26.0,0.0,0.0,1.0,0.0,0.9615384615384616,2018,0.0,0.0,1.0,0.0,0.0
575,150162990250616,0,39.0,0.026000000000000002,0.0,0.0512820512820512,0.9487179487179488,0.9487179487179488,2017,0.0,0.0,1.0,0.0,0.0
576,150162990250617,0,624.0,0.10400000000000001,0.0272435897435897,0.1073717948717948,0.8397435897435898,0.8669871794871795,2021,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
577,150162990250617,0,583.0,0.105,0.0171526586620926,0.1217838765008576,0.8284734133790738,0.8782161234991424,2019,0.0,0.0,1.0,0.0,0.0
578,150162990250617,0,646.0,0.125,0.0216718266253869,0.088235294117647,0.8637770897832817,0.9427244582043344,2018,0.0,0.0,1.0,0.0,0.0
579,150162990250617,0,775.0,0.153,0.0206451612903225,0.7948387096774193,0.1329032258064516,0.912258064516129,2017,0.0,0.0,1.0,0.0,0.0
580,15016299025062C,1,22.0,0.0,0.0,0.0,0.9090909090909092,1.0,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
581,15016299025062C,1,57.0,0.0,0.0,0.0,0.8421052631578947,0.9298245614035088,2019,0.0,0.0,1.0,0.0,0.0
582,15016299025062C,1,72.0,0.013999999999999999,0.0,0.2222222222222222,0.7638888888888888,0.9444444444444444,2018,0.0,0.0,1.0,0.0,0.0
583,15016299025062C,1,34.0,0.0,0.0588235294117647,0.7941176470588235,0.1176470588235294,0.9705882352941176,2017,0.0,0.0,1.0,0.0,0.0
584,15016299025064C,1,34.0,0.028999999999999998,0.0,0.3235294117647059,0.6176470588235294,0.8235294117647058,2021,0.1,0.1,0.0,0.8,0.95
585,15016299025064C,1,42.0,0.095,0.0,0.2857142857142857,0.7142857142857143,0.9285714285714286,2019,0.0,0.0,1.0,0.0,0.0
586,15016299025064C,1,49.0,0.059000000000000004,0.0,0.0,0.8367346938775511,0.979591836734694,2018,0.0,0.0,1.0,0.0,0.0
587,15016299025064C,1,16.0,0.0,0.0,0.4375,0.5625,1.0,2017,0.0,0.0,1.0,0.0,0.0
588,15016299025065C,1,55.0,0.054000000000000006,0.0,0.0,0.9454545454545454,0.9636363636363636,2021,0.1,0.2,0.0,0.7,0.9
589,15016299025065C,1,67.0,0.0,0.0,0.0,0.8507462686567164,0.7910447761194029,2019,0.0,0.0,1.0,0.0,0.0
590,15016299025065C,1,88.0,0.033,0.0,0.0,0.9090909090909092,1.0,2018,0.0,0.0,1.0,0.0,0.0
591,15016299025065C,1,73.0,0.016,0.0136986301369863,0.9452054794520548,0.0410958904109589,0.9863013698630136,2017,0.0,0.0,1.0,0.0,0.0
592,15016299025070C,1,32.0,0.031,0.0,0.53125,0.40625,0.875,2021,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
593,15016299025070C,1,57.0,0.0,0.0,0.6140350877192983,0.3684210526315789,0.9473684210526316,2019,0.0,0.0,1.0,0.0,0.0
594,15016299025070C,1,45.0,0.02,0.0,0.6222222222222222,0.3777777777777777,0.9555555555555556,2018,0.0,0.0,1.0,0.0,0.0
595,15016299025070C,1,17.0,0.0,0.0,0.2941176470588235,0.7058823529411765,1.0,2017,0.0,0.0,1.0,0.0,0.0
596,15016299025074C,1,86.0,0.047,0.0,0.0,0.9651162790697676,0.8953488372093024,2021,0.0,0.0909090909090909,0.0,0.9090909090909092,0.9545454545454546
597,15016299025074C,1,85.0,0.106,0.0,0.0,0.9882352941176472,0.9411764705882352,2019,0.0,0.0,1.0,0.0,0.0
598,15016299025074C,1,87.0,0.091,0.0,0.0,0.942528735632184,0.9540229885057472,2018,0.0,0.0,1.0,0.0,0.0
599,15016299025074C,1,98.0,0.063,0.010204081632653,0.9693877551020408,0.010204081632653,0.9693877551020408,2017,0.0,0.0,1.0,0.0,0.0
600,150162990250763,0,95.0,0.021,0.0,0.9894736842105264,0.0,0.8631578947368421,2021,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
601,150162990250763,0,122.0,0.017,0.0,0.9836065573770492,0.0,0.8688524590163934,2019,0.0,0.0,1.0,0.0,0.0
