,schoolcode,district,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
2775,170902002,170902,2021,0.0,0,0.0,0.0,0.0,188,62.766,52.1277,6.383,40.4255,0.5319
2776,170902003,170902,2021,0.0,0,0.0,0.0,0.0,4432,9.7473,59.0253,3.926,25.8348,6.9043
2777,170902005,170902,2021,0.0,0,0.0,0.0,0.0,2660,35.5639,43.2707,13.9098,35.4887,3.4962
2778,170902010,170902,2021,0.0,0,0.0,0.0,0.0,50,70.0,28.0,24.0,42.0,2.0
2779,170902011,170902,2021,0.0,0,0.0,0.0,0.0,2299,72.4228,36.1896,1.5659,59.9826,0.2175
2780,170902014,170902,2021,0.0,0,0.0,0.0,0.0,3241,21.8451,50.6634,8.1765,28.1703,8.3308
2781,170902016,170902,2021,0.0,0,0.0,0.0,0.0,3105,23.9614,47.6006,15.1047,28.1159,4.4122
2782,170902201,170902,2021,0.0,0,0.0,0.0,0.0,30,73.3333,36.6667,10.0,36.6667,0.0
2783,170903002,170903,2021,0.0,0,0.0,0.0,0.0,1581,24.9209,75.5851,4.4908,14.358,1.3283
2784,170903003,170903,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,0.0,0.0
2785,170903004,170903,2021,0.0,0,0.0,0.0,0.0,1528,21.9241,76.5052,3.3377,15.6414,1.2435
2786,170904002,170904,2021,0.0,100,0.0,0.0,0.0,2497,56.708,51.9023,7.489,35.803,0.7209
2787,170904003,170904,2021,0.0,0,0.0,0.0,0.0,16,-18.75,43.75,6.25,18.75,0.0
2788,170904004,170904,2021,0.0,0,0.0,0.0,0.0,12,-25.0,50.0,8.3333,25.0,0.0
2789,170906001,170906,2021,0.0,100,0.0,0.0,0.0,2142,28.8049,61.4379,3.3147,30.7656,1.4006
2790,170906002,170906,2021,0.0,0,0.0,0.0,0.0,2194,46.0802,56.0164,2.2334,38.5597,0.5469
2791,170906010,170906,2021,0.0,0,0.0,0.0,0.0,13,61.5385,53.8462,0.0,23.0769,0.0
2792,170906012,170906,2021,0.0,1600,0.0,0.0,0.0,84,53.5714,73.8095,1.1905,22.619,0.0
2793,170907001,170907,2021,0.0,100,0.0,0.0,0.0,1297,62.9915,55.5127,0.9252,42.2513,0.0771
2794,170907010,170907,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,100.0,0.0
2795,170908001,170908,2021,0.0,100,0.0,0.0,0.0,2328,69.7595,31.701,4.5533,60.2234,0.6873
2796,170908002,170908,2021,0.0,0,0.0,0.0,0.0,117,72.6496,29.0598,0.8547,64.9573,0.8547
2797,170908003,170908,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,0.0,0.0
2798,170908006,170908,2021,0.0,0,0.0,0.0,0.0,2399,53.689,28.4702,6.7111,59.6915,2.501
2799,170908007,170908,2021,0.0,0,0.0,0.0,0.0,404,61.8812,18.3168,3.7129,73.5149,0.7426
2800,170908041,170908,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2801,170908045,170908,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2802,171901001,171901,2021,0.0,0,0.0,0.0,0.0,1137,51.0994,20.0528,1.5831,74.7581,2.7265
2803,171901002,171901,2021,0.0,0,0.0,0.0,0.0,107,61.6822,18.6916,2.8037,74.7664,0.0
2804,171902001,171902,2021,0.0,0,0.0,0.0,0.0,158,26.5823,41.7722,0.6329,56.3291,0.0
2805,172902001,172902,2021,0.0,0,0.0,0.0,0.0,341,85.6305,38.7097,36.0704,19.0616,0.2933
2806,172905002,172905,2021,0.0,0,0.0,0.0,0.0,264,63.6364,65.9091,20.0758,9.4697,0.0
2807,173901001,173901,2021,0.0,0,0.0,0.0,0.0,52,75.0,67.3077,0.0,5.7692,0.0
2808,174901001,174901,2021,0.0,0,0.0,0.0,0.0,107,58.8785,82.243,0.9346,14.0187,0.9346
2809,174902001,174902,2021,0.0,0,0.0,0.0,0.0,176,64.2045,73.8636,9.6591,10.7955,0.5682
2810,174903001,174903,2021,0.0,0,0.0,0.0,0.0,224,47.3214,66.5179,16.5179,12.5,0.4464
2811,174903003,174903,2021,0.0,0,0.0,0.0,0.0,6,-16.6667,0.0,50.0,16.6667,0.0
2812,174904002,174904,2021,0.0,0,0.0,0.0,0.0,1816,80.3414,22.6322,25.1101,47.7974,0.1652
2813,174904005,174904,2021,0.0,600,0.0,0.0,0.0,128,85.1562,30.4688,31.25,36.7188,0.0
2814,174906001,174906,2021,0.0,0,0.0,0.0,0.0,228,52.193,74.1228,0.4386,21.9298,0.4386
2815,174908001,174908,2021,0.0,0,0.0,0.0,0.0,346,32.0809,74.2775,4.9133,17.052,0.8671
2816,174909001,174909,2021,0.0,0,0.0,0.0,0.0,107,43.9252,82.243,0.9346,2.8037,0.0
2817,174911001,174911,2021,0.0,0,0.0,0.0,0.0,150,32.6667,74.0,4.6667,14.0,0.6667
2818,175902001,175902,2021,0.0,100,0.0,0.0,0.0,307,58.3062,55.7003,1.6287,35.5049,0.0
2819,175903001,175903,2021,0.0,500,0.0,0.0,0.0,1798,59.733,26.9744,15.6841,50.9455,0.1669
2820,175904001,175904,2021,0.0,0,0.0,0.0,0.0,183,69.3989,65.5738,10.3825,18.5792,0.0
2821,175905001,175905,2021,0.0,0,0.0,0.0,0.0,131,30.5344,67.9389,0.7634,29.0076,0.0
2822,175905002,175905,2021,0.0,0,0.0,0.0,0.0,5,100.0,20.0,0.0,0.0,0.0
2823,175907001,175907,2021,0.0,0,0.0,0.0,0.0,190,74.7368,50.5263,21.0526,25.7895,0.0
2824,175910001,175910,2021,0.0,100,0.0,0.0,0.0,257,35.4086,72.3735,3.1128,20.6226,0.3891
2825,175911001,175911,2021,0.0,0,0.0,0.0,0.0,307,58.6319,27.3616,3.5831,67.101,0.0
2826,176901001,176901,2021,0.0,500,100.0,100.0,0.0,92,81.5217,61.9565,34.7826,1.087,0.0
2827,176902002,176902,2021,0.0,0,0.0,0.0,0.0,272,74.2647,48.1618,41.5441,4.0441,0.3676
2828,176903001,176903,2021,0.0,100,100.0,100.0,0.0,166,51.8072,92.1687,0.6024,5.4217,0.0
2829,177901001,177901,2021,1.0,0,0.0,0.0,0.0,163,41.1043,39.8773,0.6135,58.2822,0.0
2830,177902001,177902,2021,0.0,0,0.0,0.0,0.0,598,67.3913,36.6221,5.6856,53.6789,0.1672
2831,177902004,177902,2021,0.0,1200,0.0,0.0,0.0,79,81.0127,35.443,6.3291,54.4304,1.2658
2832,177903001,177903,2021,0.0,0,0.0,0.0,0.0,52,28.8462,73.0769,0.0,26.9231,0.0
2833,177905001,177905,2021,0.0,0,0.0,0.0,0.0,69,27.5362,79.7101,0.0,15.942,1.4493
2834,178901001,178901,2021,0.0,0,100.0,100.0,0.0,118,78.8136,23.7288,0.8475,74.5763,0.8475
2835,178902001,178902,2021,0.0,0,0.0,0.0,0.0,561,59.18,12.4777,0.1783,85.5615,0.1783
2836,178903001,178903,2021,0.0,0,0.0,0.0,0.0,1301,48.7317,32.4366,1.691,63.3359,0.9992
2837,178903003,178903,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2838,178904001,178904,2021,0.0,0,0.0,0.0,0.0,1589,67.3379,12.5236,5.2863,79.6728,1.1957
2839,178904002,178904,2021,0.0,100,0.0,0.0,0.0,1695,67.8466,17.3451,4.4838,75.2802,1.3569
2840,178904003,178904,2021,0.0,400,0.0,0.0,0.0,1510,89.8675,6.4901,6.755,85.7616,0.0662
2841,178904004,178904,2021,0.0,200,0.0,0.0,0.0,1650,85.2727,4.4848,3.3939,90.9091,0.0606
2842,178904005,178904,2021,0.0,100,0.0,0.0,0.0,1936,71.2293,14.6694,2.6343,78.719,2.686
2843,178904008,178904,2021,0.0,0,0.0,0.0,0.0,428,70.7944,16.5888,0.7009,77.5701,3.0374
2844,178904009,178904,2021,0.0,700,0.0,0.0,0.0,377,83.8196,7.6923,3.4483,87.2679,0.2653
2845,178904012,178904,2021,0.0,0,0.0,0.0,0.0,6,-50.0,0.0,0.0,50.0,0.0
2846,178904014,178904,2021,0.0,0,0.0,0.0,0.0,286,72.028,12.9371,2.0979,82.1678,0.3497
2847,178904015,178904,2021,0.0,0,0.0,0.0,0.0,2169,33.9788,23.9281,3.3656,64.4076,6.2241
2848,178904054,178904,2021,0.0,0,0.0,0.0,0.0,42,83.3333,16.6667,14.2857,69.0476,0.0
2849,178904143,178904,2021,0.0,200,0.0,0.0,0.0,90,75.5556,3.3333,1.1111,81.1111,0.0
2850,178906001,178906,2021,0.0,0,0.0,0.0,0.0,408,12.9902,46.5686,1.7157,47.0588,3.1863
2851,178908001,178908,2021,0.0,0,0.0,0.0,0.0,201,20.8955,78.607,0.0,16.9154,0.4975
2852,178909001,178909,2021,0.0,0,0.0,0.0,0.0,719,84.701,1.8081,0.1391,97.4965,0.0
2853,178909004,178909,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2854,178909005,178909,2021,0.0,0,0.0,0.0,0.0,28,100.0,0.0,0.0,100.0,0.0
2855,178912001,178912,2021,0.0,0,0.0,0.0,0.0,1149,60.0522,15.8399,1.3055,81.201,0.087
2856,178912002,178912,2021,0.0,0,0.0,0.0,0.0,85,80.0,18.8235,1.1765,74.1176,1.1765
2857,178913001,178913,2021,0.0,100,0.0,0.0,0.0,292,71.2329,1.0274,0.3425,83.2192,0.0
2858,178914001,178914,2021,0.0,300,0.0,0.0,0.0,2000,38.25,46.2,2.65,44.2,2.3
2859,178914004,178914,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2860,178915001,178915,2021,0.0,200,0.0,0.0,0.0,618,89.3204,1.7799,8.2524,89.3204,0.0
2861,178915002,178915,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
2862,179901001,179901,2021,0.0,0,0.0,0.0,0.0,666,45.6456,27.3273,0.1502,71.021,0.0
2863,179901002,179901,2021,0.0,100,0.0,0.0,0.0,63,60.3175,4.7619,0.0,55.5556,0.0
2864,180901001,180901,2021,0.0,0,0.0,0.0,0.0,153,92.1569,56.2092,11.7647,20.915,0.6536
2865,180902001,180902,2021,0.0,0,0.0,0.0,0.0,125,12.0,75.2,0.0,2.4,0.8
2866,180903001,180903,2021,0.0,0,0.0,0.0,0.0,43,53.4884,6.9767,0.0,51.1628,0.0
2867,180904101,180904,2021,0.0,0,0.0,0.0,0.0,71,12.6761,90.1408,0.0,4.2254,0.0
2868,181901001,181901,2021,0.0,0,0.0,0.0,0.0,865,28.3237,76.0694,0.3468,16.9942,3.815
2869,181905001,181905,2021,0.0,0,0.0,0.0,0.0,560,31.0714,88.2143,0.1786,8.2143,0.5357
2870,181906001,181906,2021,0.0,400,0.0,0.0,0.0,707,84.017,19.0948,56.5771,18.6704,0.1414
2871,181907001,181907,2021,0.0,200,0.0,0.0,0.0,1292,48.2972,88.9319,0.2322,7.5077,0.774
2872,181908001,181908,2021,0.0,0,0.0,0.0,0.0,1053,46.0589,75.1187,8.2621,11.2061,1.6144
2873,182901001,182901,2021,0.0,0,0.0,0.0,0.0,69,42.029,73.913,0.0,18.8406,0.0
2874,182902001,182902,2021,0.0,0,0.0,0.0,0.0,102,50.0,86.2745,0.0,11.7647,0.9804
2875,182903001,182903,2021,0.0,100,0.0,0.0,0.0,882,76.3039,50.0,3.6281,42.9705,0.1134
2876,182903002,182903,2021,0.0,0,0.0,0.0,0.0,50,82.0,62.0,2.0,30.0,0.0
2877,182904001,182904,2021,0.0,0,0.0,0.0,0.0,166,37.9518,80.7229,0.0,15.0602,0.6024
2878,182905001,182905,2021,0.0,0,0.0,0.0,0.0,50,56.0,62.0,0.0,6.0,0.0
2879,183801001,183801,2021,1.0,0,0.0,0.0,0.0,42,57.1429,80.9524,2.381,7.1429,0.0
2880,183801002,183801,2021,1.0,0,0.0,0.0,0.0,107,28.0374,65.4206,14.9533,13.0841,0.9346
2881,183801003,183801,2021,1.0,0,0.0,0.0,0.0,38,31.5789,86.8421,2.6316,2.6316,2.6316
2882,183901001,183901,2021,0.0,100,0.0,0.0,0.0,200,31.0,78.0,9.0,10.5,0.0
2883,183902001,183902,2021,0.0,100,0.0,0.0,0.0,850,51.0588,56.2353,21.1765,19.5294,0.1176
2884,183904001,183904,2021,0.0,0,0.0,0.0,0.0,152,49.3421,91.4474,0.0,1.9737,0.0
2885,184801001,184801,2021,1.0,0,0.0,0.0,0.0,145,42.7586,82.7586,0.6897,13.7931,0.0
2886,184901001,184901,2021,0.0,0,0.0,0.0,0.0,162,32.0988,72.8395,0.0,25.3086,0.0
2887,184902001,184902,2021,0.0,200,0.0,0.0,0.0,1160,42.2414,73.2759,1.5517,21.6379,0.2586
2888,184903001,184903,2021,0.0,0,0.0,0.0,0.0,2546,34.132,66.6143,2.9065,26.5515,0.9427
2889,184904001,184904,2021,0.0,0,0.0,0.0,0.0,342,45.614,80.9942,0.2924,14.0351,0.0
2890,184907001,184907,2021,0.0,0,0.0,0.0,0.0,1489,12.1558,78.4419,1.8805,14.7079,1.0745
2891,184907009,184907,2021,0.0,0,0.0,0.0,0.0,538,16.5428,76.0223,3.5316,14.8699,0.1859
2892,184908001,184908,2021,0.0,0,0.0,0.0,0.0,444,26.8018,82.2072,0.2252,14.1892,0.2252
2893,184909001,184909,2021,0.0,0,0.0,0.0,0.0,499,6.4128,86.5731,0.2004,8.2164,0.2004
2894,185901001,185901,2021,0.0,0,0.0,0.0,0.0,134,79.1045,2.2388,0.0,94.7761,0.0
2895,185902001,185902,2021,0.0,0,0.0,0.0,0.0,187,46.5241,48.6631,0.0,50.2674,0.0
2896,185903001,185903,2021,0.0,100,0.0,0.0,0.0,289,65.7439,10.0346,0.346,88.2353,0.0
2897,185904001,185904,2021,0.0,200,0.0,0.0,0.0,49,67.3469,6.1224,2.0408,55.102,0.0
2898,186901001,186901,2021,0.0,0,0.0,0.0,0.0,79,49.3671,22.7848,1.2658,74.6835,1.2658
2899,186902001,186902,2021,0.0,200,0.0,0.0,0.0,731,48.8372,10.1231,0.1368,89.0561,0.1368
2900,186903001,186903,2021,0.0,100,0.0,0.0,0.0,80,45.0,3.75,0.0,76.25,0.0
2901,187901001,187901,2021,0.0,0,0.0,0.0,0.0,155,45.8065,64.5161,0.6452,12.2581,0.6452
2902,187903001,187903,2021,0.0,0,0.0,0.0,0.0,81,85.1852,55.5556,3.7037,34.5679,0.0
2903,187904001,187904,2021,0.0,0,0.0,0.0,0.0,240,62.0833,32.9167,23.75,40.4167,0.0
2904,187906001,187906,2021,0.0,0,0.0,0.0,0.0,53,88.6792,52.8302,15.0943,24.5283,0.0
2905,187907002,187907,2021,0.0,100,0.0,0.0,0.0,1148,90.7666,62.108,9.669,24.5645,0.2613
2906,187907004,187907,2021,0.0,1100,0.0,0.0,0.0,36,83.3333,80.5556,2.7778,13.8889,0.0
2907,187910001,187910,2021,0.0,0,0.0,0.0,0.0,367,81.7439,85.0136,2.7248,8.7193,0.2725
2908,188901001,188901,2021,0.0,100,0.0,0.0,0.0,2247,27.9039,66.5332,5.5185,21.0948,3.4713
2909,188901002,188901,2021,0.0,100,0.0,0.0,0.0,2332,71.1835,20.9262,5.1458,69.5111,1.801
2910,188901003,188901,2021,0.0,0,0.0,0.0,0.0,10,-10.0,30.0,0.0,10.0,0.0
2911,188901004,188901,2021,0.0,0,0.0,0.0,0.0,1989,81.5988,10.8095,17.3957,58.1699,11.3122
2912,188901005,188901,2021,0.0,200,0.0,0.0,0.0,2356,52.8862,43.7182,11.8846,35.9932,3.82
2913,188901138,188901,2021,0.0,500,0.0,0.0,0.0,245,70.2041,26.1224,16.7347,47.3469,1.2245
2914,188902001,188902,2021,0.0,100,0.0,0.0,0.0,458,51.0917,64.8472,2.1834,30.131,0.2183
2915,188903001,188903,2021,0.0,0,0.0,0.0,0.0,255,37.6471,45.098,1.1765,39.6078,8.6275
2916,188904001,188904,2021,0.0,0,0.0,0.0,0.0,497,15.493,80.4829,0.2012,15.493,0.2012
2917,189901001,189901,2021,0.0,0,0.0,0.0,0.0,100,100.0,3.0,0.0,91.0,0.0
2918,189902001,189902,2021,0.0,100,0.0,0.0,0.0,403,93.5484,0.2481,0.0,98.263,0.2481
2919,190903001,190903,2021,0.0,0,0.0,0.0,0.0,524,53.8168,76.145,2.6718,16.9847,0.1908
2920,191901001,191901,2021,0.0,0,0.0,0.0,0.0,1199,24.854,73.9783,1.1676,22.1852,0.2502
2921,191901002,191901,2021,0.0,0,0.0,0.0,0.0,1841,25.7469,60.402,3.1505,31.6133,1.6839
2922,191901003,191901,2021,0.0,0,0.0,0.0,0.0,14,-7.1429,21.4286,7.1429,50.0,0.0
2923,191901004,191901,2021,0.0,300,0.0,0.0,0.0,89,39.3258,68.5393,1.1236,28.0899,0.0
2924,192901001,192901,2021,0.0,200,0.0,0.0,0.0,269,69.5167,11.1524,0.0,87.3606,0.3717
2925,193801001,193801,2021,1.0,1000,0.0,0.0,0.0,38,68.4211,34.2105,0.0,65.7895,0.0
2926,193801101,193801,2021,1.0,700,0.0,0.0,0.0,14,-21.4286,78.5714,0.0,7.1429,0.0
2927,193902001,193902,2021,0.0,200,0.0,0.0,0.0,92,51.087,53.2609,0.0,3.2609,0.0
2928,194902001,194902,2021,0.0,0,0.0,0.0,0.0,113,51.3274,84.0708,0.885,7.9646,0.0
2929,194903001,194903,2021,0.0,0,0.0,0.0,0.0,201,49.7512,78.607,3.4826,12.4378,0.4975
2930,194904002,194904,2021,0.0,100,0.0,0.0,0.0,137,93.4307,20.438,52.5547,25.5474,0.0
2931,194905001,194905,2021,0.0,0,0.0,0.0,0.0,138,65.942,82.6087,7.971,5.7971,0.0
2932,195901001,195901,2021,0.0,200,0.0,0.0,0.0,732,51.3661,7.7869,0.1366,90.7104,0.6831
2933,195902001,195902,2021,0.0,0,0.0,0.0,0.0,64,92.1875,9.375,0.0,90.625,0.0
2934,196901001,196901,2021,0.0,0,0.0,0.0,0.0,39,43.5897,2.5641,2.5641,87.1795,0.0
2935,196902001,196902,2021,0.0,0,0.0,0.0,0.0,128,48.4375,44.5312,0.7812,50.7812,0.7812
2936,196903001,196903,2021,0.0,0,0.0,0.0,0.0,212,61.3208,17.4528,1.4151,72.1698,0.0
2937,197902001,197902,2021,0.0,0,0.0,0.0,0.0,64,34.375,84.375,0.0,4.6875,0.0
2938,198901001,198901,2021,0.0,0,0.0,0.0,0.0,147,43.5374,76.8707,11.5646,2.0408,0.6803
2939,198902101,198902,2021,0.0,300,100.0,100.0,0.0,53,83.0189,9.434,77.3585,9.434,1.8868
2940,198903001,198903,2021,0.0,0,0.0,0.0,0.0,378,37.5661,71.6931,6.8783,18.7831,0.2646
2941,198905002,198905,2021,0.0,200,0.0,0.0,0.0,247,95.9514,9.3117,41.7004,45.3441,0.0
2942,198906001,198906,2021,0.0,0,0.0,0.0,0.0,152,69.0789,28.2895,7.2368,61.8421,0.6579
2943,199901001,199901,2021,0.0,0,0.0,0.0,0.0,2962,17.3869,64.5847,8.474,19.3788,2.8697
2944,199901002,199901,2021,0.0,0,0.0,0.0,0.0,230,36.5217,52.1739,14.7826,27.3913,0.4348
2945,199901004,199901,2021,0.0,0,0.0,0.0,0.0,2770,24.8375,54.9458,11.9856,25.3791,2.9242
2946,199902002,199902,2021,0.0,0,0.0,0.0,0.0,2146,33.7372,53.6347,8.6207,33.644,0.9786
2947,200901001,200901,2021,0.0,0,0.0,0.0,0.0,288,50.6944,47.2222,0.3472,51.0417,0.0
2948,200901003,200901,2021,0.0,1200,0.0,0.0,0.0,8,-37.5,12.5,0.0,12.5,0.0
2949,200901005,200901,2021,0.0,0,0.0,0.0,0.0,6,-16.6667,16.6667,0.0,16.6667,0.0
2950,200902001,200902,2021,0.0,0,0.0,0.0,0.0,130,28.4615,63.0769,0.7692,2.3077,0.0
2951,200902002,200902,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2952,200902005,200902,2021,0.0,0,0.0,0.0,0.0,7,-14.2857,42.8571,0.0,14.2857,0.0
2953,200904001,200904,2021,0.0,0,0.0,0.0,0.0,174,65.5172,29.8851,0.5747,67.8161,0.0
2954,200904004,200904,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2955,200904005,200904,2021,0.0,0,0.0,0.0,0.0,7,-42.8571,14.2857,0.0,42.8571,0.0
2956,200906101,200906,2021,0.0,0,0.0,0.0,0.0,46,73.913,43.4783,2.1739,45.6522,0.0
2957,200906195,200906,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,100.0,0.0
2958,201902001,201902,2021,0.0,0,0.0,0.0,0.0,1038,56.6474,49.8073,18.1118,28.9981,0.289
2959,201903001,201903,2021,0.0,0,0.0,0.0,0.0,58,81.0345,5.1724,44.8276,31.0345,0.0
2960,201904001,201904,2021,0.0,0,0.0,0.0,0.0,73,72.6027,46.5753,6.8493,38.3562,0.0
2961,201907001,201907,2021,0.0,200,0.0,0.0,0.0,124,62.9032,72.5806,13.7097,11.2903,0.8065
2962,201908001,201908,2021,0.0,0,0.0,0.0,0.0,146,58.9041,78.0822,9.589,8.9041,0.0
2963,201910002,201910,2021,0.0,0,0.0,0.0,0.0,514,45.7198,48.6381,20.428,28.5992,0.0
2964,201913001,201913,2021,0.0,0,0.0,0.0,0.0,183,75.4098,48.0874,3.8251,46.9945,0.0
2965,201914001,201914,2021,0.0,0,0.0,0.0,0.0,346,70.8092,60.6936,14.4509,21.0983,0.0
2966,201914004,201914,2021,0.0,0,0.0,0.0,0.0,5,100.0,20.0,20.0,0.0,0.0
2967,202903001,202903,2021,0.0,100,0.0,0.0,0.0,278,59.3525,75.1799,8.9928,7.554,0.3597
2968,202905002,202905,2021,0.0,0,0.0,0.0,0.0,175,44.5714,83.4286,7.4286,5.7143,0.0
2969,203901002,203901,2021,0.0,400,0.0,0.0,0.0,206,90.2913,22.8155,51.9417,20.3883,0.4854
2970,203902001,203902,2021,0.0,0,0.0,0.0,0.0,123,76.4228,75.6098,4.878,12.1951,0.0
2971,204901001,204901,2021,0.0,200,0.0,0.0,0.0,499,60.1202,68.5371,15.4309,11.4228,0.2004
2972,204904001,204904,2021,0.0,100,100.0,100.0,0.0,582,58.4192,53.7801,0.5155,36.7698,0.1718
2973,205901001,205901,2021,0.0,0,0.0,0.0,0.0,534,68.9139,34.0824,1.3109,61.6105,0.1873
2974,205902001,205902,2021,0.0,200,0.0,0.0,0.0,1489,47.6158,37.139,1.4775,56.6152,2.1491
2975,205903001,205903,2021,0.0,0,0.0,0.0,0.0,677,68.0945,39.4387,1.6248,54.6529,0.1477
2976,205904001,205904,2021,0.0,100,0.0,0.0,0.0,475,79.7895,6.1053,0.2105,92.8421,0.2105
2977,205905001,205905,2021,0.0,0,0.0,0.0,0.0,285,59.2982,15.4386,0.3509,82.807,0.0
2978,205906001,205906,2021,0.0,0,0.0,0.0,0.0,653,72.4349,17.9173,1.6845,79.3262,0.1531
2979,205906002,205906,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,100.0,0.0
2980,205907001,205907,2021,0.0,400,0.0,0.0,0.0,291,86.9416,9.622,0.3436,89.6907,0.0
2981,206901001,206901,2021,0.0,0,0.0,0.0,0.0,205,48.7805,51.2195,0.4878,47.8049,0.4878
2982,206902001,206902,2021,0.0,0,0.0,0.0,0.0,43,55.814,81.3953,0.0,13.9535,0.0
2983,206903001,206903,2021,0.0,200,0.0,0.0,0.0,49,59.1837,73.4694,10.2041,2.0408,2.0408
2984,207901001,207901,2021,0.0,0,100.0,100.0,0.0,156,63.4615,19.8718,0.0,75.641,0.0
2985,208901001,208901,2021,0.0,0,0.0,0.0,0.0,80,38.75,65.0,1.25,28.75,0.0
2986,208902001,208902,2021,0.0,0,0.0,0.0,0.0,798,58.0201,31.8296,1.7544,63.4085,0.6266
2987,208903001,208903,2021,0.0,0,0.0,0.0,0.0,83,30.1205,68.6747,1.2048,3.6145,0.0
2988,209901001,209901,2021,0.0,0,0.0,0.0,0.0,151,29.8013,76.1589,3.3113,15.2318,0.6623
2989,209902001,209902,2021,0.0,0,0.0,0.0,0.0,46,89.1304,100.0,0.0,0.0,0.0
2990,210901001,210901,2021,0.0,0,0.0,0.0,0.0,716,73.743,33.9385,20.9497,40.2235,3.0726
2991,210901002,210901,2021,0.0,0,0.0,0.0,0.0,59,83.0508,33.8983,5.0847,32.2034,0.0
2992,210902001,210902,2021,0.0,0,0.0,0.0,0.0,192,49.4792,78.125,1.5625,15.625,0.0
2993,210903002,210903,2021,0.0,0,0.0,0.0,0.0,225,61.3333,57.3333,21.7778,16.8889,0.4444
2994,210904002,210904,2021,0.0,0,0.0,0.0,0.0,164,86.5854,27.439,28.6585,40.8537,0.0
2995,210905001,210905,2021,0.0,0,0.0,0.0,0.0,237,59.9156,56.1181,24.4726,15.6118,0.4219
2996,211902001,211902,2021,0.0,0,0.0,0.0,0.0,175,62.2857,1.7143,0.0,66.8571,0.0
2997,212801001,212801,2021,1.0,100,0.0,0.0,0.0,707,35.785,47.9491,15.8416,26.8741,5.5163
2998,212804001,212804,2021,1.0,0,0.0,0.0,0.0,77,23.3766,61.039,1.2987,24.6753,11.6883
2999,212804102,212804,2021,1.0,0,0.0,0.0,0.0,82,30.4878,64.6341,6.0976,19.5122,1.2195
3000,212804103,212804,2021,1.0,0,0.0,0.0,0.0,66,48.4848,71.2121,13.6364,7.5758,1.5152
3001,212901001,212901,2021,0.0,0,0.0,0.0,0.0,274,44.8905,69.3431,8.3942,14.5985,0.365
3002,212902001,212902,2021,0.0,0,0.0,0.0,0.0,854,30.6792,82.904,3.9813,8.6651,0.1171
3003,212903001,212903,2021,0.0,0,0.0,0.0,0.0,1319,35.9363,73.6164,5.3829,14.9356,1.3647
3004,212904002,212904,2021,0.0,0,0.0,0.0,0.0,322,45.9627,73.2919,10.2484,13.0435,0.3106
3005,212905001,212905,2021,0.0,0,0.0,0.0,0.0,2569,58.8556,37.5633,28.1043,27.209,2.9194
3006,212905003,212905,2021,0.0,0,0.0,0.0,0.0,2258,90.0354,2.7015,33.7467,62.0018,0.0443
3007,212905006,212905,2021,0.0,0,0.0,0.0,0.0,386,84.456,9.0674,12.1762,75.3886,2.0725
3008,212905010,212905,2021,0.0,0,0.0,0.0,0.0,107,77.5701,2.8037,28.0374,49.5327,0.0
3009,212906001,212906,2021,0.0,100,0.0,0.0,0.0,1646,41.4338,64.0948,12.5759,14.7631,0.1823
3010,212909001,212909,2021,0.0,0,0.0,0.0,0.0,1151,73.4144,28.4101,19.5482,47.0895,0.2606
3011,212910001,212910,2021,0.0,0,0.0,0.0,0.0,329,74.772,46.8085,21.5805,28.5714,0.304
3012,213801001,213801,2021,1.0,100,0.0,0.0,0.0,423,59.1017,48.4634,12.766,31.6785,0.7092
3013,213901001,213901,2021,0.0,0,0.0,0.0,0.0,611,31.5876,67.7578,0.1637,27.3322,1.1457
3014,214901001,214901,2021,0.0,0,100.0,100.0,0.0,1869,91.2253,0.0535,0.0,99.572,0.1605
3015,214901003,214901,2021,0.0,0,100.0,100.0,0.0,820,94.6341,0.122,0.122,99.3902,0.0
3016,214901005,214901,2021,0.0,0,100.0,100.0,0.0,521,92.8983,0.0,0.0,100.0,0.0
3017,214902001,214902,2021,0.0,0,0.0,0.0,0.0,74,100.0,1.3514,0.0,4.0541,0.0
3018,214903001,214903,2021,0.0,200,100.0,100.0,0.0,1877,78.3165,0.0533,0.0,0.1598,0.0
3019,214903003,214903,2021,0.0,0,0.0,0.0,0.0,7,-42.8571,14.2857,0.0,42.8571,0.0
