,schoolcode,totalenroll,whiteenroll,blackenroll,hispanicenroll,lowincomeenroll,attendance,mobility,dropout,graduation,classsize,retention,year,School Mode Score,Charter,DistrictName,SchoolName,SchoolType,EnrollmentTotal
433,15016299025083C,346.0,0.0,99.7,0.3,92.5,0.0,13.4,4.0,88.8,24.9,0.0,2019,0.9090909090909092,Yes,City of Chicago SD 299,CICS - Ralph Ellison Campus,Regular school,199
434,15016299025083C,415.0,0.0,99.0,0.0,93.0,89.0,20.4,0.0,87.2,21.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,CICS - Ralph Ellison Campus,Regular school,199
435,150162990250841,232.0,0.0,93.1,5.6,98.3,66.6,7.8,3.4,97.7,20.1,81.8,2021,0.7727272727272727,No,City of Chicago SD 299,Collins Academy High School,Regular school,232
436,150162990250841,218.0,0.0,97.2,2.3,96.8,82.9,19.9,5.5,55.2,16.6,72.7,2019,0.7727272727272727,No,City of Chicago SD 299,Collins Academy High School,Regular school,232
437,150162990250841,261.0,0.0,98.1,0.0,98.9,85.6,25.8,0.0,90.3,11.0,66.0,2018,0.7727272727272727,No,City of Chicago SD 299,Collins Academy High School,Regular school,232
438,150162990250844,233.0,0.0,96.6,0.0,95.3,51.9,13.6,5.7,49.5,22.2,47.6,2021,0.7727272727272727,No,City of Chicago SD 299,Austin College and Career Academy High School,Regular school,233
439,150162990250844,195.0,0.5,97.4,1.0,93.8,81.4,27.6,15.9,47.4,27.0,43.3,2019,0.7727272727272727,No,City of Chicago SD 299,Austin College and Career Academy High School,Regular school,233
440,150162990250844,214.0,0.0,96.3,0.0,99.1,87.1,35.0,3.7,87.5,18.0,51.9,2018,0.7727272727272727,No,City of Chicago SD 299,Austin College and Career Academy High School,Regular school,233
441,150162990250847,220.0,0.0,78.6,19.5,95.9,66.7,26.5,9.2,41.0,27.2,69.7,2021,0.7727272727272727,No,City of Chicago SD 299,Orr Academy High School,Regular school,220
442,150162990250847,223.0,1.8,83.9,13.9,92.8,74.4,30.3,16.8,38.4,26.3,74.1,2019,0.7727272727272727,No,City of Chicago SD 299,Orr Academy High School,Regular school,220
443,150162990250847,276.0,0.0,83.7,15.9,98.6,73.1,30.9,4.0,65.9,16.0,78.5,2018,0.7727272727272727,No,City of Chicago SD 299,Orr Academy High School,Regular school,220
444,150162990250848,193.0,7.3,43.5,47.2,88.1,90.0,4.1,0.6,96.7,20.7,88.2,2021,0.7272727272727272,No,City of Chicago SD 299,Air Force Acad High School,Regular school,193
445,150162990250848,195.0,8.2,41.5,46.7,87.2,92.9,4.2,4.9,93.3,15.6,85.0,2019,0.7272727272727272,No,City of Chicago SD 299,Air Force Acad High School,Regular school,193
446,150162990250848,261.0,10.3,44.4,40.6,87.4,91.3,12.3,0.4,85.7,15.0,70.2,2018,0.7272727272727272,No,City of Chicago SD 299,Air Force Acad High School,Regular school,193
447,150162990250849,330.0,13.3,18.2,63.6,74.8,80.4,1.9,0.3,92.1,23.6,88.8,2021,0.7727272727272727,No,City of Chicago SD 299,Alcott College Prep,Regular school,330
448,150162990250849,318.0,10.4,19.2,67.3,74.5,90.9,6.3,2.5,92.2,22.6,89.0,2019,0.7727272727272727,No,City of Chicago SD 299,Alcott College Prep,Regular school,330
449,150162990250849,311.0,9.6,15.8,70.1,84.9,90.8,10.1,0.6,84.6,18.0,87.3,2018,0.7727272727272727,No,City of Chicago SD 299,Alcott College Prep,Regular school,330
450,15016299025084C,327.0,0.0,98.8,0.0,99.7,76.5,11.8,2.8,89.4,20.4,43.8,2021,0.7727272727272727,Yes,City of Chicago SD 299,North Lawndale Prep Chtr - Christiana,Regular school,327
451,15016299025084C,372.0,0.3,98.7,1.1,96.8,92.5,21.3,1.1,92.1,29.5,50.0,2019,0.7727272727272727,Yes,City of Chicago SD 299,North Lawndale Prep Chtr - Christiana,Regular school,327
452,15016299025084C,353.0,0.0,99.4,0.0,98.3,95.9,12.7,0.3,95.8,25.0,0.0,2018,0.7727272727272727,Yes,City of Chicago SD 299,North Lawndale Prep Chtr - Christiana,Regular school,327
453,150162990250850,374.0,0.0,80.2,17.6,93.3,82.5,1.6,0.9,93.7,21.6,44.4,2021,0.7272727272727272,No,City of Chicago SD 299,Chicago Technology Academy HS,Regular school,374
454,150162990250850,272.0,2.2,80.1,16.5,89.3,90.1,12.7,1.9,84.8,18.4,0.0,2019,0.7272727272727272,No,City of Chicago SD 299,Chicago Technology Academy HS,Regular school,374
455,150162990250850,241.0,0.0,76.8,18.7,92.5,90.3,9.7,0.8,93.5,0.0,0.0,2018,0.7272727272727272,No,City of Chicago SD 299,Chicago Technology Academy HS,Regular school,374
456,150162990250851,613.0,17.9,31.8,39.3,46.8,94.4,2.7,1.2,87.1,27.7,0.0,2021,0.9090909090909092,No,City of Chicago SD 299,Chicago HS for the Arts,Regular school,613
457,150162990250851,611.0,19.8,33.7,35.2,37.0,97.4,3.0,1.3,94.9,0.0,0.0,2019,0.9090909090909092,No,City of Chicago SD 299,Chicago HS for the Arts,Regular school,613
458,150162990250851,612.0,19.3,38.2,32.7,44.9,96.0,3.1,1.1,91.0,21.0,0.0,2018,0.9090909090909092,No,City of Chicago SD 299,Chicago HS for the Arts,Regular school,613
459,150162990250856,107.0,0.0,98.1,0.0,93.5,79.0,1.4,0.0,86.7,12.3,90.3,2021,0.7727272727272727,No,City of Chicago SD 299,Williams Medical Prep High Sch,Regular school,107
460,150162990250856,177.0,0.0,97.2,2.3,94.4,85.2,15.3,2.3,91.7,15.7,80.0,2019,0.7727272727272727,No,City of Chicago SD 299,Williams Medical Prep High Sch,Regular school,107
461,150162990250856,231.0,0.0,97.4,0.0,97.4,86.5,10.4,1.3,91.9,18.0,81.1,2018,0.7727272727272727,No,City of Chicago SD 299,Williams Medical Prep High Sch,Regular school,107
462,150162990250857,1253.0,1.9,45.4,43.6,71.4,84.2,1.6,0.3,95.1,28.6,88.1,2021,0.7727272727272727,No,City of Chicago SD 299,Westinghouse High School,Regular school,1253
463,150162990250857,1203.0,2.0,52.8,39.4,76.6,93.0,2.0,0.9,94.3,28.3,84.2,2019,0.7727272727272727,No,City of Chicago SD 299,Westinghouse High School,Regular school,1253
464,150162990250857,1192.0,2.0,53.9,38.9,81.7,92.0,2.3,0.4,97.8,27.0,83.1,2018,0.7727272727272727,No,City of Chicago SD 299,Westinghouse High School,Regular school,1253
465,150162990250859,1232.0,0.8,3.2,95.4,92.0,83.0,5.7,3.2,81.1,27.7,91.0,2021,0.7727272727272727,No,City of Chicago SD 299,Solorio Academy High School,Regular school,1232
466,150162990250859,1195.0,0.8,4.2,94.3,93.2,93.6,7.6,5.1,80.1,26.7,88.3,2019,0.7727272727272727,No,City of Chicago SD 299,Solorio Academy High School,Regular school,1232
467,150162990250859,1195.0,0.0,4.7,93.9,94.2,94.0,6.7,0.8,83.8,25.0,88.0,2018,0.7727272727272727,No,City of Chicago SD 299,Solorio Academy High School,Regular school,1232
468,150162990250860,557.0,0.0,95.5,2.9,72.4,77.5,4.6,0.2,92.0,28.5,88.3,2021,0.7272727272727272,No,City of Chicago SD 299,South Shore Intl Col Prep HS,Regular school,557
469,150162990250860,654.0,0.2,96.5,2.6,82.1,90.5,4.8,2.4,92.9,24.7,91.6,2019,0.7272727272727272,No,City of Chicago SD 299,South Shore Intl Col Prep HS,Regular school,557
470,150162990250860,648.0,0.0,95.8,2.8,84.4,90.9,2.9,0.6,90.6,24.0,92.6,2018,0.7272727272727272,No,City of Chicago SD 299,South Shore Intl Col Prep HS,Regular school,557
471,150162990250861,936.0,0.0,37.6,60.9,83.9,84.5,2.0,0.7,95.7,22.5,86.7,2021,0.7727272727272727,No,City of Chicago SD 299,Goode STEM Academy HS,Regular school,936
472,150162990250861,917.0,0.8,45.5,52.5,85.8,88.8,5.9,0.6,97.0,27.4,78.8,2019,0.7727272727272727,No,City of Chicago SD 299,Goode STEM Academy HS,Regular school,936
473,150162990250861,903.0,0.0,51.1,46.5,88.7,89.7,4.7,0.0,97.5,21.0,78.7,2018,0.7727272727272727,No,City of Chicago SD 299,Goode STEM Academy HS,Regular school,936
474,150162990250862,295.0,0.0,98.3,0.0,96.9,68.9,19.7,14.4,30.3,14.0,0.0,2021,0.8636363636363638,No,City of Chicago SD 299,Chicago Excel Academy HS,Regular school,295
475,150162990250862,294.0,0.0,97.3,2.0,85.0,79.7,73.6,37.9,25.6,26.3,0.0,2019,0.8636363636363638,No,City of Chicago SD 299,Chicago Excel Academy HS,Regular school,295
476,150162990250862,281.0,0.0,96.1,0.0,98.6,82.9,67.5,50.9,40.0,0.0,0.0,2018,0.8636363636363638,No,City of Chicago SD 299,Chicago Excel Academy HS,Regular school,295
477,15016299025086C,514.0,0.0,0.0,98.2,93.2,86.5,8.0,1.4,88.2,24.7,78.7,2021,0.7727272727272727,Yes,City of Chicago SD 299,Acero Chtr Sch Network Victoria Soto Campus,Regular school,514
478,15016299025086C,541.0,0.2,1.5,98.3,89.6,88.4,13.5,4.0,87.6,26.4,77.1,2019,0.7727272727272727,Yes,City of Chicago SD 299,Acero Chtr Sch Network Victoria Soto Campus,Regular school,514
479,15016299025086C,551.0,0.0,0.0,98.7,96.0,87.3,11.7,2.7,76.5,22.0,0.0,2018,0.7727272727272727,Yes,City of Chicago SD 299,Acero Chtr Sch Network Victoria Soto Campus,Regular school,514
480,15016902025201C,171.0,0.0,87.7,9.9,96.5,59.6,8.6,4.8,67.6,0.0,22.2,2021,0.8888888888888888,Yes,ACE Amandla Charter School,ACE Amandla Charter School,Regular school,171
481,15016902025201C,272.0,0.7,89.3,9.9,85.7,79.1,39.3,7.1,77.7,22.5,54.2,2019,0.8888888888888888,Yes,ACE Amandla Charter School,ACE Amandla Charter School,Regular school,171
482,15016902025201C,245.0,0.0,95.9,0.0,87.8,81.0,35.7,0.0,74.5,18.0,69.2,2018,0.8888888888888888,Yes,ACE Amandla Charter School,ACE Amandla Charter School,Regular school,171
483,160194240260001,513.0,77.4,1.9,19.1,30.6,90.7,6.6,2.0,95.2,19.0,92.6,2021,0.4545454545454545,No,Genoa Kingston CUSD 424,Genoa-Kingston High School,Regular school,485
484,160194240260001,562.0,80.8,1.4,16.7,31.0,93.8,6.0,4.2,89.0,18.0,90.8,2019,0.4545454545454545,No,Genoa Kingston CUSD 424,Genoa-Kingston High School,Regular school,485
485,160194240260001,588.0,81.0,0.0,16.5,32.0,93.6,3.3,0.5,90.5,22.0,92.1,2018,0.4545454545454545,No,Genoa Kingston CUSD 424,Genoa-Kingston High School,Regular school,485
486,160194250260001,262.0,81.3,0.0,10.3,22.5,87.6,6.7,2.2,87.9,18.7,84.4,2021,0.1363636363636363,No,Indian Creek CUSD 425,Indian Creek High School,Regular school,247
487,160194250260001,198.0,97.0,1.0,2.0,21.2,93.4,4.6,2.4,94.3,15.5,84.9,2019,0.1363636363636363,No,Indian Creek CUSD 425,Indian Creek High School,Regular school,247
488,160194250260001,211.0,97.6,0.0,0.0,29.4,94.2,7.8,0.0,96.7,18.0,88.1,2018,0.1363636363636363,No,Indian Creek CUSD 425,Indian Creek High School,Regular school,247
489,160194270260001,1183.0,81.9,3.3,10.0,21.6,82.5,5.5,1.7,96.5,21.7,90.7,2021,0.7727272727272727,No,Sycamore CUSD 427,Sycamore High School,Regular school,1158
490,160194270260001,1214.0,83.4,3.1,9.7,18.2,95.3,4.3,2.7,94.2,22.6,93.3,2019,0.7727272727272727,No,Sycamore CUSD 427,Sycamore High School,Regular school,1158
491,160194270260001,1221.0,84.6,3.2,8.1,20.1,89.5,5.0,0.5,96.1,23.0,92.2,2018,0.7727272727272727,No,Sycamore CUSD 427,Sycamore High School,Regular school,1158
492,160194280260011,1840.0,44.5,19.5,29.5,57.2,91.8,8.2,3.7,78.9,24.2,93.7,2021,0.5909090909090908,No,DeKalb CUSD 428,DeKalb High School,Regular school,1804
493,160194280260011,1774.0,49.8,15.8,29.1,51.2,89.6,11.2,3.9,78.2,25.6,91.5,2019,0.5909090909090908,No,DeKalb CUSD 428,DeKalb High School,Regular school,1804
494,160194280260011,1840.0,52.8,15.3,26.3,49.0,90.0,9.7,4.2,85.7,19.0,89.0,2018,0.5909090909090908,No,DeKalb CUSD 428,DeKalb High School,Regular school,1804
495,160194290260003,204.0,84.8,0.0,12.3,16.7,96.7,5.6,1.9,83.7,8.8,90.2,2021,0.4090909090909091,No,Hinckley Big Rock CUSD 429,Hinckley-Big Rock High School,Regular school,193
496,160194290260003,211.0,88.6,0.0,8.5,5.7,95.3,3.1,1.8,92.2,14.9,93.5,2019,0.4090909090909091,No,Hinckley Big Rock CUSD 429,Hinckley-Big Rock High School,Regular school,193
497,160194290260003,202.0,88.1,0.0,8.4,0.0,92.5,3.7,0.0,90.5,14.0,91.5,2018,0.4090909090909091,No,Hinckley Big Rock CUSD 429,Hinckley-Big Rock High School,Regular school,193
498,160194300260001,579.0,78.6,0.0,15.7,31.6,92.2,5.4,2.1,93.2,17.5,95.0,2021,0.3636363636363636,No,Sandwich CUSD 430,Sandwich Community High School,Regular school,522
499,160194300260001,643.0,80.6,0.2,16.3,34.4,93.8,4.9,4.1,92.5,18.2,93.2,2019,0.3636363636363636,No,Sandwich CUSD 430,Sandwich Community High School,Regular school,522
500,160194300260001,689.0,82.7,0.0,14.8,34.3,94.7,3.7,1.2,90.7,19.0,91.8,2018,0.3636363636363636,No,Sandwich CUSD 430,Sandwich Community High School,Regular school,522
501,160194320260003,260.0,90.8,0.0,7.3,24.2,93.0,6.1,0.8,91.3,12.5,80.0,2021,0.5,No,Somonauk CUSD 432,Somonauk High School,Regular school,236
502,160194320260003,278.0,92.4,0.0,5.8,25.9,95.9,4.4,2.1,93.8,21.0,85.7,2019,0.5,No,Somonauk CUSD 432,Somonauk High School,Regular school,236
503,160194320260003,270.0,91.5,0.0,6.3,21.5,96.4,4.1,0.4,92.4,19.0,91.3,2018,0.5,No,Somonauk CUSD 432,Somonauk High School,Regular school,236
504,170200150260001,475.0,88.4,0.0,7.4,44.6,92.2,8.7,5.4,74.6,14.5,86.6,2021,0.1363636363636363,No,Clinton CUSD 15,Clinton High School,Regular school,462
505,170200150260001,565.0,91.2,0.2,5.3,43.0,92.8,11.2,5.6,83.2,17.7,91.5,2019,0.1363636363636363,No,Clinton CUSD 15,Clinton High School,Regular school,462
506,170200150260001,581.0,90.4,0.0,5.3,39.6,93.1,6.1,1.0,87.8,14.0,92.2,2018,0.1363636363636363,No,Clinton CUSD 15,Clinton High School,Regular school,462
507,170200180260001,201.0,94.5,0.0,0.0,38.3,86.2,9.1,2.5,88.7,11.4,88.1,2021,0.3636363636363636,No,Blue Ridge CUSD 18,Blue Ridge High School,Regular school,196
508,170200180260001,232.0,93.1,0.4,2.2,40.5,91.3,12.5,2.9,84.1,16.6,91.4,2019,0.3636363636363636,No,Blue Ridge CUSD 18,Blue Ridge High School,Regular school,196
509,170200180260001,228.0,93.4,0.0,0.0,47.8,91.5,9.7,3.5,86.0,14.0,91.2,2018,0.3636363636363636,No,Blue Ridge CUSD 18,Blue Ridge High School,Regular school,196
510,170530050260001,137.0,96.4,0.0,0.0,39.4,91.9,13.5,5.4,94.4,13.2,88.9,2021,0.7727272727272727,No,Woodland CUSD 5,Woodland High School,Regular school,130
511,170530050260001,160.0,95.6,1.9,2.5,35.6,93.4,15.6,3.9,89.1,14.9,77.8,2019,0.7727272727272727,No,Woodland CUSD 5,Woodland High School,Regular school,130
512,170530050260001,152.0,98.0,0.0,0.0,12.5,92.8,5.9,3.3,96.7,13.0,78.9,2018,0.7727272727272727,No,Woodland CUSD 5,Woodland High School,Regular school,130
513,17053006J260001,113.0,86.7,0.0,8.8,60.2,87.2,10.0,0.8,91.3,9.4,88.1,2021,0.2727272727272727,No,Tri Point CUSD 6-J,Tri-Point High School,Regular school,110
514,17053006J260001,97.0,90.7,1.0,5.2,55.7,95.0,13.3,1.9,78.6,9.5,86.5,2019,0.2727272727272727,No,Tri Point CUSD 6-J,Tri-Point High School,Regular school,110
515,17053006J260001,104.0,91.3,0.0,0.0,53.8,94.3,12.3,1.0,91.2,8.0,88.9,2018,0.2727272727272727,No,Tri Point CUSD 6-J,Tri-Point High School,Regular school,110
516,170530080260001,548.0,90.0,2.0,3.6,31.2,87.2,5.9,1.6,92.2,18.1,87.0,2021,0.1363636363636363,No,Prairie Central CUSD 8,Prairie Central High School,Regular school,544
517,170530080260001,530.0,90.9,0.8,2.5,29.6,94.6,7.0,5.1,94.3,20.0,84.2,2019,0.1363636363636363,No,Prairie Central CUSD 8,Prairie Central High School,Regular school,544
518,170530080260001,564.0,91.1,0.0,2.7,35.1,93.7,5.9,0.9,90.8,19.0,85.0,2018,0.1363636363636363,No,Prairie Central CUSD 8,Prairie Central High School,Regular school,544
519,170530740270001,132.0,88.6,0.0,0.0,40.9,93.5,7.5,4.4,87.1,9.8,84.8,2021,0.0,No,Flanagan-Cornell Dist 74,Flanagan-Cornell High School,Regular school,129
520,170530740270001,147.0,89.8,2.0,4.1,42.2,93.0,10.7,3.9,92.9,12.6,75.0,2019,0.0,No,Flanagan-Cornell Dist 74,Flanagan-Cornell High School,Regular school,129
521,170530740270001,151.0,92.7,0.0,0.0,41.7,91.6,9.2,1.3,92.3,14.0,74.3,2018,0.0,No,Flanagan-Cornell Dist 74,Flanagan-Cornell High School,Regular school,129
522,170530900170001,677.0,82.3,3.1,9.2,40.6,92.9,11.6,2.2,89.6,16.0,95.2,2021,0.4545454545454545,No,Pontiac Twp HSD 90,Pontiac High School,Regular school,602
523,170530900170001,651.0,83.6,3.4,8.1,37.2,92.9,11.2,3.1,90.4,20.6,94.7,2019,0.4545454545454545,No,Pontiac Twp HSD 90,Pontiac High School,Regular school,602
524,170530900170001,647.0,83.0,3.7,9.9,41.1,93.1,10.8,0.5,95.7,18.0,91.9,2018,0.4545454545454545,No,Pontiac Twp HSD 90,Pontiac High School,Regular school,602
525,170532300170001,228.0,88.6,0.0,7.5,39.9,95.2,12.2,0.9,100.0,13.4,92.5,2021,0.2727272727272727,No,Dwight Twp HSD 230,Dwight High School,Regular school,317
526,170532300170001,221.0,91.4,0.9,6.3,30.8,94.0,5.9,2.5,89.7,13.5,82.6,2019,0.2727272727272727,No,Dwight Twp HSD 230,Dwight High School,Regular school,317
527,170532300170001,249.0,91.2,0.0,7.2,34.5,93.6,5.5,2.0,94.6,14.0,82.9,2018,0.2727272727272727,No,Dwight Twp HSD 230,Dwight High School,Regular school,317
528,170540230260001,154.0,94.2,0.0,0.0,33.1,93.7,3.2,3.8,86.5,12.5,91.8,2021,0.0454545454545454,No,Mt Pulaski CUSD 23,Mount Pulaski High School,Regular school,153
529,170540230260001,157.0,96.8,0.6,1.9,40.1,92.8,12.9,3.6,85.3,12.0,87.3,2019,0.0454545454545454,No,Mt Pulaski CUSD 23,Mount Pulaski High School,Regular school,153
530,170540230260001,158.0,94.9,0.0,0.0,37.3,92.2,5.5,0.0,93.2,12.0,92.5,2018,0.0454545454545454,No,Mt Pulaski CUSD 23,Mount Pulaski High School,Regular school,153
531,170544040160001,801.0,90.6,2.7,3.0,41.2,92.5,7.1,1.8,90.9,17.2,87.7,2021,0.2272727272727272,No,Lincoln CHSD 404,Lincoln Comm High School,Regular school,771
532,170544040160001,811.0,90.1,3.1,2.0,42.8,91.2,13.8,6.5,83.6,18.0,85.1,2019,0.2272727272727272,No,Lincoln CHSD 404,Lincoln Comm High School,Regular school,771
533,170544040160001,820.0,88.9,2.9,2.6,44.5,91.1,16.4,7.0,78.7,17.0,92.5,2018,0.2272727272727272,No,Lincoln CHSD 404,Lincoln Comm High School,Regular school,771
534,170640020260003,232.0,96.1,0.0,0.0,19.0,94.5,6.4,0.5,95.7,10.9,88.9,2021,0.0,No,LeRoy CUSD 2,LeRoy High School,Regular school,224
535,170640020260003,233.0,96.1,0.9,1.7,21.5,95.2,2.7,2.2,93.0,14.7,87.5,2019,0.0,No,LeRoy CUSD 2,LeRoy High School,Regular school,224
536,170640020260003,243.0,96.7,0.0,0.0,23.9,94.6,6.4,1.2,95.3,16.0,91.5,2018,0.0,No,LeRoy CUSD 2,LeRoy High School,Regular school,224
537,170640030260002,340.0,92.1,0.0,3.2,8.2,96.9,4.2,0.3,99.0,10.7,89.4,2021,0.2727272727272727,No,Tri Valley CUSD 3,Tri-Valley High School,Regular school,308
538,170640030260002,354.0,91.2,1.1,2.5,10.2,95.8,3.2,1.1,95.8,19.3,86.7,2019,0.2727272727272727,No,Tri Valley CUSD 3,Tri-Valley High School,Regular school,308
539,170640030260002,346.0,93.1,0.0,0.0,9.8,95.7,2.5,0.0,94.9,19.0,85.3,2018,0.2727272727272727,No,Tri Valley CUSD 3,Tri-Valley High School,Regular school,308
540,170640050260001,2094.0,62.9,11.9,9.5,27.6,90.9,7.8,1.9,90.9,25.1,94.2,2021,0.5909090909090908,No,McLean County USD 5,Normal Community High School,Regular school,2078
541,170640050260001,2114.0,65.7,11.0,8.6,25.0,93.4,11.2,1.9,89.8,26.5,94.9,2019,0.5909090909090908,No,McLean County USD 5,Normal Community High School,Regular school,2078
542,170640050260001,2091.0,64.9,10.7,8.6,25.3,92.8,8.5,0.7,90.9,25.0,95.4,2018,0.5909090909090908,No,McLean County USD 5,Normal Community High School,Regular school,2078
543,170640050260002,1643.0,70.9,12.5,7.9,30.8,89.8,8.4,1.4,91.7,24.3,90.2,2021,0.5909090909090908,No,McLean County USD 5,Normal Community West High School,Regular school,1614
544,170640050260002,1614.0,72.1,11.8,8.4,32.0,91.9,9.9,0.9,91.3,24.8,91.4,2019,0.5909090909090908,No,McLean County USD 5,Normal Community West High School,Regular school,1614
545,170640050260002,1673.0,70.2,13.7,8.1,33.1,92.2,8.6,0.3,91.9,29.0,93.5,2018,0.5909090909090908,No,McLean County USD 5,Normal Community West High School,Regular school,1614
546,170640050260003,52.0,59.6,0.0,19.2,57.7,92.6,26.9,18.2,0.0,0.0,83.3,2021,0.5000000000000001,No,McLean County USD 5,Eugene Field School,Regular school,51
547,170640050260003,56.0,62.5,19.6,8.9,58.9,83.2,28.9,6.3,0.0,0.0,85.7,2019,0.5000000000000001,No,McLean County USD 5,Eugene Field School,Regular school,51
548,170640050260003,51.0,72.5,0.0,0.0,58.8,86.9,40.4,0.0,0.0,17.0,66.7,2018,0.5000000000000001,No,McLean County USD 5,Eugene Field School,Regular school,51
549,170640070260002,145.0,92.4,0.0,0.0,31.0,94.7,9.7,3.4,92.3,15.3,96.0,2021,0.1363636363636363,No,Lexington CUSD 7,Lexington High School,Regular school,142
550,170640070260002,129.0,95.3,2.3,0.0,30.2,96.4,7.6,2.9,93.3,14.1,86.7,2019,0.1363636363636363,No,Lexington CUSD 7,Lexington High School,Regular school,142
551,170640070260002,136.0,92.6,0.0,0.0,23.5,95.0,4.4,0.0,100.0,16.0,82.9,2018,0.1363636363636363,No,Lexington CUSD 7,Lexington High School,Regular school,142
552,170640160260009,507.0,91.7,0.0,3.0,34.1,91.8,10.4,1.6,94.2,14.7,87.9,2021,0.3636363636363636,No,Olympia CUSD 16,Olympia High School,Regular school,492
553,170640160260009,517.0,92.8,0.8,2.9,35.4,92.6,8.5,2.0,89.8,19.0,88.3,2019,0.3636363636363636,No,Olympia CUSD 16,Olympia High School,Regular school,492
554,170640160260009,541.0,92.6,0.0,3.0,32.5,92.3,6.5,1.1,90.8,18.0,86.1,2018,0.3636363636363636,No,Olympia CUSD 16,Olympia High School,Regular school,492
555,170640190260001,174.0,87.9,0.0,8.0,35.6,99.7,9.5,4.1,84.0,15.1,96.7,2021,0.1363636363636363,No,Ridgeview CUSD 19,Ridgeview High School,Regular school,168
556,170640190260001,181.0,88.4,1.1,8.3,42.5,92.5,11.2,4.8,95.5,17.7,84.0,2019,0.1363636363636363,No,Ridgeview CUSD 19,Ridgeview High School,Regular school,168
557,170640190260001,167.0,92.2,0.0,6.0,38.3,93.0,4.7,0.6,87.2,13.0,82.9,2018,0.1363636363636363,No,Ridgeview CUSD 19,Ridgeview High School,Regular school,168
558,170640870250001,1472.0,50.1,22.4,15.1,44.5,88.2,11.3,4.2,83.4,24.5,89.0,2021,0.6818181818181819,No,Bloomington SD 87,Bloomington High School,Regular school,1411
559,170640870250001,1491.0,50.3,23.9,13.9,55.2,89.2,20.4,5.4,81.1,25.7,88.9,2019,0.6818181818181819,No,Bloomington SD 87,Bloomington High School,Regular school,1411
560,170640870250001,1390.0,51.9,23.7,12.6,51.1,91.3,13.6,1.4,89.5,20.0,90.1,2018,0.6818181818181819,No,Bloomington SD 87,Bloomington High School,Regular school,1411
561,190220860170001,2566.0,66.7,2.6,8.1,5.8,96.6,2.4,0.9,95.1,22.9,92.0,2021,0.5,No,Hinsdale Twp HSD 86,Hinsdale Central High School,Regular school,2556
