,schoolcode,schoolname,districtname,mathpass,totaltested,percenttotaltested,male,female,white,black,hispanic,asian,disability,lowincome,year,schoolmode,SchoolType,EnrollmentTotal
997,440631570160001,Richmond-Burton High School,Richmond-Burton CHSD 157,0.465,170.0,0.9940000000000001,0.5411764705882353,0.4588235294117647,0.8529411764705882,0.0,0.1058823529411764,0.0,0.1117647058823529,0.1411764705882353,2019,0.5909090909090908,Regular school,560
998,440631570160001,Richmond-Burton High School,Richmond-Burton CHSD 157,0.5429999999999999,162.0,1.0,0.4814814814814814,0.5185185185185185,0.8765432098765432,0.0,0.0802469135802469,0.0,0.0802469135802469,0.0987654320987654,2018,0.5909090909090908,Regular school,560
999,440631580220002,Huntley High School,Huntley Community School Distr,0.456,755.0,0.99,0.5059602649006623,0.4940397350993377,0.7708609271523179,0.014569536423841,0.1019867549668874,0.0781456953642384,0.1695364238410596,0.0980132450331125,2021,0.6363636363636364,Regular school,3012
1000,440631580220002,Huntley High School,Huntley Community School District 158,0.48,740.0,0.9790000000000001,0.5054054054054054,0.4945945945945946,0.7648648648648648,0.0229729729729729,0.1081081081081081,0.0554054054054054,0.2189189189189189,0.0905405405405405,2019,0.6363636363636364,Regular school,3012
1001,440631580220002,Huntley High School,Huntley Community School District 158,0.5329999999999999,762.0,0.991,0.5144356955380578,0.4855643044619422,0.7217847769028871,0.0209973753280839,0.1286089238845144,0.0708661417322834,0.0866141732283464,0.1010498687664042,2018,0.6363636363636364,Regular school,3012
1002,440632000260008,Woodstock High School,Woodstock CUSD 200,0.289,249.0,0.961,0.4979919678714859,0.5020080321285141,0.5461847389558233,0.0,0.4056224899598393,0.0,0.1927710843373494,0.3373493975903614,2021,0.7272727272727273,Regular school,1009
1003,440632000260008,Woodstock High School,Woodstock CUSD 200,0.40299999999999997,233.0,0.9790000000000001,0.4849785407725321,0.5150214592274678,0.5450643776824035,0.0,0.3905579399141631,0.0,0.1502145922746781,0.3648068669527897,2019,0.7272727272727273,Regular school,1009
1004,440632000260008,Woodstock High School,Woodstock CUSD 200,0.342,263.0,0.9890000000000001,0.5133079847908745,0.4866920152091255,0.5817490494296578,0.0,0.3574144486692015,0.0,0.0988593155893536,0.3954372623574144,2018,0.7272727272727273,Regular school,1009
1005,450670030260001,Valmeyer High School,Valmeyer CUSD 3,0.16699999999999998,25.0,1.0,0.56,0.44,0.88,0.0,0.0,0.0,0.0,0.0,2021,0.0909090909090909,Regular school,132
1006,450670030260001,Valmeyer High School,Valmeyer CUSD 3,0.273,22.0,1.0,0.5454545454545454,0.4545454545454545,1.0,0.0,0.0,0.0,0.0,0.0,2019,0.0909090909090909,Regular school,132
1007,450670030260001,Valmeyer High School,Valmeyer CUSD 3,0.32,25.0,1.0,0.44,0.56,0.96,0.0,0.0,0.0,0.0,0.0,2018,0.0909090909090909,Regular school,132
1008,450670040260001,Columbia High School,Columbia CUSD 4,0.46399999999999997,140.0,1.0,0.5142857142857142,0.4857142857142857,0.9071428571428573,0.0,0.0,0.0,0.1285714285714285,0.0928571428571428,2021,0.409090909090909,Regular school,610
1009,450670040260001,Columbia High School,Columbia CUSD 4,0.561,164.0,1.0,0.524390243902439,0.4756097560975609,0.9390243902439024,0.0,0.0,0.0,0.073170731707317,0.1158536585365853,2019,0.409090909090909,Regular school,610
1010,450670040260001,Columbia High School,Columbia CUSD 4,0.45,151.0,1.0,0.5165562913907285,0.4834437086092715,0.913907284768212,0.0,0.0,0.0,0.0728476821192053,0.0794701986754966,2018,0.409090909090909,Regular school,610
1011,450670050260001,Waterloo High School,Waterloo CUSD 5,0.364,195.0,0.965,0.4871794871794871,0.5128205128205128,0.9435897435897436,0.0,0.0,0.0,0.1384615384615384,0.1179487179487179,2021,0.409090909090909,Regular school,819
1012,450670050260001,Waterloo High School,Waterloo CUSD 5,0.46399999999999997,220.0,0.995,0.5863636363636363,0.4136363636363636,0.9636363636363636,0.0,0.0,0.0,0.1454545454545454,0.1454545454545454,2019,0.409090909090909,Regular school,819
1013,450670050260001,Waterloo High School,Waterloo CUSD 5,0.45399999999999996,185.0,0.995,0.5567567567567567,0.4432432432432432,0.9621621621621622,0.0,0.0,0.0,0.1675675675675675,0.1945945945945946,2018,0.409090909090909,Regular school,819
1014,450790010220001,Coulterville High School,Coulterville USD 1,0.28600000000000003,14.0,1.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,2021,0.0,Regular school,62
1015,450790010220001,Coulterville High School,Coulterville USD 1,0.059000000000000004,17.0,1.0,0.5882352941176471,0.0,0.9411764705882352,0.0,0.0,0.0,0.0,0.7058823529411765,2019,0.0,Regular school,62
1016,450790010220001,Coulterville High School,Coulterville USD 1,0.11800000000000001,17.0,1.0,0.0,0.5882352941176471,1.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,Regular school,62
1017,450791320260001,Red Bud High School,Red Bud CUSD 132,0.20600000000000002,97.0,0.98,0.5257731958762887,0.4742268041237113,0.9690721649484536,0.0,0.0,0.0,0.1649484536082474,0.3917525773195876,2021,0.3636363636363636,Regular school,364
1018,450791320260001,Red Bud High School,Red Bud CUSD 132,0.198,106.0,1.0,0.5377358490566038,0.4622641509433962,0.9905660377358492,0.0,0.0,0.0,0.0,0.3396226415094339,2019,0.3636363636363636,Regular school,364
1019,450791320260001,Red Bud High School,Red Bud CUSD 132,0.179,78.0,1.0,0.5128205128205128,0.4871794871794871,0.935897435897436,0.0,0.0,0.0,0.0,0.2692307692307692,2018,0.3636363636363636,Regular school,364
1020,450791380260001,Steeleville High School,Steeleville CUSD 138,0.159,44.0,0.978,0.4318181818181818,0.5681818181818182,0.9545454545454546,0.0,0.0,0.0,0.2272727272727272,0.2954545454545454,2021,0.0,Regular school,144
1021,450791380260001,Steeleville High School,Steeleville CUSD 138,0.314,35.0,0.972,0.6285714285714286,0.3714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,Regular school,144
1022,450791380260001,Steeleville High School,Steeleville CUSD 138,0.433,30.0,0.968,0.4666666666666667,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,Regular school,144
1023,450791390260001,Chester High School,Chester CUSD 139,0.08,88.0,1.0,0.5454545454545454,0.4545454545454545,0.8522727272727273,0.0,0.0,0.0,0.1363636363636363,0.4545454545454545,2021,0.2727272727272727,Regular school,332
1024,450791390260001,Chester High School,Chester CUSD 139,0.183,87.0,0.946,0.4942528735632184,0.5057471264367817,0.9080459770114944,0.0,0.0,0.0,0.1149425287356321,0.3333333333333333,2019,0.2727272727272727,Regular school,332
1025,450791390260001,Chester High School,Chester CUSD 139,0.19,58.0,1.0,0.4482758620689655,0.5517241379310345,0.8793103448275862,0.0,0.0,0.0,0.0,0.4482758620689655,2018,0.2727272727272727,Regular school,332
1026,450791400260001,Sparta High School,Sparta CUSD 140,0.11,73.0,0.924,0.5342465753424658,0.4657534246575342,0.7397260273972602,0.0,0.0,0.0,0.0,0.5616438356164384,2021,0.4545454545454545,Regular school,323
1027,450791400260001,Sparta High School,Sparta CUSD 140,0.152,91.0,0.938,0.4835164835164835,0.5164835164835165,0.8241758241758241,0.1098901098901098,0.0,0.0,0.1318681318681318,0.5164835164835165,2019,0.4545454545454545,Regular school,323
1028,450791400260001,Sparta High School,Sparta CUSD 140,0.095,74.0,0.9740000000000001,0.4324324324324324,0.5675675675675675,0.7567567567567568,0.1621621621621621,0.0,0.0,0.1351351351351351,0.4594594594594595,2018,0.4545454545454545,Regular school,323
1029,470521700220001,Dixon High School,Dixon USD 170,0.21,181.0,0.919,0.4696132596685083,0.5303867403314917,0.8342541436464088,0.0,0.0,0.0,0.2154696132596685,0.3812154696132597,2021,0.4090909090909091,Regular school,718
1030,470521700220001,Dixon High School,Dixon USD 170,0.284,176.0,0.978,0.4602272727272727,0.5397727272727273,0.875,0.0,0.0,0.0,0.1761363636363636,0.2897727272727273,2019,0.4090909090909091,Regular school,718
1031,470521700220001,Dixon High School,Dixon USD 170,0.287,171.0,0.983,0.5730994152046783,0.4269005847953216,0.847953216374269,0.0,0.0,0.0,0.1403508771929824,0.2865497076023391,2018,0.4090909090909091,Regular school,718
1032,470522720260001,Amboy High School,Amboy CUSD 272,0.24,50.0,0.9620000000000001,0.46,0.54,0.9,0.0,0.0,0.0,0.0,0.3,2021,0.1363636363636363,Regular school,174
1033,470522720260001,Amboy High School,Amboy CUSD 272,0.326,43.0,0.977,0.4883720930232558,0.5116279069767442,0.9534883720930232,0.0,0.0,0.0,0.0,0.3255813953488372,2019,0.1363636363636363,Regular school,174
1034,470522720260001,Amboy High School,Amboy CUSD 272,0.19699999999999998,61.0,0.953,0.5409836065573771,0.4590163934426229,0.9836065573770492,0.0,0.0,0.0,0.0,0.360655737704918,2018,0.1363636363636363,Regular school,174
1035,470712120170001,Rochelle Twp High School,Rochelle Twp HSD 212,0.23,187.0,0.9440000000000001,0.4866310160427807,0.5133689839572193,0.6149732620320856,0.0,0.3689839572192513,0.0,0.160427807486631,0.1711229946524064,2021,0.0,Regular school,811
1036,470712120170001,Rochelle Twp High School,Rochelle Twp HSD 212,0.244,193.0,0.985,0.4922279792746113,0.5077720207253886,0.5544041450777202,0.0,0.3834196891191709,0.0,0.1295336787564766,0.233160621761658,2019,0.0,Regular school,811
1037,470712120170001,Rochelle Twp High School,Rochelle Twp HSD 212,0.252,250.0,1.0,0.524,0.476,0.604,0.0,0.344,0.0,0.124,0.212,2018,0.0,Regular school,811
1038,470712200260001,Oregon High School,Oregon CUSD 220,0.198,81.0,0.988,0.4691358024691358,0.5308641975308642,0.7901234567901234,0.0,0.1358024691358024,0.0,0.0,0.1728395061728395,2021,0.2272727272727272,Regular school,456
1039,470712200260001,Oregon High School,Oregon CUSD 220,0.217,92.0,0.9790000000000001,0.5108695652173914,0.4891304347826087,0.8369565217391305,0.0,0.0,0.0,0.2065217391304347,0.4456521739130434,2019,0.2272727272727272,Regular school,456
1040,470712200260001,Oregon High School,Oregon CUSD 220,0.198,91.0,0.978,0.5494505494505495,0.4505494505494505,0.9010989010989012,0.0,0.0,0.0,0.1428571428571428,0.4615384615384615,2018,0.2272727272727272,Regular school,456
1041,470712220260004,Polo Comm High School,Polo CUSD 222,0.171,41.0,0.976,0.5365853658536586,0.4634146341463415,0.902439024390244,0.0,0.0,0.0,0.0,0.0,2021,0.0,Regular school,158
1042,470712220260004,Polo Comm High School,Polo CUSD 222,0.395,38.0,1.0,0.5789473684210527,0.4210526315789473,0.9473684210526316,0.0,0.0,0.0,0.0,0.5,2019,0.0,Regular school,158
1043,470712220260004,Polo Comm High School,Polo CUSD 222,0.271,48.0,0.98,0.5625,0.4375,0.8958333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,2018,0.0,Regular school,158
1044,470712230260003,Stillman Valley High School,Meridian CUSD 223,0.298,114.0,0.927,0.5175438596491229,0.4824561403508772,0.8508771929824561,0.0,0.1228070175438596,0.0,0.131578947368421,0.1578947368421052,2021,0.4090909090909091,Regular school,536
1045,470712230260003,Stillman Valley High School,Meridian CUSD 223,0.331,133.0,1.0,0.4285714285714285,0.5714285714285714,0.8646616541353384,0.0,0.0977443609022556,0.0,0.112781954887218,0.2180451127819548,2019,0.4090909090909091,Regular school,536
1046,470712230260003,Stillman Valley High School,Meridian CUSD 223,0.34600000000000003,133.0,0.985,0.5112781954887218,0.4887218045112781,0.8646616541353384,0.0,0.112781954887218,0.0,0.0977443609022556,0.2481203007518796,2018,0.4090909090909091,Regular school,536
1047,470712260260001,Byron High School 9-12,Byron CUSD 226,0.355,107.0,1.0,0.4205607476635514,0.5794392523364486,0.8504672897196262,0.0,0.0,0.0,0.1775700934579439,0.205607476635514,2021,0.1363636363636363,Regular school,428
1048,470712260260001,Byron High School 9-12,Byron CUSD 226,0.365,104.0,1.0,0.5769230769230769,0.4230769230769231,0.8846153846153846,0.0,0.0,0.0,0.1442307692307692,0.2596153846153846,2019,0.1363636363636363,Regular school,428
1049,470712260260001,Byron High School 9-12,Byron CUSD 226,0.426,115.0,1.0,0.5739130434782609,0.4260869565217391,0.8956521739130435,0.0,0.0,0.0,0.217391304347826,0.1826086956521739,2018,0.1363636363636363,Regular school,428
1050,470980010260001,Erie High School,Erie CUSD 1,0.305,59.0,1.0,0.5254237288135594,0.4745762711864407,0.8983050847457628,0.0,0.0,0.0,0.0,0.2542372881355932,2021,0.0,Regular school,186
1051,470980010260001,Erie High School,Erie CUSD 1,0.43200000000000005,44.0,0.978,0.5,0.5,0.9318181818181818,0.0,0.0,0.0,0.0,0.4090909090909091,2019,0.0,Regular school,186
1052,470980010260001,Erie High School,Erie CUSD 1,0.36200000000000004,47.0,1.0,0.4042553191489361,0.5957446808510638,0.9787234042553192,0.0,0.0,0.0,0.0,0.2340425531914893,2018,0.0,Regular school,186
1053,470980020260001,Fulton High School,River Bend CUSD 2,0.309,68.0,0.971,0.4852941176470588,0.5147058823529411,0.9411764705882352,0.0,0.0,0.0,0.0,0.3676470588235294,2021,0.3636363636363636,Regular school,275
1054,470980020260001,Fulton High School,River Bend CUSD 2,0.172,64.0,1.0,0.5,0.5,0.953125,0.0,0.0,0.0,0.0,0.390625,2019,0.3636363636363636,Regular school,275
1055,470980020260001,Fulton High School,River Bend CUSD 2,0.18600000000000003,70.0,1.0,0.4714285714285714,0.5285714285714286,0.9142857142857144,0.0,0.0,0.0,0.0,0.2,2018,0.3636363636363636,Regular school,275
1056,470980030260001,Prophetstown High School,Prophetstown-Lyndon-Tampico CU,0.11900000000000001,42.0,0.84,0.5,0.5,0.8809523809523809,0.0,0.0,0.0,0.0,0.5476190476190477,2021,0.5000000000000001,Regular school,190
1057,470980030260001,Prophetstown High School,Prophetstown-Lyndon-Tampico CUSD3,0.175,45.0,0.938,0.6888888888888889,0.3111111111111111,0.9111111111111112,0.0,0.0,0.0,0.0,0.5111111111111111,2019,0.5000000000000001,Regular school,190
1058,470980030260001,Prophetstown High School,Prophetstown-Lyndon-Tampico CUSD3,0.14800000000000002,54.0,1.0,0.6296296296296297,0.3703703703703703,0.8703703703703703,0.0,0.0,0.0,0.0,0.4444444444444444,2018,0.5000000000000001,Regular school,190
1059,470980050260014,Sterling High School,Sterling CUSD 5,0.217,198.0,0.868,0.4797979797979798,0.5202020202020202,0.5505050505050505,0.0,0.3737373737373737,0.0,0.1262626262626262,0.3636363636363636,2021,0.45,Regular school,975
1060,470980050260014,Sterling High School,Sterling CUSD 5,0.284,233.0,0.94,0.4892703862660944,0.5107296137339056,0.5579399141630901,0.0,0.3562231759656652,0.0,0.1416309012875536,0.5450643776824035,2019,0.45,Regular school,975
1061,470980050260014,Sterling High School,Sterling CUSD 5,0.235,238.0,0.9790000000000001,0.5210084033613446,0.4789915966386555,0.5252100840336135,0.0,0.3991596638655462,0.0,0.1218487394957983,0.4915966386554621,2018,0.45,Regular school,975
1062,470980060260001,Morrison High School,Morrison CUSD 6,0.25,76.0,1.0,0.5131578947368421,0.4868421052631579,0.881578947368421,0.0,0.0,0.0,0.0,0.3552631578947368,2021,0.3181818181818182,Regular school,269
1063,470980060260001,Morrison High School,Morrison CUSD 6,0.36700000000000005,60.0,1.0,0.55,0.45,0.9333333333333332,0.0,0.0,0.0,0.1833333333333333,0.3166666666666666,2019,0.3181818181818182,Regular school,269
1064,470980060260001,Morrison High School,Morrison CUSD 6,0.293,58.0,0.951,0.4137931034482758,0.5862068965517241,0.9482758620689656,0.0,0.0,0.0,0.0,0.3448275862068966,2018,0.3181818181818182,Regular school,269
1065,470983010170001,Rock Falls Township High Schoo,Rock Falls Twp HSD 301,0.221,147.0,0.9359999999999999,0.5034013605442177,0.4965986394557823,0.7210884353741497,0.0,0.2244897959183673,0.0,0.1972789115646258,0.3469387755102041,2021,0.4545454545454545,Regular school,566
1066,470983010170001,Rock Falls Township High School,Rock Falls Twp HSD 301,0.138,159.0,0.9940000000000001,0.5408805031446541,0.4591194968553459,0.7358490566037735,0.0,0.2264150943396226,0.0,0.2012578616352201,0.4779874213836478,2019,0.4545454545454545,Regular school,566
1067,470983010170001,Rock Falls Township High School,Rock Falls Twp HSD 301,0.168,155.0,1.0,0.4967741935483871,0.5032258064516129,0.6709677419354839,0.0,0.232258064516129,0.0,0.1483870967741935,0.4516129032258064,2018,0.4545454545454545,Regular school,566
1068,480721500250024,Peoria High School,Peoria SD 150,0.046,219.0,0.905,0.45662100456621,0.54337899543379,0.1506849315068493,0.593607305936073,0.182648401826484,0.0,0.182648401826484,0.7671232876712328,2021,0.4545454545454545,Regular school,1158
1069,480721500250024,Peoria High School,Peoria SD 150,0.036000000000000004,326.0,0.9179999999999999,0.4601226993865031,0.5398773006134969,0.147239263803681,0.6687116564417178,0.1165644171779141,0.0,0.1993865030674846,0.7116564417177914,2019,0.4545454545454545,Regular school,1158
1070,480721500250024,Peoria High School,Peoria SD 150,0.039,281.0,0.9620000000000001,0.4875444839857651,0.5124555160142349,0.1352313167259786,0.6405693950177936,0.1103202846975089,0.0,0.1565836298932384,0.708185053380783,2018,0.4545454545454545,Regular school,1158
1071,480721500250025,Richwoods High School,Peoria SD 150,0.298,305.0,0.892,0.4983606557377049,0.5016393442622951,0.4786885245901639,0.2950819672131147,0.0885245901639344,0.0,0.1704918032786885,0.419672131147541,2021,0.3636363636363636,Regular school,1324
1072,480721500250025,Richwoods High School,Peoria SD 150,0.35200000000000004,284.0,0.9590000000000001,0.5070422535211268,0.4929577464788732,0.4894366197183099,0.2922535211267605,0.0704225352112676,0.0492957746478873,0.1654929577464788,0.3873239436619718,2019,0.3636363636363636,Regular school,1324
1073,480721500250025,Richwoods High School,Peoria SD 150,0.355,296.0,0.993,0.4966216216216216,0.5033783783783784,0.4459459459459459,0.277027027027027,0.0709459459459459,0.0608108108108108,0.0844594594594594,0.3918918918918919,2018,0.3636363636363636,Regular school,1324
1074,480722650260001,Farmington Central High Sch,Farmington Central CUSD 265,0.155,71.0,0.922,0.4366197183098591,0.5633802816901409,0.971830985915493,0.0,0.0,0.0,0.0,0.3661971830985915,2021,0.4090909090909091,Regular school,361
1075,480722650260001,Farmington Central High Sch,Farmington Central CUSD 265,0.16699999999999998,102.0,0.99,0.4803921568627451,0.5196078431372549,0.9705882352941176,0.0,0.0,0.0,0.1078431372549019,0.392156862745098,2019,0.4090909090909091,Regular school,361
1076,480722650260001,Farmington Central High Sch,Farmington Central CUSD 265,0.23600000000000002,106.0,1.0,0.490566037735849,0.5094339622641509,0.9528301886792452,0.0,0.0,0.0,0.1320754716981132,0.3962264150943396,2018,0.4090909090909091,Regular school,361
1077,480723090260003,Brimfield High School,Brimfield CUSD 309,0.392,51.0,1.0,0.5882352941176471,0.4117647058823529,0.9803921568627452,0.0,0.0,0.0,0.0,0.0,2021,0.1818181818181818,Regular school,214
1078,480723090260003,Brimfield High School,Brimfield CUSD 309,0.519,54.0,1.0,0.4444444444444444,0.5555555555555556,0.925925925925926,0.0,0.0,0.0,0.0,0.0,2019,0.1818181818181818,Regular school,214
1079,480723090260003,Brimfield High School,Brimfield CUSD 309,0.508,59.0,1.0,0.5084745762711864,0.4915254237288136,0.9830508474576272,0.0,0.0,0.0,0.0,0.0,2018,0.1818181818181818,Regular school,214
1080,480723100160001,Limestone Community High Schoo,Limestone CHSD 310,0.14400000000000002,187.0,0.8859999999999999,0.5828877005347594,0.4171122994652406,0.839572192513369,0.0695187165775401,0.0,0.0,0.160427807486631,0.3422459893048128,2021,0.4545454545454545,Regular school,897
1081,480723100160001,Limestone Community High School,Limestone CHSD 310,0.242,211.0,0.986,0.4454976303317535,0.5545023696682464,0.7535545023696683,0.1042654028436018,0.0616113744075829,0.0,0.1421800947867298,0.3744075829383886,2019,0.4545454545454545,Regular school,897
1082,480723100160001,Limestone Community High School,Limestone CHSD 310,0.204,245.0,1.0,0.5020408163265306,0.4979591836734693,0.8081632653061225,0.0775510204081632,0.0,0.0,0.0897959183673469,0.4,2018,0.4545454545454545,Regular school,897
1083,480723210260007,Il Valley Central High School,Il Valley Central USD 321,0.3,140.0,0.9520000000000001,0.5071428571428571,0.4928571428571429,0.8642857142857143,0.0,0.0,0.0,0.1142857142857142,0.2642857142857143,2021,0.0,Regular school,608
1084,480723210260007,Il Valley Central High School,Il Valley Central USD 321,0.35100000000000003,154.0,0.987,0.525974025974026,0.474025974025974,0.9285714285714286,0.0,0.0,0.0,0.0909090909090909,0.2922077922077922,2019,0.0,Regular school,608
1085,480723210260007,Il Valley Central High School,Il Valley Central USD 321,0.32,128.0,1.0,0.546875,0.453125,0.8828125,0.0,0.0,0.0,0.140625,0.3125,2018,0.0,Regular school,608
1086,480723220260004,Elmwood High School,Elmwood CUSD 322,0.382,34.0,1.0,0.6176470588235294,0.3823529411764705,0.9411764705882352,0.0,0.0,0.0,0.0,0.0,2021,0.0909090909090909,Regular school,177
1087,480723220260004,Elmwood High School,Elmwood CUSD 322,0.531,49.0,1.0,0.4489795918367347,0.5510204081632653,0.9183673469387756,0.0,0.0,0.0,0.0,0.0,2019,0.0909090909090909,Regular school,177
1088,480723220260004,Elmwood High School,Elmwood CUSD 322,0.397,58.0,1.0,0.5517241379310345,0.4482758620689655,0.9482758620689656,0.0,0.0,0.0,0.0,0.0,2018,0.0909090909090909,Regular school,177
1089,480723230260004,Dunlap High School,Dunlap CUSD 323,0.597,295.0,0.961,0.5322033898305085,0.4677966101694915,0.688135593220339,0.0644067796610169,0.0440677966101694,0.1423728813559322,0.1220338983050847,0.0915254237288135,2021,0.0,Regular school,1332
1090,480723230260004,Dunlap High School,Dunlap CUSD 323,0.625,307.0,0.99,0.4495114006514658,0.5504885993485342,0.739413680781759,0.0684039087947882,0.0456026058631921,0.1205211726384364,0.0846905537459283,0.1205211726384364,2019,0.0,Regular school,1332
1091,480723230260004,Dunlap High School,Dunlap CUSD 323,0.696,316.0,0.9940000000000001,0.4936708860759494,0.5063291139240507,0.7056962025316456,0.0727848101265822,0.0,0.1455696202531645,0.0537974683544303,0.0949367088607595,2018,0.0,Regular school,1332
1092,480723250260005,Peoria Heights High School,Peoria Heights CUSD 325,0.13,46.0,1.0,0.5,0.5,0.717391304347826,0.0,0.0,0.0,0.0,0.391304347826087,2021,0.2272727272727272,Regular school,222
1093,480723250260005,Peoria Heights High School,Peoria Heights CUSD 325,0.14300000000000002,49.0,0.98,0.5102040816326531,0.4897959183673469,0.7551020408163265,0.0,0.0,0.0,0.2244897959183673,0.7142857142857143,2019,0.2272727272727272,Regular school,222
1094,480723250260005,Peoria Heights High School,Peoria Heights CUSD 325,0.159,44.0,0.9570000000000001,0.6590909090909091,0.3409090909090909,0.8181818181818182,0.0,0.0,0.0,0.0,0.5681818181818182,2018,0.2272727272727272,Regular school,222
1095,480723270260008,Illini Bluffs High School,Illini Bluffs CUSD 327,0.196,51.0,0.9620000000000001,0.392156862745098,0.6078431372549019,0.9411764705882352,0.0,0.0,0.0,0.196078431372549,0.2156862745098039,2021,0.1818181818181818,Regular school,258
1096,480723270260008,Illini Bluffs High School,Illini Bluffs CUSD 327,0.314,70.0,0.986,0.5714285714285714,0.4285714285714285,0.9,0.0,0.0,0.0,0.0,0.3571428571428571,2019,0.1818181818181818,Regular school,258
1097,480723270260008,Illini Bluffs High School,Illini Bluffs CUSD 327,0.355,62.0,0.9840000000000001,0.6129032258064516,0.3870967741935484,0.967741935483871,0.0,0.0,0.0,0.0,0.2741935483870967,2018,0.1818181818181818,Regular school,258
1098,490810300170001,United Twp High School,United Twp HSD 30,0.13699999999999998,321.0,0.757,0.4984423676012461,0.5015576323987538,0.5109034267912772,0.1619937694704049,0.2429906542056074,0.0342679127725856,0.2024922118380062,0.5389408099688473,2021,0.0,Regular school,1637
1099,490810300170001,United Twp High School,United Twp HSD 30,0.166,409.0,0.983,0.5427872860635696,0.4572127139364303,0.5183374083129584,0.1246943765281173,0.2787286063569682,0.0268948655256723,0.1735941320293398,0.6014669926650367,2019,0.0,Regular school,1637
1100,490810300170001,United Twp High School,United Twp HSD 30,0.166,397.0,0.966,0.5138539042821159,0.4861460957178841,0.5793450881612091,0.1209068010075566,0.2367758186397985,0.0251889168765743,0.0453400503778337,0.5692695214105793,2018,0.0,Regular school,1637
1101,490810400220001,Moline Sr High School,Moline-Coal Valley CUSD 40,0.166,466.0,0.938,0.5150214592274678,0.4849785407725321,0.5708154506437768,0.0836909871244635,0.2682403433476394,0.0,0.1330472103004291,0.4141630901287553,2021,0.4545454545454546,Regular school,2073
1102,490810400220001,Moline Sr High School,Moline-Coal Valley CUSD 40,0.21600000000000003,477.0,0.975,0.5241090146750524,0.4758909853249476,0.5408805031446541,0.0754716981132075,0.2851153039832285,0.0230607966457023,0.1467505241090146,0.4654088050314465,2019,0.4545454545454546,Regular school,2073
1103,490810400220001,Moline Sr High School,Moline-Coal Valley CUSD 40,0.282,490.0,1.0,0.5285714285714286,0.4714285714285714,0.5938775510204082,0.073469387755102,0.2591836734693877,0.0285714285714285,0.1,0.436734693877551,2018,0.4545454545454546,Regular school,2073
1104,490810410250001,Rock Island High School,Rock Island SD 41,0.085,386.0,0.9,0.4585492227979275,0.5414507772020726,0.4170984455958549,0.2849740932642487,0.1735751295336787,0.0595854922279792,0.1865284974093264,0.9715025906735753,2021,0.5909090909090908,Regular school,1659
1105,490810410250001,Rock Island High School,Rock Island SD 41,0.153,380.0,0.977,0.4947368421052631,0.5052631578947369,0.4710526315789474,0.3105263157894737,0.1394736842105263,0.0447368421052631,0.2078947368421052,0.55,2019,0.5909090909090908,Regular school,1659
1106,490810410250001,Rock Island High School,Rock Island SD 41,0.152,369.0,0.992,0.4471544715447154,0.5528455284552846,0.5013550135501355,0.2628726287262872,0.1300813008130081,0.075880758807588,0.1355013550135501,0.4742547425474255,2018,0.5909090909090908,Regular school,1659
1107,490811000260001,Riverdale Sr High School,Riverdale CUSD 100,0.29100000000000004,79.0,1.0,0.620253164556962,0.379746835443038,0.8734177215189873,0.0,0.0,0.0,0.1518987341772152,0.2025316455696202,2021,0.5000000000000001,Regular school,326
1108,490811000260001,Riverdale Sr High School,Riverdale CUSD 100,0.349,83.0,0.988,0.4578313253012048,0.5421686746987951,0.963855421686747,0.0,0.0,0.0,0.1927710843373494,0.0,2019,0.5000000000000001,Regular school,326
1109,490811000260001,Riverdale Sr High School,Riverdale CUSD 100,0.363,80.0,1.0,0.6375,0.3625,0.925,0.0,0.0,0.0,0.0,0.1875,2018,0.5000000000000001,Regular school,326
1110,490812000260001,Sherrard High School,Sherrard CUSD 200,0.266,94.0,0.9690000000000001,0.5425531914893617,0.4574468085106383,0.9787234042553192,0.0,0.0,0.0,0.202127659574468,0.2127659574468085,2021,0.2727272727272727,Regular school,419
1111,490812000260001,Sherrard High School,Sherrard CUSD 200,0.39,105.0,1.0,0.5238095238095238,0.4761904761904761,0.8761904761904762,0.0,0.0,0.0,0.1904761904761904,0.2095238095238095,2019,0.2727272727272727,Regular school,419
1112,490812000260001,Sherrard High School,Sherrard CUSD 200,0.355,110.0,1.0,0.5272727272727272,0.4727272727272727,0.9,0.0,0.0,0.0,0.0,0.209090909090909,2018,0.2727272727272727,Regular school,419
1113,490813000260001,Rockridge High School,Rockridge CUSD 300,0.4,95.0,1.0,0.5578947368421052,0.4421052631578947,0.9578947368421052,0.0,0.0,0.0,0.1368421052631579,0.1789473684210526,2021,0.1,Regular school,346
1114,490813000260001,Rockridge High School,Rockridge CUSD 300,0.326,95.0,1.0,0.5157894736842106,0.4842105263157895,0.968421052631579,0.0,0.0,0.0,0.1684210526315789,0.1789473684210526,2019,0.1,Regular school,346
1115,490813000260001,Rockridge High School,Rockridge CUSD 300,0.386,83.0,1.0,0.4819277108433735,0.5180722891566265,0.9879518072289156,0.0,0.0,0.0,0.1566265060240964,0.1927710843373494,2018,0.1,Regular school,346
