,schoolcode,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
1499,261301060009,2021,0.0,96,0.46,0.0,0.92,227,16.299559471365637,89.86784140969164,3.524229074889868,2.643171806167401,2.643171806167401
1500,261313030002,2021,0.0,83,0.46,0.0,0.92,29,44.827586206896555,79.3103448275862,13.793103448275861,3.4482758620689653,3.4482758620689653
1501,261401060006,2021,0.0,100,0.46,0.0,0.92,40,2.5,75.0,0.0,5.0,15.0
1502,261401060010,2021,0.0,100,0.46,0.0,0.92,58,1.7241379310344827,70.6896551724138,0.0,0.0,24.137931034482758
1503,261501060004,2021,0.0,100,0.48,0.0,0.96,62,20.967741935483872,90.32258064516128,3.225806451612903,3.225806451612903,1.6129032258064515
1504,261600010058,2021,0.0,68,0.5,0.0,1.0,19,73.68421052631578,10.526315789473683,73.68421052631578,15.789473684210526,0.0
1505,261600010061,2021,0.0,45,0.64,0.28,0.72,11,72.72727272727273,9.090909090909092,45.45454545454545,27.27272727272727,9.090909090909092
1506,261600010066,2021,0.0,45,0.74,0.56,0.36,11,90.9090909090909,9.090909090909092,27.27272727272727,63.63636363636363,0.0
1507,261600010067,2021,0.0,0,0.48,0.0,0.96,3,100.0,66.66666666666666,33.33333333333333,0.0,0.0
1508,261600010069,2021,0.0,100,0.58,0.24,0.68,11,72.72727272727273,9.090909090909092,90.9090909090909,0.0,0.0
1509,261600010073,2021,0.0,33,0.6,0.24,0.72,9,88.88888888888889,22.22222222222222,77.77777777777779,0.0,0.0
1510,261600010074,2021,0.0,67,0.68,0.44,0.48,18,72.22222222222221,27.77777777777778,55.55555555555556,16.666666666666664,0.0
1511,261600010095,2021,0.0,57,0.46,0.0,0.92,37,89.1891891891892,10.81081081081081,45.94594594594595,29.72972972972973,10.81081081081081
1512,261600010102,2021,0.0,53,0.64,0.28,0.72,17,82.35294117647058,5.88235294117647,82.35294117647058,11.76470588235294,0.0
1513,261600010103,2021,0.0,0,0.58,0.24,0.68,2,100.0,0.0,100.0,0.0,0.0
1516,261701060013,2021,0.0,94,0.46,0.0,0.92,32,25.0,43.75,25.0,9.375,18.75
1517,261801060003,2021,0.0,92,0.42,0.0,0.84,75,42.66666666666667,77.33333333333333,4.0,9.333333333333334,4.0
1518,261901060009,2021,0.0,95,0.38,0.0,0.76,38,36.84210526315789,84.21052631578947,2.631578947368421,10.526315789473683,0.0
1519,261901060015,2021,0.0,100,0.38,0.0,0.76,20,30.0,90.0,0.0,0.0,0.0
1520,262001040003,2021,0.0,93,0.46,0.0,0.92,28,35.714285714285715,78.57142857142857,10.714285714285714,7.142857142857142,0.0
1521,270100010010,2021,0.0,75,0.52,0.12,0.8,12,33.33333333333333,50.0,8.333333333333332,25.0,0.0
1522,270301040002,2021,0.0,77,0.46,0.0,0.92,39,38.46153846153847,100.0,0.0,0.0,0.0
1523,270601040002,2021,0.0,94,0.48,0.04,0.88,16,31.25,93.75,0.0,6.25,0.0
1524,270701040003,2021,0.0,89,0.38,0.0,0.76,44,40.909090909090914,95.45454545454545,0.0,2.272727272727273,0.0
1525,271201040004,2021,0.0,70,0.46,0.0,0.92,37,35.13513513513514,97.2972972972973,0.0,2.7027027027027026,0.0
1526,280100010007,2021,0.0,68,0.4,0.0,0.8,25,64.0,32.0,8.0,60.0,0.0
1527,280201030007,2021,0.0,72,0.44,0.08,0.72,403,73.44913151364764,3.970223325062035,17.866004962779154,75.43424317617865,1.240694789081886
1528,280203030010,2021,0.0,82,0.46,0.0,0.92,22,27.27272727272727,40.909090909090914,0.0,31.818181818181817,27.27272727272727
1529,280203030011,2021,0.0,88,0.46,0.0,0.92,116,21.551724137931032,56.03448275862068,5.172413793103448,15.517241379310345,22.413793103448278
1530,280205030015,2021,0.0,0,0.22,0.0,0.44,2,0.0,100.0,0.0,0.0,0.0
1531,280205030016,2021,0.0,100,0.22,0.0,0.44,6,50.0,66.66666666666666,0.0,33.33333333333333,0.0
1532,280206030006,2021,0.0,100,0.26,0.0,0.52,18,16.666666666666664,83.33333333333334,0.0,11.11111111111111,5.555555555555555
1533,280208030005,2021,0.0,91,0.48,0.04,0.88,35,65.71428571428571,0.0,31.428571428571427,65.71428571428571,2.857142857142857
1534,280209030007,2021,0.0,72,0.22,0.0,0.44,36,58.333333333333336,5.555555555555555,19.444444444444446,72.22222222222221,0.0
1535,280210030013,2021,0.0,100,0.44,0.0,0.88,12,33.33333333333333,8.333333333333332,41.66666666666667,25.0,25.0
1536,280211030010,2021,0.0,94,0.3,0.0,0.6,118,14.40677966101695,76.27118644067797,0.847457627118644,16.94915254237288,4.23728813559322
1537,280211030011,2021,0.0,83,0.0,0.0,0.0,6,50.0,66.66666666666666,0.0,33.33333333333333,0.0
1538,280212030005,2021,0.0,100,0.26,0.0,0.52,12,25.0,41.66666666666667,41.66666666666667,0.0,16.666666666666664
1539,280214030007,2021,0.0,94,0.0,0.0,0.0,53,39.62264150943396,56.60377358490566,13.20754716981132,16.9811320754717,11.320754716981133
1540,280215030007,2021,0.0,75,0.46,0.0,0.92,8,87.5,12.5,37.5,50.0,0.0
1541,280220030007,2021,0.0,0,0.44,0.0,0.88,3,33.33333333333333,66.66666666666666,33.33333333333333,0.0,0.0
1542,280223030005,2021,0.0,92,0.2,0.0,0.4,95,5.263157894736842,92.63157894736842,0.0,1.0526315789473684,5.263157894736842
1543,280226030006,2021,0.0,100,0.0,0.0,0.0,63,15.873015873015872,68.25396825396825,1.5873015873015872,12.698412698412698,17.46031746031746
1544,280251070002,2021,0.0,100,0.46,0.0,0.92,5,20.0,0.0,20.0,0.0,80.0
1545,280251070003,2021,0.0,94,0.46,0.0,0.92,17,29.411764705882355,29.411764705882355,23.52941176470588,11.76470588235294,35.294117647058826
1546,280252070002,2021,0.0,0,0.42,0.0,0.84,4,75.0,0.0,50.0,50.0,0.0
1547,280252070003,2021,0.0,100,0.42,0.0,0.84,25,28.000000000000004,60.0,4.0,12.0,24.0
1548,280252070004,2021,0.0,92,0.42,0.0,0.84,12,16.666666666666664,83.33333333333334,0.0,8.333333333333332,8.333333333333332
1549,280252070005,2021,0.0,99,0.42,0.0,0.84,82,19.51219512195122,40.243902439024396,2.4390243902439024,4.878048780487805,52.4390243902439
1550,280252070006,2021,0.0,92,0.4,0.0,0.8,24,58.333333333333336,8.333333333333332,33.33333333333333,20.833333333333336,37.5
1551,280253070005,2021,0.0,92,0.0,0.0,0.0,97,11.34020618556701,70.10309278350515,3.0927835051546393,17.525773195876287,9.278350515463918
1552,280253070006,2021,0.0,89,0.0,0.0,0.0,152,15.131578947368421,75.0,3.289473684210526,12.5,7.236842105263158
1553,280253070007,2021,0.0,88,0.0,0.0,0.0,86,9.30232558139535,86.04651162790698,3.488372093023256,5.813953488372093,4.651162790697675
1554,280300010008,2021,0.0,83,0.46,0.0,0.92,52,17.307692307692307,61.53846153846154,5.769230769230769,23.076923076923077,9.615384615384617
1555,280401030007,2021,0.0,78,0.44,0.0,0.88,252,61.50793650793651,1.5873015873015872,32.93650793650794,62.698412698412696,1.984126984126984
1556,280402030003,2021,0.0,96,0.0,0.0,0.0,100,8.0,51.0,3.0,8.0,36.0
1557,280403030008,2021,0.0,100,0.46,0.0,0.92,24,12.5,62.5,0.0,4.166666666666666,33.33333333333333
1558,280404030009,2021,0.0,92,0.46,0.0,0.92,13,15.384615384615385,61.53846153846154,0.0,15.384615384615385,23.076923076923077
1559,280406030002,2021,0.0,97,0.46,0.0,0.92,34,2.941176470588235,67.64705882352942,0.0,8.823529411764707,23.52941176470588
1560,280407030014,2021,0.0,0,0.34,0.0,0.68,4,25.0,25.0,0.0,0.0,75.0
1561,280407030015,2021,0.0,94,0.46,0.0,0.92,17,41.17647058823529,58.82352941176471,0.0,29.411764705882355,11.76470588235294
1562,280409030008,2021,0.0,92,0.46,0.0,0.92,26,19.230769230769234,26.923076923076923,3.8461538461538463,11.538461538461538,53.84615384615385
1563,280411030003,2021,0.0,87,0.0,0.0,0.0,45,22.22222222222222,51.11111111111111,4.444444444444445,17.77777777777778,20.0
1564,280501060004,2021,0.0,100,0.28,0.0,0.56,75,13.333333333333334,70.66666666666667,0.0,10.666666666666668,12.0
1565,280502060014,2021,0.0,100,0.46,0.0,0.92,7,0.0,28.57142857142857,0.0,0.0,71.42857142857143
1566,280503060003,2021,0.0,89,0.46,0.0,0.92,35,28.57142857142857,60.0,2.857142857142857,28.57142857142857,8.571428571428571
1567,280504060010,2021,0.0,97,0.46,0.0,0.92,99,11.11111111111111,68.68686868686868,0.0,9.090909090909092,20.2020202020202
1568,280506060002,2021,0.0,100,0.0,0.0,0.0,13,7.6923076923076925,92.3076923076923,0.0,7.6923076923076925,0.0
1569,280515030005,2021,0.0,98,0.28,0.0,0.56,49,10.204081632653061,38.775510204081634,0.0,2.0408163265306123,59.183673469387756
1570,280517030010,2021,0.0,75,0.46,0.0,0.92,8,37.5,25.0,0.0,12.5,62.5
1571,280518030009,2021,0.0,85,0.18,0.0,0.36,13,23.076923076923077,84.61538461538461,0.0,15.384615384615385,0.0
1572,280521030006,2021,0.0,98,0.0,0.0,0.0,126,21.428571428571427,57.936507936507944,0.7936507936507936,15.873015873015872,23.809523809523807
1573,280522030009,2021,0.0,86,0.26,0.0,0.52,71,29.577464788732392,64.7887323943662,9.859154929577464,16.901408450704224,8.450704225352112
1574,310100011539,2021,0.0,100,0.46,0.0,0.92,7,0.0,28.57142857142857,14.285714285714285,28.57142857142857,28.57142857142857
1575,310100011696,2021,0.0,100,0.66,0.4,0.52,7,57.14285714285714,14.285714285714285,0.0,42.857142857142854,42.857142857142854
1576,310200010414,2021,0.0,100,0.66,0.4,0.52,20,50.0,35.0,10.0,50.0,5.0
1577,310200011139,2021,0.0,0,0.66,0.4,0.52,2,100.0,50.0,50.0,0.0,0.0
1578,310200011300,2021,0.0,67,0.66,0.4,0.52,21,90.47619047619048,9.523809523809524,19.047619047619047,66.66666666666666,4.761904761904762
1579,310200011305,2021,0.0,80,0.66,0.4,0.52,15,93.33333333333333,6.666666666666667,26.666666666666668,60.0,6.666666666666667
1580,310200011394,2021,0.0,85,0.66,0.4,0.52,13,100.0,7.6923076923076925,30.76923076923077,38.46153846153847,23.076923076923077
1581,310200011399,2021,0.0,85,0.66,0.4,0.52,13,100.0,7.6923076923076925,0.0,61.53846153846154,30.76923076923077
1582,310200011400,2021,0.0,94,0.66,0.4,0.52,17,76.47058823529412,5.88235294117647,5.88235294117647,64.70588235294117,17.647058823529413
1583,310200011411,2021,0.0,100,0.66,0.4,0.52,5,20.0,60.0,0.0,20.0,20.0
1584,310200011420,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,50.0,50.0
1585,310200011422,2021,0.0,0,0.66,0.4,0.52,2,50.0,0.0,0.0,50.0,0.0
1586,310200011432,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,33.33333333333333,0.0,66.66666666666666
1587,310200011437,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,50.0,50.0,0.0
1588,310200011438,2021,0.0,0,0.66,0.4,0.52,4,75.0,0.0,75.0,0.0,25.0
1589,310200011439,2021,0.0,0,0.66,0.4,0.52,3,66.66666666666666,33.33333333333333,33.33333333333333,0.0,0.0
1590,310200011459,2021,0.0,67,0.66,0.4,0.52,12,66.66666666666666,33.33333333333333,8.333333333333332,50.0,8.333333333333332
1591,310200011489,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333
1592,310200011507,2021,0.0,82,0.66,0.4,0.52,76,63.1578947368421,7.894736842105263,15.789473684210526,67.10526315789474,6.578947368421052
1593,310200011519,2021,0.0,96,0.66,0.4,0.52,79,50.63291139240506,15.18987341772152,29.11392405063291,41.77215189873418,3.79746835443038
1594,310200011529,2021,0.0,53,0.66,0.4,0.52,17,64.70588235294117,17.647058823529413,29.411764705882355,41.17647058823529,11.76470588235294
1595,310200011533,2021,0.0,95,0.66,0.4,0.52,20,75.0,0.0,15.0,60.0,20.0
1596,310200011542,2021,0.0,85,0.66,0.4,0.52,13,92.3076923076923,0.0,0.0,100.0,0.0
1597,310200011630,2021,0.0,98,0.66,0.4,0.52,42,78.57142857142857,19.047619047619047,19.047619047619047,50.0,4.761904761904762
1598,310300011494,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,33.33333333333333,66.66666666666666,0.0
1599,310300011505,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,100.0,0.0,0.0
1600,310400011435,2021,0.0,86,0.66,0.4,0.52,7,100.0,0.0,28.57142857142857,42.857142857142854,28.57142857142857
1601,310400011555,2021,0.0,95,0.66,0.4,0.52,149,79.86577181208054,7.38255033557047,20.80536912751678,46.97986577181208,22.14765100671141
1602,310400011680,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,33.33333333333333,33.33333333333333,0.0
1604,310500011362,2021,0.0,100,0.66,0.4,0.52,26,23.076923076923077,34.61538461538461,15.384615384615385,30.76923076923077,11.538461538461538
1609,310600011211,2021,0.0,89,0.66,0.4,0.52,9,100.0,0.0,0.0,100.0,0.0
1610,310600011348,2021,0.0,66,0.46,0.0,0.92,67,82.08955223880598,0.0,5.970149253731343,91.04477611940298,1.4925373134328357
1611,310600011467,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,0.0
1612,310600011468,2021,0.0,63,0.66,0.4,0.52,8,87.5,12.5,12.5,62.5,0.0
1613,310600011552,2021,0.0,0,0.66,0.4,0.52,4,75.0,0.0,0.0,100.0,0.0
1614,320700010223,2021,0.0,80,0.66,0.4,0.52,30,100.0,0.0,16.666666666666664,83.33333333333334,0.0
1615,320700011221,2021,0.0,30,0.66,0.4,0.52,10,100.0,0.0,20.0,80.0,0.0
1616,320700011427,2021,0.0,73,0.66,0.4,0.52,15,93.33333333333333,0.0,20.0,80.0,0.0
1617,320700011473,2021,0.0,80,0.66,0.4,0.52,5,100.0,0.0,40.0,40.0,20.0
1618,320700011522,2021,0.0,36,0.66,0.4,0.52,28,100.0,0.0,28.57142857142857,71.42857142857143,0.0
1619,320700011527,2021,0.0,47,0.66,0.4,0.52,19,89.47368421052632,0.0,42.10526315789473,57.89473684210527,0.0
1620,320700011600,2021,0.0,59,0.66,0.4,0.52,34,76.47058823529412,0.0,38.23529411764706,61.76470588235294,0.0
1622,320800011269,2021,0.0,82,0.66,0.4,0.52,11,72.72727272727273,0.0,9.090909090909092,90.9090909090909,0.0
1623,320800011320,2021,0.0,60,0.66,0.4,0.52,5,60.0,20.0,40.0,40.0,0.0
1624,320800011530,2021,0.0,0,0.66,0.4,0.52,4,100.0,0.0,25.0,75.0,0.0
1625,320800011537,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,50.0,50.0
1627,320900011227,2021,0.0,69,0.66,0.4,0.52,59,88.13559322033898,0.0,40.67796610169492,54.23728813559322,1.694915254237288
1628,320900011231,2021,0.0,75,0.66,0.4,0.52,8,75.0,0.0,50.0,37.5,12.5
1629,320900011241,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,50.0,50.0,0.0
1630,320900011260,2021,0.0,89,0.66,0.4,0.52,72,84.72222222222221,0.0,20.833333333333336,68.05555555555556,6.944444444444445
1631,320900011263,2021,0.0,67,0.66,0.4,0.52,12,91.66666666666666,0.0,16.666666666666664,75.0,0.0
1632,320900011297,2021,0.0,77,0.66,0.4,0.52,71,94.36619718309859,1.4084507042253522,36.61971830985916,61.97183098591549,0.0
1633,320900011324,2021,0.0,100,0.66,0.4,0.52,10,100.0,0.0,20.0,80.0,0.0
1634,320900011365,2021,0.0,26,0.66,0.4,0.52,46,100.0,0.0,0.0,100.0,0.0
1635,320900011413,2021,0.0,82,0.66,0.4,0.52,17,76.47058823529412,0.0,52.94117647058824,35.294117647058826,11.76470588235294
1636,320900011525,2021,0.0,100,0.66,0.4,0.52,5,60.0,0.0,20.0,80.0,0.0
1637,320900011543,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,0.0
1639,321000010368,2021,0.0,80,0.66,0.4,0.52,5,100.0,0.0,0.0,100.0,0.0
1640,321000011141,2021,0.0,0,0.66,0.4,0.52,2,0.0,50.0,0.0,50.0,0.0
1641,321000011351,2021,0.0,100,0.66,0.4,0.52,6,66.66666666666666,0.0,50.0,33.33333333333333,16.666666666666664
1642,321000011433,2021,0.0,63,0.66,0.4,0.52,8,100.0,0.0,12.5,87.5,0.0
1643,321000011437,2021,0.0,83,0.66,0.4,0.52,70,87.14285714285714,7.142857142857142,31.428571428571427,52.85714285714286,4.285714285714286
1644,321000011438,2021,0.0,65,0.66,0.4,0.52,72,84.72222222222221,2.7777777777777777,25.0,68.05555555555556,1.3888888888888888
1645,321000011440,2021,0.0,56,0.66,0.4,0.52,9,88.88888888888889,11.11111111111111,33.33333333333333,55.55555555555556,0.0
1646,321000011442,2021,0.0,100,0.66,0.4,0.52,5,100.0,20.0,40.0,20.0,0.0
1647,321000011445,2021,0.0,100,0.66,0.4,0.52,12,33.33333333333333,41.66666666666667,8.333333333333332,0.0,50.0
1648,321000011565,2021,0.0,100,0.66,0.4,0.52,6,50.0,0.0,50.0,50.0,0.0
1650,321100011275,2021,0.0,27,0.66,0.4,0.52,15,73.33333333333333,0.0,60.0,40.0,0.0
1651,321100011288,2021,0.0,88,0.66,0.4,0.52,17,64.70588235294117,11.76470588235294,23.52941176470588,52.94117647058824,11.76470588235294
1652,321100011508,2021,0.0,95,0.66,0.4,0.52,22,100.0,13.636363636363635,22.727272727272727,59.09090909090909,4.545454545454546
1653,321100011513,2021,0.0,60,0.66,0.4,0.52,20,95.0,0.0,15.0,80.0,0.0
1654,321100011514,2021,0.0,89,0.66,0.4,0.52,9,88.88888888888889,11.11111111111111,44.44444444444444,33.33333333333333,11.11111111111111
1655,321200011248,2021,0.0,46,0.66,0.4,0.52,24,91.66666666666666,4.166666666666666,29.166666666666668,66.66666666666666,0.0
1656,321200011479,2021,0.0,37,0.66,0.4,0.52,67,91.04477611940298,1.4925373134328357,25.37313432835821,68.65671641791045,1.4925373134328357
1657,321200011511,2021,0.0,63,0.66,0.4,0.52,30,96.66666666666667,0.0,43.333333333333336,56.666666666666664,0.0
1658,321200011550,2021,0.0,100,0.66,0.4,0.52,6,100.0,16.666666666666664,0.0,83.33333333333334,0.0
1659,321200011682,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,100.0,0.0,0.0
1660,321200011684,2021,0.0,0,0.66,0.4,0.52,3,66.66666666666666,0.0,0.0,66.66666666666666,33.33333333333333
1662,331300011350,2021,0.0,64,0.66,0.4,0.52,14,85.71428571428571,0.0,57.14285714285714,42.857142857142854,0.0
1663,331300011412,2021,0.0,13,0.66,0.4,0.52,8,87.5,0.0,75.0,25.0,0.0
1664,331300011419,2021,0.0,88,0.66,0.4,0.52,17,88.23529411764706,5.88235294117647,76.47058823529412,11.76470588235294,5.88235294117647
1665,331300011430,2021,0.0,100,0.66,0.4,0.52,45,60.0,17.77777777777778,11.11111111111111,13.333333333333334,51.11111111111111
1666,331300011605,2021,0.0,55,0.66,0.4,0.52,51,90.19607843137256,0.0,62.745098039215684,37.254901960784316,0.0
1667,331300011670,2021,0.0,93,0.66,0.4,0.52,15,93.33333333333333,0.0,73.33333333333333,13.333333333333334,13.333333333333334
1669,331400011474,2021,0.0,0,0.66,0.4,0.52,4,75.0,25.0,50.0,25.0,0.0
1670,331400011477,2021,0.0,60,0.66,0.4,0.52,5,80.0,0.0,60.0,40.0,0.0
1671,331400011478,2021,0.0,0,0.66,0.4,0.52,4,75.0,0.0,0.0,100.0,0.0
1672,331400011558,2021,0.0,0,0.66,0.4,0.52,2,100.0,50.0,0.0,50.0,0.0
1673,331400011561,2021,0.0,100,0.66,0.4,0.52,11,81.81818181818183,18.181818181818183,36.36363636363637,45.45454545454545,0.0
1674,331400011614,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,50.0,0.0,0.0
1676,331500010448,2021,0.0,87,0.66,0.4,0.52,83,74.69879518072288,7.228915662650602,38.55421686746988,43.373493975903614,8.433734939759036
1677,331500011429,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,66.66666666666666,33.33333333333333,0.0
1678,331500011464,2021,0.0,0,0.66,0.4,0.52,3,33.33333333333333,66.66666666666666,33.33333333333333,0.0,0.0
1679,331500011497,2021,0.0,86,0.66,0.4,0.52,7,28.57142857142857,57.14285714285714,14.285714285714285,14.285714285714285,0.0
1680,331500011592,2021,0.0,60,0.66,0.4,0.52,10,90.0,20.0,30.0,20.0,30.0
1681,331500011684,2021,0.0,0,0.66,0.4,0.52,3,0.0,66.66666666666666,0.0,0.0,0.0
1684,331600011455,2021,0.0,40,0.66,0.4,0.52,5,80.0,0.0,100.0,0.0,0.0
1685,331600011498,2021,0.0,63,0.66,0.4,0.52,8,75.0,12.5,50.0,37.5,0.0
1686,331700011122,2021,0.0,57,0.66,0.4,0.52,51,78.43137254901961,3.9215686274509802,86.27450980392157,7.8431372549019605,0.0
1687,331700011408,2021,0.0,68,0.66,0.4,0.52,28,100.0,3.571428571428571,75.0,14.285714285714285,7.142857142857142
1688,331700011531,2021,0.0,0,0.66,0.4,0.52,3,66.66666666666666,0.0,100.0,0.0,0.0
1689,331700011543,2021,0.0,60,0.66,0.4,0.52,15,66.66666666666666,0.0,73.33333333333333,20.0,0.0
1690,331700011568,2021,0.0,50,0.66,0.4,0.52,6,50.0,0.0,100.0,0.0,0.0
1691,331700011600,2021,0.0,57,0.66,0.4,0.52,28,57.14285714285714,3.571428571428571,85.71428571428571,7.142857142857142,3.571428571428571
1692,331700011751,2021,0.0,88,0.66,0.4,0.52,8,87.5,0.0,100.0,0.0,0.0
1693,331800011567,2021,0.0,51,0.66,0.4,0.52,35,80.0,2.857142857142857,74.28571428571429,22.857142857142858,0.0
1694,331800011569,2021,0.0,71,0.66,0.4,0.52,7,71.42857142857143,0.0,100.0,0.0,0.0
1695,331800011617,2021,0.0,80,0.66,0.4,0.52,5,40.0,0.0,100.0,0.0,0.0
1696,331800011629,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,50.0,50.0,0.0
1697,331800011633,2021,0.0,0,0.66,0.4,0.52,3,66.66666666666666,0.0,100.0,0.0,0.0
1699,331900011409,2021,0.0,32,0.66,0.4,0.52,19,89.47368421052632,0.0,78.94736842105263,15.789473684210526,5.263157894736842
1700,331900011502,2021,0.0,33,0.66,0.4,0.52,12,75.0,0.0,41.66666666666667,41.66666666666667,8.333333333333332
1701,331900011504,2021,0.0,33,0.66,0.4,0.52,12,50.0,0.0,41.66666666666667,58.333333333333336,0.0
1702,331900011583,2021,0.0,00,0.66,0.4,0.52,14,85.71428571428571,0.0,0.0,100.0,0.0
1703,331900011615,2021,0.0,70,0.66,0.4,0.52,10,70.0,0.0,50.0,20.0,30.0
1704,331900011618,2021,0.0,0,0.66,0.4,0.52,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0
1705,331900011659,2021,0.0,73,0.66,0.4,0.52,11,100.0,9.090909090909092,0.0,36.36363636363637,45.45454545454545
1706,331900011660,2021,0.0,32,0.66,0.4,0.52,22,77.27272727272727,9.090909090909092,54.54545454545454,36.36363636363637,0.0
1707,331900011683,2021,0.0,58,0.66,0.4,0.52,12,91.66666666666666,8.333333333333332,50.0,33.33333333333333,8.333333333333332
1708,331900011764,2021,0.0,96,0.66,0.4,0.52,23,78.26086956521739,0.0,21.73913043478261,47.82608695652174,17.391304347826086
1709,332000011445,2021,0.0,84,0.66,0.4,0.52,199,85.92964824120602,24.120603015075375,1.507537688442211,31.65829145728643,41.20603015075377
1710,332000011490,2021,0.0,99,0.66,0.4,0.52,85,67.05882352941175,37.64705882352941,1.1764705882352942,28.235294117647058,28.235294117647058
1711,332000011505,2021,0.0,72,0.66,0.4,0.52,47,87.2340425531915,14.893617021276595,2.127659574468085,38.297872340425535,42.5531914893617
1712,332100011344,2021,0.0,0,0.66,0.4,0.52,4,75.0,75.0,0.0,25.0,0.0
1713,332100011348,2021,0.0,38,0.66,0.4,0.52,8,62.5,12.5,12.5,37.5,37.5
1714,332100011468,2021,0.0,90,0.66,0.4,0.52,101,58.415841584158414,35.64356435643564,29.7029702970297,24.752475247524753,6.9306930693069315
1715,332100011525,2021,0.0,71,0.66,0.4,0.52,7,71.42857142857143,42.857142857142854,0.0,14.285714285714285,42.857142857142854
1716,332100011540,2021,0.0,76,0.66,0.4,0.52,29,68.96551724137932,6.896551724137931,24.137931034482758,44.827586206896555,24.137931034482758
1717,332100011559,2021,0.0,20,0.66,0.4,0.52,5,60.0,0.0,0.0,80.0,20.0
1718,332100011620,2021,0.0,57,0.66,0.4,0.52,7,85.71428571428571,14.285714285714285,28.57142857142857,42.857142857142854,14.285714285714285
1719,332200011405,2021,0.0,0,0.66,0.4,0.52,2,50.0,0.0,50.0,0.0,50.0
1720,332200011535,2021,0.0,100,0.66,0.4,0.52,10,50.0,20.0,30.0,10.0,40.0
1721,332300011493,2021,0.0,73,0.66,0.4,0.52,15,66.66666666666666,0.0,73.33333333333333,20.0,0.0
1722,332300011644,2021,0.0,61,0.66,0.4,0.52,51,76.47058823529412,0.0,92.15686274509804,7.8431372549019605,0.0
1723,333200010564,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,33.33333333333333,66.66666666666666,0.0
1724,333200011545,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,0.0
1725,333200011554,2021,0.0,89,0.66,0.4,0.52,9,66.66666666666666,33.33333333333333,0.0,55.55555555555556,11.11111111111111
1726,333200011556,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,0.0
1727,342400011264,2021,0.0,100,0.66,0.4,0.52,17,64.70588235294117,23.52941176470588,0.0,35.294117647058826,35.294117647058826
1728,342400011293,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,0.0,100.0,0.0
1729,342400011296,2021,0.0,75,0.66,0.4,0.52,12,91.66666666666666,0.0,0.0,100.0,0.0
1730,342400011299,2021,0.0,0,0.66,0.4,0.52,2,50.0,50.0,0.0,50.0,0.0
1731,342400011455,2021,0.0,0,0.66,0.4,0.52,2,50.0,50.0,0.0,0.0,50.0
1732,342400011485,2021,0.0,75,0.66,0.4,0.52,8,25.0,0.0,12.5,50.0,37.5
1733,342400011520,2021,0.0,95,0.66,0.4,0.52,60,75.0,0.0,5.0,85.0,10.0
1734,342400011550,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,0.0
1735,342400011585,2021,0.0,91,0.66,0.4,0.52,11,54.54545454545454,27.27272727272727,0.0,36.36363636363637,9.090909090909092
1736,342400011610,2021,0.0,96,0.66,0.4,0.52,23,82.6086956521739,13.043478260869565,0.0,56.52173913043478,30.434782608695656
1737,342500011240,2021,0.0,0,0.66,0.4,0.52,2,50.0,0.0,50.0,50.0,0.0
1738,342500011263,2021,0.0,67,0.66,0.4,0.52,6,83.33333333333334,0.0,0.0,66.66666666666666,33.33333333333333
1739,342500011281,2021,0.0,100,0.66,0.4,0.52,12,58.333333333333336,0.0,8.333333333333332,8.333333333333332,75.0
1740,342500011285,2021,0.0,100,0.66,0.4,0.52,5,40.0,40.0,0.0,20.0,40.0
1741,342500011425,2021,0.0,74,0.66,0.4,0.52,93,81.72043010752688,7.526881720430108,16.129032258064516,39.784946236559136,32.25806451612903
1742,342500011792,2021,0.0,80,0.66,0.4,0.52,10,40.0,10.0,40.0,30.0,20.0
1743,342600011415,2021,0.0,80,0.46,0.0,0.92,10,70.0,0.0,40.0,0.0,50.0
1744,342600011430,2021,0.0,0,0.66,0.4,0.52,2,100.0,50.0,0.0,50.0,0.0
