,schoolcode,year,mathpass,totaltested,percenttotaltested,white,black,hispanic,disability,lowincome,classsize,schoolmode
610,200933480260001,2019,0.322,118.0,1.0,0.9830508474576272,0.0,0.0,0.0932203389830508,0.3474576271186441,23.0,0.0
611,200933480260001,2018,0.284,95.0,1.0,0.968421052631579,0.0,0.0,0.1473684210526315,0.4210526315789473,21.0,0.0
612,200961000260001,2021,0.138,29.0,1.0,0.9655172413793104,0.0,0.0,0.0,0.4482758620689655,12.4,0.3636363636363636
613,200961000260001,2019,0.129,31.0,1.0,0.967741935483871,0.0,0.0,0.0,0.4838709677419355,13.7,0.0
614,200961000260001,2018,0.206,34.0,1.0,0.9705882352941176,0.0,0.0,0.0,0.0,8.0,0.0
615,200962000260001,2021,0.059,17.0,0.895,1.0,0.0,0.0,0.0,0.7647058823529411,10.9,0.0909090909090909
616,200962000260001,2019,0.061,33.0,1.0,0.9393939393939394,0.0,0.0,0.0,0.303030303030303,14.4,0.0
617,200962000260001,2018,0.346,26.0,1.0,1.0,0.0,0.0,0.0,0.5,12.0,0.0
618,200962250160001,2021,0.105,95.0,0.96,0.968421052631579,0.0,0.0,0.1684210526315789,0.3578947368421052,12.3,0.2272727272727272
619,200962250160001,2019,0.138,94.0,0.979,0.9574468085106383,0.0,0.0,0.1276595744680851,0.4361702127659574,19.0,0.0
620,200962250160001,2018,0.157,102.0,1.0,0.9607843137254902,0.0,0.0,0.1078431372549019,0.4607843137254901,18.0,0.0
621,200970030260001,2021,0.049,41.0,1.0,0.975609756097561,0.0,0.0,0.2682926829268293,0.4878048780487805,10.5,0.0909090909090909
622,200970030260001,2019,0.073,41.0,0.953,1.0,0.0,0.0,0.0,0.2926829268292683,14.7,0.0
623,200970030260001,2018,0.213,47.0,1.0,0.9787234042553192,0.0,0.0,0.0,0.4468085106382978,14.0,0.0
624,200970050260001,2021,0.143,84.0,0.977,0.9285714285714286,0.0,0.0,0.2142857142857142,0.4523809523809524,19.0,0.0454545454545454
625,200970050260001,2019,0.159,82.0,1.0,0.951219512195122,0.0,0.0,0.2195121951219512,0.4390243902439024,19.9,0.0
626,200970050260001,2018,0.121,91.0,1.0,0.945054945054945,0.0,0.0,0.1318681318681318,0.5384615384615384,17.0,0.0
627,210280990260001,2021,0.035,57.0,0.966,0.9824561403508772,0.0,0.0,0.2456140350877192,0.5789473684210527,16.7,0.4545454545454545
628,210280990260001,2019,0.145,55.0,0.982,0.9636363636363636,0.0,0.0,0.2,0.6,19.0,0.0
629,210280990260001,2018,0.154,52.0,0.981,0.9423076923076924,0.0,0.0,0.2115384615384615,0.0,12.0,0.0
630,210281030130001,2021,0.205,132.0,0.88,0.946969696969697,0.0,0.0,0.106060606060606,0.4090909090909091,18.6,0.4545454545454545
631,210281030130001,2019,0.214,140.0,0.959,0.9571428571428572,0.0,0.0,0.0714285714285714,0.4571428571428571,20.8,0.0
632,210281030130001,2018,0.195,133.0,1.0,0.9849624060150376,0.0,0.0,0.1428571428571428,0.5338345864661654,18.0,0.0
633,210281680260001,2021,0.1,90.0,0.9,0.9444444444444444,0.0,0.0,0.2111111111111111,0.3666666666666666,16.6,0.4545454545454545
634,210281680260001,2019,0.297,84.0,0.913,0.9761904761904762,0.0,0.0,0.119047619047619,0.4166666666666667,17.2,0.0
635,210281680260001,2018,0.1969999999999999,117.0,0.975,0.9572649572649572,0.0,0.0,0.1111111111111111,0.4786324786324786,14.0,0.0
636,210281740260001,2021,0.143,28.0,1.0,1.0,0.0,0.0,0.0,0.3928571428571428,12.8,0.3636363636363636
637,210281740260001,2019,0.174,23.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,11.1,0.0
638,210281740260001,2018,0.138,29.0,1.0,1.0,0.0,0.0,0.0,0.5172413793103449,10.0,0.0
639,210281880260001,2021,0.154,39.0,0.907,0.8461538461538461,0.0,0.0,0.0,0.5641025641025641,11.8,0.9090909090909092
640,210281880260001,2019,0.163,43.0,0.977,0.9302325581395348,0.0,0.0,0.0,0.5813953488372093,15.8,0.0
641,210281880260001,2018,0.2,35.0,1.0,0.9714285714285714,0.0,0.0,0.0,0.4571428571428571,14.0,0.0
642,210281960260001,2021,0.262,42.0,0.977,0.8809523809523809,0.0,0.0,0.0,0.2619047619047619,13.3,0.5
643,210281960260001,2019,0.256,43.0,1.0,0.9767441860465116,0.0,0.0,0.0,0.3255813953488372,13.7,0.0
644,210281960260001,2018,0.244,41.0,0.976,0.975609756097561,0.0,0.0,0.0,0.5121951219512195,13.0,0.0
645,210440010260001,2021,0.25,36.0,1.0,0.9722222222222222,0.0,0.0,0.0,0.4166666666666667,15.4,0.0
646,210440010260001,2019,0.205,39.0,0.975,0.9743589743589745,0.0,0.0,0.0,0.3846153846153846,16.4,0.0
647,210440010260001,2018,0.178,45.0,1.0,1.0,0.0,0.0,0.0,0.3111111111111111,15.0,0.0
648,210441330170001,2021,0.1169999999999999,77.0,0.917,0.961038961038961,0.0,0.0,0.0,0.5064935064935064,17.2,0.0
649,210441330170001,2019,0.1689999999999999,78.0,0.897,0.9743589743589745,0.0,0.0,0.0,0.4487179487179487,21.1,0.0
650,210441330170001,2018,0.128,86.0,0.977,0.9302325581395348,0.0,0.0,0.0,0.5581395348837209,21.0,0.0
651,210610010260001,2021,0.138,130.0,0.949,0.8153846153846154,0.0,0.0,0.1153846153846153,0.5230769230769231,18.6,0.409090909090909
652,210610010260001,2019,0.207,145.0,0.967,0.8413793103448276,0.0,0.0,0.1172413793103448,0.4758620689655172,20.3,0.0
653,210610010260001,2018,0.223,112.0,0.982,0.8839285714285714,0.0,0.0,0.1071428571428571,0.4821428571428571,20.0,0.0
654,211000010260001,2021,0.185,81.0,0.988,0.9753086419753086,0.0,0.0,0.1481481481481481,0.5679012345679012,14.0,0.4545454545454545
655,211000010260001,2019,0.174,86.0,0.989,0.8953488372093024,0.0,0.0,0.1395348837209302,0.5697674418604651,8.5,0.0
656,211000010260001,2018,0.2,75.0,1.0,0.9333333333333332,0.0,0.0,0.24,0.5866666666666667,20.0,0.0
657,211000020260001,2021,0.136,250.0,0.926,0.812,0.1,0.0,0.164,0.424,17.6,0.0
658,211000020260001,2019,0.183,230.0,0.975,0.8043478260869565,0.0869565217391304,0.0,0.1260869565217391,0.4478260869565217,17.6,0.0
659,211000020260001,2018,0.225,258.0,0.992,0.8062015503875969,0.0736434108527131,0.0465116279069767,0.1511627906976744,0.4302325581395348,16.0,0.0
660,211000030260001,2021,0.185,27.0,1.0,0.9629629629629628,0.0,0.0,0.0,0.5555555555555556,17.5,0.4545454545454545
661,211000030260001,2019,0.091,33.0,1.0,1.0,0.0,0.0,0.0,0.5151515151515151,15.5,0.0
662,211000030260001,2018,0.152,33.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0
663,211000040260001,2021,0.221,140.0,0.909,0.9071428571428573,0.0,0.0,0.0928571428571428,0.4571428571428571,20.0,0.4545454545454545
664,211000040260001,2019,0.241,174.0,0.989,0.8735632183908046,0.0,0.0,0.1896551724137931,0.5229885057471264,21.8,0.0
665,211000040260001,2018,0.356,186.0,0.939,0.9301075268817204,0.0,0.0,0.1505376344086021,0.4354838709677419,18.0,0.0
666,211000050260001,2021,0.368,155.0,0.987,0.8709677419354839,0.0,0.0,0.0967741935483871,0.3290322580645161,21.0,0.0
667,211000050260001,2019,0.3879999999999999,147.0,1.0,0.8503401360544217,0.0,0.0,0.0884353741496598,0.2653061224489796,22.1,0.0
668,211000050260001,2018,0.492,130.0,1.0,0.946153846153846,0.0,0.0,0.1384615384615384,0.2846153846153846,16.0,0.0
669,240320010260001,2021,0.3229999999999999,155.0,0.975,0.8903225806451613,0.0,0.0967741935483871,0.1741935483870967,0.2193548387096774,12.7,0.1818181818181818
670,240320010260001,2019,0.37,165.0,0.982,0.9393939393939394,0.0,0.0,0.0666666666666666,0.2424242424242424,22.0,0.0
671,240320010260001,2018,0.319,163.0,1.0,0.9141104294478528,0.0,0.0674846625766871,0.0,0.2576687116564417,20.0,0.0
672,240320730170001,2021,0.28,50.0,1.0,0.92,0.0,0.0,0.0,0.3,13.9,0.2272727272727272
673,240320730170001,2019,0.275,43.0,0.935,0.9767441860465116,0.0,0.0,0.0,0.2790697674418604,18.2,0.0
674,240320730170001,2018,0.268,52.0,0.945,0.9423076923076924,0.0,0.0,0.2307692307692307,0.3076923076923077,13.0,0.0
675,240321010160001,2021,0.31,200.0,0.985,0.76,0.0,0.175,0.135,0.175,21.3,0.45
676,240321010160001,2019,0.3939999999999999,221.0,0.982,0.7692307692307693,0.0,0.171945701357466,0.171945701357466,0.1990950226244343,21.3,0.0
677,240321010160001,2018,0.379,211.0,0.995,0.7819905213270142,0.0,0.1611374407582938,0.0900473933649289,0.1611374407582938,19.0,0.0
678,240321110160001,2021,0.286,637.0,0.935,0.706436420722135,0.0313971742543171,0.205651491365777,0.0926216640502354,0.1444270015698587,26.0,0.4545454545454545
679,240321110160001,2019,0.3429999999999999,688.0,0.961,0.748546511627907,0.0377906976744186,0.1787790697674418,0.0915697674418604,0.1787790697674418,26.7,0.0
680,240321110160001,2018,0.298,655.0,0.988,0.7099236641221374,0.0580152671755725,0.1984732824427481,0.0778625954198473,0.1541984732824427,23.0,0.0
681,240470180160001,2021,0.205,44.0,1.0,0.8636363636363636,0.0,0.0,0.0,0.0,13.7,0.45
682,240470180160001,2019,0.161,31.0,1.0,0.9032258064516128,0.0,0.0,0.0,0.0,14.7,0.0
683,240470180160001,2018,0.349,43.0,1.0,0.9534883720930232,0.0,0.0,0.0,0.0,11.0,0.0
684,240471150260001,2021,0.3229999999999999,471.0,0.933,0.6666666666666666,0.0743099787685774,0.1868365180467091,0.1401273885350318,0.1719745222929936,26.1,0.4090909090909091
685,240471150260001,2019,0.363,455.0,0.962,0.7098901098901099,0.0483516483516483,0.1736263736263736,0.1758241758241758,0.178021978021978,23.4,0.0
686,240471150260001,2018,0.3389999999999999,434.0,1.0,0.6589861751152074,0.0829493087557603,0.2004608294930875,0.1359447004608295,0.2027649769585253,19.0,0.0
687,240473080260001,2021,0.289,673.0,0.959,0.5735512630014858,0.0728083209509658,0.2540861812778603,0.1901931649331352,0.1872213967310549,25.1,0.6818181818181819
688,240473080260001,2019,0.406,668.0,0.982,0.6197604790419161,0.0868263473053892,0.2065868263473053,0.1616766467065868,0.2619760479041916,25.5,0.0
689,240473080260001,2018,0.395,658.0,0.997,0.6185410334346505,0.0835866261398176,0.2218844984802431,0.1109422492401215,0.2325227963525835,26.0,0.0
690,240473080260002,2021,0.354,717.0,0.964,0.5271966527196653,0.103207810320781,0.1896792189679219,0.1687587168758716,0.1659693165969316,25.4,0.6818181818181819
691,240473080260002,2019,0.406,675.0,0.988,0.5288888888888889,0.1362962962962963,0.1644444444444444,0.1318518518518518,0.2518518518518518,24.8,0.0
692,240473080260002,2018,0.444,657.0,0.992,0.5768645357686454,0.1141552511415525,0.1567732115677321,0.0958904109589041,0.2222222222222222,23.0,0.0
693,260290010260001,2021,0.059,17.0,1.0,1.0,0.0,0.0,0.0,0.5882352941176471,9.9,0.1818181818181818
694,260290010260001,2019,0.036,27.0,0.931,0.925925925925926,0.0,0.0,0.0,0.4814814814814814,11.2,0.0
695,260290010260001,2018,0.0969999999999999,31.0,1.0,0.967741935483871,0.0,0.0,0.0,0.6451612903225806,11.0,0.0
696,260290020260001,2021,0.048,21.0,0.913,0.9047619047619048,0.0,0.0,0.0,0.0,8.0,0.3636363636363636
697,260290020260001,2019,0.111,27.0,0.964,0.9629629629629628,0.0,0.0,0.0,0.4814814814814814,10.6,0.0
698,260290020260001,2018,0.121,24.0,0.923,0.9583333333333334,0.0,0.0,0.0,0.0,11.0,0.0
699,260290030260001,2021,0.083,24.0,0.923,1.0,0.0,0.0,0.0,0.0,11.2,0.2272727272727272
700,260290030260001,2019,0.061,33.0,1.0,0.9090909090909092,0.0,0.0,0.0,0.5151515151515151,15.0,0.0
701,260290030260001,2018,0.0289999999999999,34.0,1.0,1.0,0.0,0.0,0.0,0.4411764705882353,15.0,0.0
702,260290040260001,2021,0.278,18.0,0.947,0.9444444444444444,0.0,0.0,0.0,0.0,10.3,0.1818181818181818
703,260290040260001,2019,0.174,23.0,1.0,1.0,0.0,0.0,0.0,0.0,12.6,0.0
704,260290040260001,2018,0.261,23.0,1.0,1.0,0.0,0.0,0.0,0.4782608695652174,11.0,0.0
705,260290660250001,2021,0.247,150.0,0.949,0.9466666666666668,0.0,0.0,0.14,0.4133333333333333,21.2,0.5909090909090908
706,260290660250001,2019,0.304,158.0,0.981,0.9493670886075948,0.0,0.0,0.1518987341772152,0.3354430379746835,21.2,0.0
707,260290660250001,2018,0.258,151.0,1.0,0.9602649006622516,0.0,0.0,0.1324503311258278,0.423841059602649,15.0,0.0
708,260343070160001,2021,0.191,68.0,0.932,0.8970588235294118,0.0,0.0,0.1764705882352941,0.2352941176470588,12.4,0.2272727272727272
709,260343070160001,2019,0.27,74.0,1.0,1.0,0.0,0.0,0.1486486486486486,0.0,12.8,0.0
710,260343070160001,2018,0.205,88.0,0.989,0.9886363636363636,0.0,0.0,0.1363636363636363,0.3295454545454545,13.0,0.0
711,260343160260001,2021,0.133,45.0,1.0,0.9333333333333332,0.0,0.0,0.0,0.0,14.7,0.0909090909090909
712,260343160260001,2019,0.175,38.0,0.905,0.9210526315789472,0.0,0.0,0.0,0.3157894736842105,14.5,0.0
713,260343160260001,2018,0.204,54.0,0.982,0.9629629629629628,0.0,0.0,0.0,0.2592592592592592,16.0,0.0
714,260621030260001,2021,0.103,29.0,0.935,1.0,0.0,0.0,0.0,0.4137931034482758,15.6,0.2727272727272727
715,260621030260001,2019,0.158,38.0,0.974,0.9736842105263158,0.0,0.0,0.0,0.6052631578947368,15.7,0.0
716,260621030260001,2018,0.2289999999999999,35.0,1.0,1.0,0.0,0.0,0.0,0.3714285714285714,13.0,0.0
717,260621700260001,2021,0.098,41.0,0.872,0.951219512195122,0.0,0.0,0.0,0.3170731707317073,11.4,0.3181818181818182
718,260621700260001,2019,0.174,46.0,0.958,0.9782608695652174,0.0,0.0,0.217391304347826,0.4130434782608695,15.5,0.0
719,260621700260001,2018,0.271,59.0,0.983,0.9491525423728814,0.0,0.0,0.2542372881355932,0.4576271186440678,10.0,0.0
720,260621850260001,2021,0.264,144.0,0.966,0.7430555555555556,0.0902777777777777,0.0833333333333333,0.1319444444444444,0.3402777777777778,17.1,0.4545454545454545
721,260621850260001,2019,0.362,149.0,1.0,0.785234899328859,0.0939597315436241,0.0,0.1677852348993288,0.3624161073825503,21.3,0.0
722,260621850260001,2018,0.366,134.0,1.0,0.7761194029850746,0.1044776119402985,0.0,0.1194029850746268,0.3283582089552239,17.0,0.0
723,260850050260001,2021,0.182,66.0,0.971,0.9393939393939394,0.0,0.0,0.2424242424242424,0.4242424242424242,14.5,0.2727272727272727
724,260850050260001,2019,0.186,86.0,1.0,0.9534883720930232,0.0,0.0,0.1162790697674418,0.4302325581395348,17.7,0.0
725,260850050260001,2018,0.127,79.0,1.0,0.9493670886075948,0.0,0.0,0.2025316455696202,0.3924050632911392,15.0,0.0
726,280061030220001,2021,0.071,28.0,0.933,0.0,0.0,0.7142857142857143,0.0,0.75,13.8,0.8636363636363638
727,280061030220001,2019,0.04,24.0,0.923,0.0,0.0,0.75,0.0,0.9583333333333334,12.4,0.0
728,280061030220001,2018,0.0289999999999999,34.0,1.0,0.0,0.0,0.8529411764705882,0.2941176470588235,0.9705882352941176,10.0,0.0
729,280063030260001,2021,0.2,20.0,1.0,0.9,0.0,0.0,0.0,0.0,8.4,0.5909090909090908
730,280063030260001,2019,0.222,27.0,0.964,0.8888888888888888,0.0,0.0,0.0,0.4814814814814814,8.0,0.0
731,280063030260001,2018,0.431,20.0,0.909,0.85,0.0,0.0,0.0,0.0,10.0,0.0
732,280063400260001,2021,0.148,81.0,0.988,0.925925925925926,0.0,0.0,0.2345679012345679,0.345679012345679,22.9,0.4545454545454546
733,280063400260001,2019,0.264,91.0,0.989,0.945054945054945,0.0,0.0,0.2197802197802197,0.4505494505494505,19.2,0.0
734,280063400260001,2018,0.1689999999999999,83.0,1.0,0.9156626506024096,0.0,0.0,0.144578313253012,0.4698795180722891,20.0,0.0
735,280065000150001,2021,0.258,128.0,0.908,0.9140625,0.0,0.0,0.1875,0.1015625,23.3,0.3636363636363636
736,280065000150001,2019,0.246,130.0,0.97,0.9153846153846154,0.0,0.0,0.1692307692307692,0.3461538461538461,25.3,0.0
737,280065000150001,2018,0.225,129.0,0.985,0.9302325581395348,0.0,0.0,0.1240310077519379,0.3410852713178294,17.0,0.0
738,280065020170001,2021,0.191,92.0,0.929,0.6739130434782609,0.0,0.2717391304347826,0.1739130434782608,0.4239130434782608,16.6,0.6818181818181818
739,280065020170001,2019,0.2739999999999999,106.0,0.964,0.6509433962264151,0.0,0.2830188679245283,0.0943396226415094,0.5188679245283019,18.1,0.0
740,280065020170001,2018,0.2739999999999999,113.0,0.966,0.6991150442477876,0.0,0.2566371681415929,0.1592920353982301,0.4336283185840708,15.0,0.0
741,280372230260001,2021,0.392,79.0,0.988,0.9493670886075948,0.0,0.0,0.1265822784810126,0.0,18.6,0.3181818181818182
742,280372230260001,2019,0.488,80.0,0.976,0.9125,0.0,0.0,0.1375,0.2125,21.7,0.0
743,280372230260001,2018,0.51,96.0,1.0,0.96875,0.0,0.0,0.1145833333333333,0.1458333333333333,18.0,0.0
744,280372260260001,2021,0.2269999999999999,22.0,1.0,0.8636363636363636,0.0,0.0,0.0,0.0,10.7,0.0909090909090909
745,280372260260001,2019,0.44,25.0,1.0,0.84,0.0,0.0,0.0,0.0,11.2,0.0
746,280372260260001,2018,0.16,25.0,1.0,0.88,0.0,0.0,0.0,0.0,10.0,0.0
747,280372280260001,2021,0.348,187.0,0.995,0.93048128342246,0.0,0.0,0.1283422459893048,0.1764705882352941,20.9,0.4545454545454545
748,280372280260001,2019,0.344,192.0,1.0,0.9322916666666666,0.0,0.0520833333333333,0.0989583333333333,0.1927083333333333,22.2,0.0
749,280372280260001,2018,0.359,192.0,1.0,0.921875,0.0,0.0572916666666666,0.1197916666666666,0.25,21.0,0.0
750,280372290260001,2021,0.063,111.0,0.828,0.7207207207207207,0.09009009009009,0.1531531531531531,0.1891891891891892,0.6846846846846847,20.5,0.4545454545454545
751,280372290260001,2019,0.096,120.0,0.916,0.7666666666666667,0.0916666666666666,0.0916666666666666,0.1916666666666666,0.75,23.1,0.0
752,280372290260001,2018,0.161,116.0,0.935,0.6724137931034483,0.1120689655172413,0.1982758620689655,0.1293103448275862,0.5862068965517241,19.0,0.0
753,280881000260001,2021,0.2339999999999999,47.0,0.979,0.9574468085106383,0.0,0.0,0.0,0.2978723404255319,14.7,0.1363636363636363
754,280881000260001,2019,0.17,47.0,1.0,0.8723404255319149,0.0,0.0,0.3191489361702128,0.3829787234042553,12.9,0.0
755,280881000260001,2018,0.315,54.0,0.964,0.9444444444444444,0.0,0.0,0.0,0.3148148148148148,12.0,0.0
756,300020050260001,2021,0.158,19.0,1.0,0.6842105263157895,0.0,0.0,0.0,1.0,11.1,0.4545454545454545
757,300020050260001,2019,0.095,21.0,0.955,0.9523809523809524,0.0,0.0,0.0,0.9523809523809524,10.3,0.0
758,300020050260001,2018,0.0,26.0,1.0,0.8076923076923077,0.0,0.0,0.0,1.0,15.0,0.0
759,300391650160001,2021,0.266,207.0,0.904,0.5362318840579711,0.2560386473429952,0.1207729468599033,0.1835748792270531,0.961352657004831,18.1,0.0
760,300391650160001,2019,0.347,248.0,0.992,0.5604838709677419,0.2701612903225806,0.0927419354838709,0.1854838709677419,0.6209677419354839,18.7,0.0
761,300391650160001,2018,0.419,222.0,0.982,0.4909909909909909,0.2972972972972973,0.1261261261261261,0.1396396396396396,0.6081081081081081,18.0,0.0
762,300391760260001,2021,0.162,68.0,0.971,0.9852941176470588,0.0,0.0,0.2205882352941176,0.4117647058823529,16.3,0.3636363636363636
763,300391760260001,2019,0.184,76.0,1.0,0.9342105263157896,0.0,0.0,0.2763157894736842,0.5131578947368421,20.7,0.0
764,300391760260001,2018,0.1689999999999999,59.0,1.0,0.9830508474576272,0.0,0.0,0.0,0.3898305084745763,19.0,0.0
765,300391860260001,2021,0.152,112.0,0.875,0.6428571428571429,0.1696428571428571,0.125,0.1875,0.9642857142857144,19.2,0.4545454545454545
766,300391860260001,2019,0.1969999999999999,157.0,0.981,0.7006369426751592,0.1592356687898089,0.0636942675159235,0.2547770700636942,0.9808917197452228,21.0,0.0
767,300391860260001,2018,0.231,143.0,0.986,0.7482517482517482,0.1048951048951049,0.0909090909090909,0.1608391608391608,1.0,25.0,0.0
768,300391960260001,2021,0.12,25.0,1.0,1.0,0.0,0.0,0.0,0.52,12.9,0.1818181818181818
769,300391960260001,2019,0.231,26.0,1.0,1.0,0.0,0.0,0.0,0.4230769230769231,16.4,0.0
770,300391960260001,2018,0.182,33.0,1.0,0.9393939393939394,0.0,0.0,0.303030303030303,0.4848484848484848,10.0,0.0
771,300771010260001,2021,0.0,29.0,0.853,0.0,0.6896551724137931,0.0,0.0,1.0,17.0,0.0
772,300771010260001,2019,0.0,32.0,0.941,0.0,0.625,0.0,0.0,1.0,14.4,0.0
773,300771010260001,2018,0.035,27.0,0.9,0.0,0.5925925925925926,0.0,0.0,1.0,13.0,0.0
774,300910170220001,2021,0.214,42.0,1.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.5238095238095238,18.1,0.3181818181818182
775,300910170220001,2019,0.357,56.0,1.0,0.75,0.0,0.25,0.0,0.5714285714285714,17.9,0.0
776,300910170220001,2018,0.244,45.0,1.0,0.6444444444444445,0.0,0.3555555555555555,0.0,0.6,16.0,0.0
777,300910660220001,2021,0.067,15.0,0.938,0.8666666666666667,0.0,0.0,0.0,0.9333333333333332,21.5,0.5454545454545454
778,300910660220001,2019,0.077,26.0,0.963,0.9615384615384616,0.0,0.0,0.0,0.8846153846153846,18.8,0.0
779,300910660220001,2018,0.067,15.0,1.0,1.0,0.0,0.0,0.0,0.8666666666666667,14.0,0.0
780,300910810160001,2021,0.14,129.0,0.935,0.8527131782945736,0.0,0.1085271317829457,0.1937984496124031,0.4341085271317829,20.9,0.4545454545454545
781,300910810160001,2019,0.216,111.0,0.974,0.9009009009009008,0.0,0.0,0.1081081081081081,0.4504504504504504,22.4,0.0
782,300910810160001,2018,0.163,135.0,0.971,0.9333333333333332,0.0,0.0,0.1481481481481481,0.3777777777777777,15.0,0.0
783,300910840260001,2021,0.053,19.0,0.95,0.9473684210526316,0.0,0.0,0.0,0.631578947368421,13.1,0.5454545454545454
784,300910840260001,2019,0.2339999999999999,17.0,0.944,1.0,0.0,0.0,0.0,1.0,10.2,0.0
785,300910840260001,2018,0.087,23.0,1.0,1.0,0.0,0.0,0.0,0.4347826086956521,15.0,0.0
786,310450460220001,2021,0.149,570.0,0.8029999999999999,0.0947368421052631,0.0614035087719298,0.7526315789473684,0.1070175438596491,0.6877192982456141,22.3,0.5454545454545454
787,310450460220001,2019,0.171,583.0,0.946,0.1012006861063464,0.0703259005145797,0.7667238421955404,0.1149228130360205,0.7598627787307033,18.0,0.0
788,310450460220001,2018,0.222,554.0,0.942,0.1155234657039711,0.0649819494584837,0.7075812274368231,0.0902527075812274,0.7490974729241877,18.0,0.0
789,310450460220002,2021,0.093,335.0,0.605,0.0955223880597015,0.0955223880597015,0.7432835820895523,0.1164179104477611,0.6686567164179105,23.1,0.5909090909090908
790,310450460220002,2019,0.115,448.0,0.926,0.1428571428571428,0.0959821428571428,0.6852678571428571,0.1875,0.7321428571428571,18.8,0.0
791,310450460220002,2018,0.18,451.0,0.966,0.17960088691796,0.0864745011086474,0.6718403547671841,0.0997782705099778,0.7139689578713969,18.0,0.0
792,310450460220003,2021,0.186,345.0,0.7140000000000001,0.263768115942029,0.0869565217391304,0.5159420289855072,0.144927536231884,0.5797101449275363,21.9,0.65
793,310450460220003,2019,0.226,466.0,0.945,0.2575107296137339,0.0793991416309012,0.4935622317596566,0.1244635193133047,0.5836909871244635,19.3,0.0
794,310450460220003,2018,0.179,492.0,0.978,0.2215447154471544,0.0833333333333333,0.5772357723577236,0.1077235772357723,0.6829268292682927,16.0,0.0
795,310450460220004,2021,0.319,499.0,0.888,0.4609218436873747,0.0260521042084168,0.3166332665330661,0.1202404809619238,0.3286573146292585,24.6,0.5454545454545454
796,310450460220004,2019,0.312,542.0,0.968,0.4188191881918819,0.0276752767527675,0.3542435424354243,0.1107011070110701,0.4132841328413284,22.1,0.0
797,310450460220004,2018,0.434,601.0,0.988,0.4475873544093178,0.0349417637271214,0.3144758735440932,0.0732113144758735,0.3610648918469218,20.0,0.0
798,310450460220005,2021,0.33,674.0,0.903,0.4940652818991098,0.0178041543026706,0.2952522255192878,0.1439169139465875,0.301186943620178,25.2,0.5454545454545454
799,310450460220005,2019,0.345,660.0,0.957,0.4651515151515151,0.0636363636363636,0.2924242424242424,0.1469696969696969,0.3075757575757575,21.8,0.0
800,310450460220005,2018,0.3379999999999999,625.0,0.978,0.5104,0.0528,0.2656,0.0576,0.3344,22.0,0.0
801,310451010220001,2021,0.491,529.0,0.972,0.7712665406427222,0.0302457466918714,0.1115311909262759,0.2268431001890359,0.1833648393194707,25.2,0.3636363636363636
802,310451010220001,2019,0.5720000000000001,474.0,0.985,0.8037974683544303,0.0358649789029535,0.1160337552742616,0.1919831223628691,0.1540084388185654,25.0,0.0
803,310451010220001,2018,0.597,462.0,0.998,0.8095238095238095,0.0259740259740259,0.1103896103896103,0.0887445887445887,0.1298701298701298,24.0,0.0
804,310451290220001,2021,0.2,789.0,0.888,0.2750316856780735,0.091254752851711,0.5766793409378961,0.1495564005069708,0.4512040557667934,24.2,0.7272727272727272
805,310451290220001,2019,0.191,954.0,0.982,0.2641509433962264,0.1236897274633123,0.5545073375262054,0.1614255765199161,0.4811320754716981,25.7,0.0
806,310451290220001,2018,0.217,884.0,0.986,0.255656108597285,0.1006787330316742,0.5859728506787331,0.1052036199095022,0.5158371040723982,23.0,0.0
807,310451310220001,2021,0.083,876.0,0.901,0.0251141552511415,0.0605022831050228,0.8858447488584474,0.1210045662100456,0.3835616438356164,23.1,0.8636363636363638
808,310451310220001,2019,0.131,887.0,0.941,0.0326944757609921,0.0868094701240135,0.8523111612175873,0.1544532130777903,0.6009019165727171,23.7,0.0
809,310451310220001,2018,0.133,895.0,0.975,0.0212290502793296,0.0782122905027933,0.8815642458100559,0.1106145251396648,0.6659217877094972,23.0,0.0
810,310453000260002,2021,0.203,611.0,0.953,0.2733224222585925,0.0540098199672667,0.618657937806874,0.1751227495908347,0.4337152209492635,20.3,0.6363636363636364
811,310453000260002,2019,0.24,693.0,0.983,0.2799422799422799,0.0678210678210678,0.6031746031746031,0.1717171717171717,0.6204906204906205,22.6,0.0
812,310453000260002,2018,0.244,603.0,0.997,0.3217247097844112,0.0431177446102819,0.5787728026533997,0.099502487562189,0.5986733001658375,21.0,0.0
813,310453000260003,2021,0.31,462.0,0.957,0.6320346320346321,0.0367965367965368,0.2056277056277056,0.1666666666666666,0.1601731601731601,23.6,0.6363636363636364
814,310453000260003,2019,0.485,392.0,0.99,0.6454081632653061,0.0280612244897959,0.1989795918367347,0.1632653061224489,0.2423469387755102,25.6,0.0
815,310453000260003,2018,0.401,411.0,0.995,0.6447688564476886,0.0267639902676399,0.2068126520681265,0.1094890510948905,0.2311435523114355,25.0,0.0
816,310453000260004,2021,0.32,439.0,0.969,0.6355353075170843,0.0296127562642369,0.2095671981776765,0.2027334851936218,0.1548974943052392,23.2,0.6363636363636364
817,310453000260004,2019,0.467,488.0,0.974,0.6823770491803278,0.0307377049180327,0.1639344262295081,0.1700819672131147,0.2254098360655737,25.0,0.0
